iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
3970,1.32e-07,1.32e-08,2.155e-09,2.06116e-09,5.212840000000001e-09,1.06276e-09,4.54e-05,7.22e-05,3.26e-05,0.00464,0.00614,2.85e-05,0.0001,2.14e-11,0.00084
3980,1.319e-07,1.319e-08,2.151e-09,2.0520900000000005e-09,5.1984100000000005e-09,1.06276e-09,4.53e-05,7.21e-05,3.26e-05,0.00463,0.00613,2.84e-05,0.0001,1.41e-11,0.000839
3990,1.318e-07,1.317e-08,2.147e-09,2.0520900000000005e-09,5.184e-09,1.06276e-09,4.53e-05,7.2e-05,3.26e-05,0.00462,0.00612,2.83e-05,0.0001,2.39e-11,0.000839
4000,1.316e-07,1.316e-08,2.143e-09,2.0520900000000005e-09,5.16961e-09,1.0562499999999997e-09,4.53e-05,7.19e-05,3.25e-05,0.00461,0.00611,2.82e-05,0.0001,2.73e-11,0.000839
4010,1.315e-07,1.315e-08,2.139e-09,2.04304e-09,5.155239999999999e-09,1.0562499999999997e-09,4.52e-05,7.18e-05,3.25e-05,0.00461,0.00611,2.81e-05,0.0001,1.59e-11,0.000839
4020,1.314e-07,1.313e-08,2.135e-09,2.04304e-09,5.140889999999999e-09,1.0562499999999997e-09,4.52e-05,7.17e-05,3.25e-05,0.0046,0.0061,2.8e-05,0.0001,1.82e-11,0.000838
4030,1.312e-07,1.312e-08,2.132e-09,2.0340099999999997e-09,5.140889999999999e-09,1.0497600000000001e-09,4.51e-05,7.17e-05,3.24e-05,0.00459,0.00609,2.79e-05,0.0001,2.83e-11,0.000838
4040,1.311e-07,1.311e-08,2.128e-09,2.0340099999999997e-09,5.1265600000000005e-09,1.0497600000000001e-09,4.51e-05,7.16e-05,3.24e-05,0.00458,0.00608,2.79e-05,0.0001,2.44e-11,0.000838
4050,1.31e-07,1.309e-08,2.124e-09,2.0340099999999997e-09,5.112250000000001e-09,1.0497600000000001e-09,4.51e-05,7.15e-05,3.24e-05,0.00458,0.00607,2.78e-05,0.0001,1.97e-11,0.000837
4060,1.308e-07,1.308e-08,2.12e-09,2.0250000000000003e-09,5.09796e-09,1.04329e-09,4.5e-05,7.14e-05,3.23e-05,0.00457,0.00606,2.77e-05,0.0001,2.62e-11,0.000837
4070,1.307e-07,1.307e-08,2.116e-09,2.0250000000000003e-09,5.08369e-09,1.04329e-09,4.5e-05,7.13e-05,3.23e-05,0.00456,0.00605,2.76e-05,0.0001,2.16e-11,0.000837
4080,1.306e-07,1.305e-08,2.112e-09,2.0250000000000003e-09,5.08369e-09,1.04329e-09,4.5e-05,7.13e-05,3.23e-05,0.00455,0.00605,2.75e-05,0.0001,2.37e-11,0.000836
4090,1.304e-07,1.304e-08,2.109e-09,2.01601e-09,5.069439999999999e-09,1.0368399999999997e-09,4.49e-05,7.12e-05,3.22e-05,0.00455,0.00604,2.74e-05,0.0001,2.16e-11,0.000836
4100,1.303e-07,1.303e-08,2.105e-09,2.01601e-09,5.055209999999999e-09,1.0368399999999997e-09,4.49e-05,7.11e-05,3.22e-05,0.00454,0.00603,2.74e-05,0.0001,1.57e-11,0.000836
4110,1.302e-07,1.302e-08,2.102e-09,2.0070399999999997e-09,5.041e-09,1.0368399999999997e-09,4.48e-05,7.1e-05,3.22e-05,0.00453,0.00602,2.73e-05,0.0001,1.87e-11,0.000836
4120,1.3e-07,1.3e-08,2.098e-09,2.0070399999999997e-09,5.041e-09,1.03041e-09,4.48e-05,7.1e-05,3.21e-05,0.00452,0.00601,2.72e-05,0.0001,1.82e-11,0.000835
4130,1.299e-07,1.299e-08,2.094e-09,2.0070399999999997e-09,5.02681e-09,1.03041e-09,4.48e-05,7.09e-05,3.21e-05,0.00452,0.006,2.71e-05,0.0001,1.88e-11,0.000835
4140,1.298e-07,1.298e-08,2.091e-09,1.99809e-09,5.01264e-09,1.03041e-09,4.47e-05,7.08e-05,3.21e-05,0.00451,0.00599,2.7e-05,0.0001,1.65e-11,0.000835
4150,1.297e-07,1.296e-08,2.087e-09,1.99809e-09,4.998489999999999e-09,1.03041e-09,4.47e-05,7.07e-05,3.21e-05,0.0045,0.00599,2.7e-05,0.0001,1.42e-11,0.000834
4160,1.295e-07,1.295e-08,2.084e-09,1.99809e-09,4.998489999999999e-09,1.024e-09,4.47e-05,7.07e-05,3.2e-05,0.0045,0.00598,2.69e-05,0.0001,1.57e-11,0.000834
4170,1.294e-07,1.294e-08,2.08e-09,1.98916e-09,4.984359999999999e-09,1.024e-09,4.46e-05,7.06e-05,3.2e-05,0.00449,0.00597,2.68e-05,0.0001,2.2e-11,0.000834
4180,1.293e-07,1.293e-08,2.076e-09,1.98916e-09,4.970250000000001e-09,1.024e-09,4.46e-05,7.05e-05,3.2e-05,0.00448,0.00596,2.67e-05,0.0001,1.72e-11,0.000834
4190,1.291e-07,1.291e-08,2.073e-09,1.98916e-09,4.95616e-09,1.0176100000000002e-09,4.46e-05,7.04e-05,3.19e-05,0.00447,0.00595,2.66e-05,0.0001,1.76e-11,0.000833
4200,1.29e-07,1.29e-08,2.069e-09,1.9802499999999996e-09,4.95616e-09,1.0176100000000002e-09,4.45e-05,7.04e-05,3.19e-05,0.00447,0.00595,2.66e-05,0.0001,2.28e-11,0.000833
4210,1.289e-07,1.289e-08,2.066e-09,1.9802499999999996e-09,4.94209e-09,1.0176100000000002e-09,4.45e-05,7.03e-05,3.19e-05,0.00446,0.00594,2.65e-05,0.0001,1.97e-11,0.000833
4220,1.288e-07,1.288e-08,2.062e-09,1.9802499999999996e-09,4.92804e-09,1.0112400000000001e-09,4.45e-05,7.02e-05,3.18e-05,0.00445,0.00593,2.64e-05,0.0001,1.74e-11,0.000832
4230,1.286e-07,1.286e-08,2.059e-09,1.97136e-09,4.914009999999999e-09,1.0112400000000001e-09,4.44e-05,7.01e-05,3.18e-05,0.00445,0.00592,2.63e-05,0.0001,1.86e-11,0.000832
4240,1.285e-07,1.285e-08,2.056e-09,1.97136e-09,4.914009999999999e-09,1.0112400000000001e-09,4.44e-05,7.01e-05,3.18e-05,0.00444,0.00591,2.63e-05,0.0001,2.14e-11,0.000832
4250,1.284e-07,1.284e-08,2.052e-09,1.97136e-09,4.899999999999999e-09,1.0112400000000001e-09,4.44e-05,7e-05,3.18e-05,0.00443,0.00591,2.62e-05,0.0001,2.15e-11,0.000832
4260,1.283e-07,1.283e-08,2.049e-09,1.96249e-09,4.8860100000000006e-09,1.0048899999999998e-09,4.43e-05,6.99e-05,3.17e-05,0.00443,0.0059,2.61e-05,0.0001,2.39e-11,0.000831
4270,1.282e-07,1.281e-08,2.045e-09,1.96249e-09,4.8860100000000006e-09,1.0048899999999998e-09,4.43e-05,6.99e-05,3.17e-05,0.00442,0.00589,2.6e-05,0.0001,2.13e-11,0.000831
4280,1.28e-07,1.28e-08,2.042e-09,1.96249e-09,4.87204e-09,1.0048899999999998e-09,4.43e-05,6.98e-05,3.17e-05,0.00441,0.00588,2.6e-05,0.0001,2.09e-11,0.000831
4290,1.279e-07,1.279e-08,2.038e-09,1.95364e-09,4.85809e-09,9.985600000000001e-10,4.42e-05,6.97e-05,3.16e-05,0.00441,0.00587,2.59e-05,0.0001,1.97e-11,0.000831
4300,1.278e-07,1.278e-08,2.035e-09,1.95364e-09,4.85809e-09,9.985600000000001e-10,4.42e-05,6.97e-05,3.16e-05,0.0044,0.00587,2.58e-05,0.0001,1.78e-11,0.00083
4310,1.277e-07,1.277e-08,2.032e-09,1.95364e-09,4.84416e-09,9.985600000000001e-10,4.42e-05,6.96e-05,3.16e-05,0.00439,0.00586,2.57e-05,0.0001,2.58e-11,0.00083
4320,1.275e-07,1.275e-08,2.029e-09,1.94481e-09,4.8302499999999995e-09,9.985600000000001e-10,4.41e-05,6.95e-05,3.16e-05,0.00439,0.00585,2.57e-05,0.0001,2.07e-11,0.00083
4330,1.274e-07,1.274e-08,2.025e-09,1.94481e-09,4.8163600000000005e-09,9.9225e-10,4.41e-05,6.94e-05,3.15e-05,0.00438,0.00584,2.56e-05,0.0001,1.72e-11,0.000829
4340,1.273e-07,1.273e-08,2.022e-09,1.94481e-09,4.8163600000000005e-09,9.9225e-10,4.41e-05,6.94e-05,3.15e-05,0.00437,0.00583,2.55e-05,0.0001,1.81e-11,0.000829
4350,1.272e-07,1.272e-08,2.019e-09,1.936e-09,4.8024900000000004e-09,9.9225e-10,4.4e-05,6.93e-05,3.15e-05,0.00437,0.00583,2.54e-05,0.0001,2.11e-11,0.000829
4360,1.271e-07,1.271e-08,2.016e-09,1.936e-09,4.78864e-09,9.9225e-10,4.4e-05,6.92e-05,3.15e-05,0.00436,0.00582,2.54e-05,0.0001,1.93e-11,0.000829
4370,1.269e-07,1.269e-08,2.012e-09,1.936e-09,4.78864e-09,9.859599999999998e-10,4.4e-05,6.92e-05,3.14e-05,0.00435,0.00581,2.53e-05,0.0001,2.52e-11,0.000828
4380,1.268e-07,1.268e-08,2.009e-09,1.9272100000000004e-09,4.7748099999999996e-09,9.859599999999998e-10,4.39e-05,6.91e-05,3.14e-05,0.00435,0.0058,2.52e-05,0.0001,1.71e-11,0.000828
4390,1.267e-07,1.267e-08,2.006e-09,1.9272100000000004e-09,4.7609999999999996e-09,9.859599999999998e-10,4.39e-05,6.9e-05,3.14e-05,0.00434,0.0058,2.52e-05,0.0001,1.91e-11,0.000828
4400,1.266e-07,1.266e-08,2.003e-09,1.9272100000000004e-09,4.7609999999999996e-09,9.796900000000002e-10,4.39e-05,6.9e-05,3.13e-05,0.00433,0.00579,2.51e-05,0.0001,1.88e-11,0.000828
4410,1.265e-07,1.265e-08,1.999e-09,1.9184400000000003e-09,4.747209999999999e-09,9.796900000000002e-10,4.38e-05,6.89e-05,3.13e-05,0.00433,0.00578,2.5e-05,0.0001,2.07e-11,0.000827
4420,1.264e-07,1.263e-08,1.996e-09,1.9184400000000003e-09,4.7334400000000006e-09,9.796900000000002e-10,4.38e-05,6.88e-05,3.13e-05,0.00432,0.00577,2.49e-05,0.0001,1.57e-11,0.000827
4430,1.262e-07,1.262e-08,1.993e-09,1.9184400000000003e-09,4.7334400000000006e-09,9.796900000000002e-10,4.38e-05,6.88e-05,3.13e-05,0.00431,0.00577,2.49e-05,0.0001,2.34e-11,0.000827
4440,1.261e-07,1.261e-08,1.99e-09,1.90969e-09,4.719690000000001e-09,9.7344e-10,4.37e-05,6.87e-05,3.12e-05,0.00431,0.00576,2.48e-05,0.0001,2.46e-11,0.000827
4450,1.26e-07,1.26e-08,1.987e-09,1.90969e-09,4.719690000000001e-09,9.7344e-10,4.37e-05,6.87e-05,3.12e-05,0.0043,0.00575,2.47e-05,0.0001,2.11e-11,0.000826
4460,1.259e-07,1.259e-08,1.984e-09,1.90969e-09,4.70596e-09,9.7344e-10,4.37e-05,6.86e-05,3.12e-05,0.0043,0.00574,2.47e-05,0.0001,1.9e-11,0.000826
4470,1.258e-07,1.258e-08,1.98e-09,1.9009600000000004e-09,4.692249999999999e-09,9.672099999999998e-10,4.36e-05,6.85e-05,3.11e-05,0.00429,0.00574,2.46e-05,0.0001,1.57e-11,0.000826
4480,1.257e-07,1.256e-08,1.978e-09,1.9009600000000004e-09,4.692249999999999e-09,9.672099999999998e-10,4.36e-05,6.85e-05,3.11e-05,0.00428,0.00573,2.45e-05,0.0001,1.71e-11,0.000825
4490,1.255e-07,1.255e-08,1.974e-09,1.9009600000000004e-09,4.67856e-09,9.672099999999998e-10,4.36e-05,6.84e-05,3.11e-05,0.00428,0.00629,2.69e-05,0.0001,1.9e-11,0.000825
4500,1.254e-07,1.254e-08,1.971e-09,1.89225e-09,4.664890000000001e-09,9.672099999999998e-10,4.35e-05,6.83e-05,3.11e-05,0.00427,0.00571,2.44e-05,0.0001,2.41e-11,0.000825
4510,1.253e-07,1.253e-08,1.968e-09,1.89225e-09,4.664890000000001e-09,9.61e-10,4.35e-05,6.83e-05,3.1e-05,0.00426,0.00628,2.68e-05,0.0001,2.16e-11,0.000825
4520,1.252e-07,1.252e-08,1.965e-09,1.89225e-09,4.651240000000001e-09,9.61e-10,4.35e-05,6.82e-05,3.1e-05,0.00426,0.0057,2.43e-05,0.0001,2.36e-11,0.000824
4530,1.251e-07,1.25e-08,1.962e-09,1.8835599999999996e-09,4.6376100000000005e-09,9.61e-10,4.34e-05,6.81e-05,3.1e-05,0.00425,0.00626,2.66e-05,0.0001,2.38e-11,0.000824
4540,1.249e-07,1.249e-08,1.958e-09,1.8835599999999996e-09,4.6376100000000005e-09,9.5481e-10,4.34e-05,6.81e-05,3.09e-05,0.00424,0.00625,2.65e-05,0.0001,2.25e-11,0.000824
4550,1.248e-07,1.248e-08,1.955e-09,1.8835599999999996e-09,4.624e-09,9.5481e-10,4.34e-05,6.8e-05,3.09e-05,0.00424,0.00625,2.65e-05,0.0001,1.69e-11,0.000824
4560,1.247e-07,1.247e-08,1.952e-09,1.8748900000000003e-09,4.61041e-09,9.5481e-10,4.33e-05,6.79e-05,3.09e-05,0.00423,0.00624,2.64e-05,0.0001,1.83e-11,0.000823
4570,1.246e-07,1.245e-08,1.948e-09,1.8748900000000003e-09,4.61041e-09,9.486400000000001e-10,4.33e-05,6.79e-05,3.08e-05,0.00422,0.00623,2.63e-05,0.0001,2.13e-11,0.000823
4580,1.244e-07,1.244e-08,1.945e-09,1.8748900000000003e-09,4.596839999999999e-09,9.486400000000001e-10,4.33e-05,6.78e-05,3.08e-05,0.00422,0.00622,2.62e-05,0.0001,1.87e-11,0.000823
4590,1.243e-07,1.243e-08,1.942e-09,1.86624e-09,4.583290000000001e-09,9.486400000000001e-10,4.32e-05,6.77e-05,3.08e-05,0.00421,0.00622,2.62e-05,0.0001,1.35e-11,0.000822
4600,1.242e-07,1.242e-08,1.939e-09,1.86624e-09,4.583290000000001e-09,9.486400000000001e-10,4.32e-05,6.77e-05,3.08e-05,0.0042,0.00621,2.61e-05,0.0001,1.71e-11,0.000822
4610,1.241e-07,1.241e-08,1.936e-09,1.86624e-09,4.56976e-09,9.424900000000001e-10,4.32e-05,6.76e-05,3.07e-05,0.0042,0.0062,2.6e-05,0.0001,1.37e-11,0.000822
4620,1.239e-07,1.239e-08,1.933e-09,1.8576099999999998e-09,4.55625e-09,9.424900000000001e-10,4.31e-05,6.75e-05,3.07e-05,0.00419,0.00619,2.6e-05,0.0001,1.95e-11,0.000822
4630,1.238e-07,1.238e-08,1.93e-09,1.8576099999999998e-09,4.55625e-09,9.424900000000001e-10,4.31e-05,6.75e-05,3.07e-05,0.00419,0.00618,2.59e-05,0.0001,1.34e-11,0.000821
4640,1.237e-07,1.237e-08,1.926e-09,1.8576099999999998e-09,4.54276e-09,9.424900000000001e-10,4.31e-05,6.74e-05,3.07e-05,0.00418,0.00618,2.58e-05,0.0001,1.4e-11,0.000821
4650,1.236e-07,1.236e-08,1.923e-09,1.8490000000000001e-09,4.529289999999999e-09,9.363599999999999e-10,4.3e-05,6.73e-05,3.06e-05,0.00417,0.00617,2.57e-05,0.0001,1.22e-11,0.000821
4660,1.235e-07,1.235e-08,1.92e-09,1.8490000000000001e-09,4.529289999999999e-09,9.363599999999999e-10,4.3e-05,6.73e-05,3.06e-05,0.00417,0.00616,2.57e-05,0.0001,1.55e-11,0.000821
4670,1.233e-07,1.233e-08,1.917e-09,1.8490000000000001e-09,4.515839999999999e-09,9.3025e-10,4.3e-05,6.72e-05,3.05e-05,0.00416,0.00615,2.56e-05,0.0001,1.4e-11,0.00082
4680,1.232e-07,1.232e-08,1.914e-09,1.8404099999999999e-09,4.50241e-09,9.363599999999999e-10,4.29e-05,6.71e-05,3.06e-05,0.00415,0.00615,2.55e-05,0.0001,1.32e-11,0.00082
4690,1.231e-07,1.231e-08,1.911e-09,1.8404099999999999e-09,4.50241e-09,9.3025e-10,4.29e-05,6.71e-05,3.05e-05,0.00415,0.00614,2.55e-05,0.0001,2.43e-11,0.00082
4700,1.23e-07,1.23e-08,1.908e-09,1.8404099999999999e-09,4.4890000000000005e-09,9.3025e-10,4.29e-05,6.7e-05,3.05e-05,0.00414,0.00613,2.54e-05,0.0001,1.88e-11,0.000819
4710,1.229e-07,1.229e-08,1.905e-09,1.8318399999999997e-09,4.4890000000000005e-09,9.3025e-10,4.28e-05,6.7e-05,3.05e-05,0.00414,0.00612,2.53e-05,0.0001,2.48e-11,0.000819
4720,1.228e-07,1.227e-08,1.902e-09,1.8318399999999997e-09,4.47561e-09,9.2416e-10,4.28e-05,6.69e-05,3.04e-05,0.00413,0.00612,2.53e-05,0.0001,1.93e-11,0.000819
4730,1.226e-07,1.226e-08,1.899e-09,1.8318399999999997e-09,4.462239999999999e-09,9.2416e-10,4.28e-05,6.68e-05,3.04e-05,0.00412,0.00611,2.52e-05,0.0001,1.82e-11,0.000819
4740,1.225e-07,1.225e-08,1.896e-09,1.82329e-09,4.462239999999999e-09,9.2416e-10,4.27e-05,6.68e-05,3.04e-05,0.00412,0.0061,2.51e-05,0.0001,1.88e-11,0.000818
4750,1.224e-07,1.224e-08,1.893e-09,1.82329e-09,4.4488899999999995e-09,9.180900000000001e-10,4.27e-05,6.67e-05,3.03e-05,0.00411,0.00609,2.5e-05,0.0001,2.58e-11,0.000818
4760,1.223e-07,1.223e-08,1.89e-09,1.82329e-09,4.4488899999999995e-09,9.180900000000001e-10,4.27e-05,6.67e-05,3.03e-05,0.0041,0.00609,2.5e-05,0.0001,2.18e-11,0.000818
4770,1.222e-07,1.222e-08,1.887e-09,1.82329e-09,4.435560000000001e-09,9.180900000000001e-10,4.27e-05,6.66e-05,3.03e-05,0.0041,0.00608,2.49e-05,0.0001,2.14e-11,0.000818
4780,1.221e-07,1.22e-08,1.884e-09,1.8147599999999998e-09,4.42225e-09,9.180900000000001e-10,4.26e-05,6.65e-05,3.03e-05,0.00409,0.00607,2.49e-05,0.0001,1.52e-11,0.000817
4790,1.219e-07,1.219e-08,1.881e-09,1.8147599999999998e-09,4.42225e-09,9.120399999999999e-10,4.26e-05,6.65e-05,3.02e-05,0.00409,0.00606,2.48e-05,0.0001,2.25e-11,0.000817
4800,1.218e-07,1.218e-08,1.878e-09,1.8147599999999998e-09,4.4089600000000005e-09,9.120399999999999e-10,4.26e-05,6.64e-05,3.02e-05,0.00408,0.00606,2.47e-05,0.0001,1.86e-11,0.000817
4810,1.217e-07,1.217e-08,1.875e-09,1.8062500000000003e-09,4.39569e-09,9.120399999999999e-10,4.25e-05,6.63e-05,3.02e-05,0.00407,0.00605,2.47e-05,0.0001,1.76e-11,0.000817
4820,1.216e-07,1.216e-08,1.872e-09,1.8062500000000003e-09,4.39569e-09,9.120399999999999e-10,4.25e-05,6.63e-05,3.02e-05,0.00407,0.00604,2.46e-05,0.0001,1.88e-11,0.000816
4830,1.215e-07,1.215e-08,1.87e-09,1.8062500000000003e-09,4.38244e-09,9.0601e-10,4.25e-05,6.62e-05,3.01e-05,0.00406,0.00604,2.45e-05,0.0001,2.03e-11,0.000816
4840,1.214e-07,1.214e-08,1.867e-09,1.79776e-09,4.38244e-09,9.0601e-10,4.24e-05,6.62e-05,3.01e-05,0.00406,0.00603,2.45e-05,0.0001,1.95e-11,0.000816
4850,1.213e-07,1.212e-08,1.864e-09,1.79776e-09,4.369209999999999e-09,9.0601e-10,4.24e-05,6.61e-05,3.01e-05,0.00405,0.00602,2.44e-05,0.0001,1.89e-11,0.000816
4860,1.212e-07,1.211e-08,1.861e-09,1.79776e-09,4.369209999999999e-09,9.0601e-10,4.24e-05,6.61e-05,3.01e-05,0.00405,0.00601,2.43e-05,0.0001,2.03e-11,0.000815
4870,1.21e-07,1.21e-08,1.858e-09,1.78929e-09,4.356e-09,9e-10,4.23e-05,6.6e-05,3e-05,0.00404,0.00601,2.43e-05,0.0001,2.89e-11,0.000815
4880,1.209e-07,1.209e-08,1.855e-09,1.78929e-09,4.34281e-09,9e-10,4.23e-05,6.59e-05,3e-05,0.00403,0.006,2.42e-05,0.0001,2.09e-11,0.000815
4890,1.208e-07,1.208e-08,1.853e-09,1.78929e-09,4.34281e-09,9e-10,4.23e-05,6.59e-05,3e-05,0.00403,0.00599,2.41e-05,0.0001,1.51e-11,0.000815
4900,1.207e-07,1.207e-08,1.85e-09,1.78929e-09,4.32964e-09,9e-10,4.23e-05,6.58e-05,3e-05,0.00402,0.00599,2.41e-05,0.0001,1.8e-11,0.000814
4910,1.206e-07,1.206e-08,1.847e-09,1.7808400000000002e-09,4.32964e-09,8.940099999999999e-10,4.22e-05,6.58e-05,2.99e-05,0.00402,0.00598,2.4e-05,0.0001,1.9e-11,0.000814
4920,1.205e-07,1.205e-08,1.844e-09,1.7808400000000002e-09,4.3164899999999994e-09,8.940099999999999e-10,4.22e-05,6.57e-05,2.99e-05,0.00401,0.00597,2.4e-05,0.0001,2.1e-11,0.000814
4930,1.204e-07,1.204e-08,1.842e-09,1.7808400000000002e-09,4.3164899999999994e-09,8.940099999999999e-10,4.22e-05,6.57e-05,2.99e-05,0.00401,0.00596,2.39e-05,0.0001,1.66e-11,0.000814
4940,1.203e-07,1.202e-08,1.839e-09,1.77241e-09,4.3033599999999995e-09,8.940099999999999e-10,4.21e-05,6.56e-05,2.99e-05,0.004,0.00596,2.38e-05,0.0001,1.9e-11,0.000813
4950,1.201e-07,1.201e-08,1.836e-09,1.77241e-09,4.290250000000001e-09,8.8804e-10,4.21e-05,6.55e-05,2.98e-05,0.00399,0.00595,2.38e-05,0.0001,1.78e-11,0.000813
4960,1.2e-07,1.2e-08,1.833e-09,1.77241e-09,4.290250000000001e-09,8.8804e-10,4.21e-05,6.55e-05,2.98e-05,0.00399,0.00594,2.37e-05,0.0001,2.44e-11,0.000813
4970,1.199e-07,1.199e-08,1.831e-09,1.77241e-09,4.2771600000000006e-09,8.8804e-10,4.21e-05,6.54e-05,2.98e-05,0.00398,0.00594,2.36e-05,0.0001,2.12e-11,0.000813
4980,1.198e-07,1.198e-08,1.828e-09,1.764e-09,4.2771600000000006e-09,8.8804e-10,4.2e-05,6.54e-05,2.98e-05,0.00398,0.00593,2.36e-05,0.0001,1.81e-11,0.000812
4990,1.197e-07,1.197e-08,1.825e-09,1.764e-09,4.26409e-09,8.8209e-10,4.2e-05,6.53e-05,2.97e-05,0.00397,0.00592,2.35e-05,0.0001,2e-11,0.000812
5000,1.196e-07,1.196e-08,1.823e-09,1.764e-09,4.26409e-09,8.8209e-10,4.2e-05,6.53e-05,2.97e-05,0.00397,0.00592,2.35e-05,0.0001,1.69e-11,0.000812
5010,1.195e-07,1.195e-08,1.82e-09,1.75561e-09,4.25104e-09,8.8209e-10,4.19e-05,6.52e-05,2.97e-05,0.00396,0.00591,2.34e-05,0.0001,2.1e-11,0.000812
5020,1.194e-07,1.194e-08,1.817e-09,1.75561e-09,4.25104e-09,8.8209e-10,4.19e-05,6.52e-05,2.97e-05,0.00395,0.0059,2.33e-05,0.0001,2.27e-11,0.000811
5030,1.193e-07,1.193e-08,1.815e-09,1.75561e-09,4.2380099999999995e-09,8.761600000000001e-10,4.19e-05,6.51e-05,2.96e-05,0.00395,0.0059,2.33e-05,0.0001,1.79e-11,0.000811
5040,1.192e-07,1.192e-08,1.812e-09,1.74724e-09,4.224999999999999e-09,8.761600000000001e-10,4.18e-05,6.5e-05,2.96e-05,0.00394,0.00589,2.32e-05,0.0001,1.97e-11,0.000811
5050,1.191e-07,1.191e-08,1.81e-09,1.74724e-09,4.224999999999999e-09,8.761600000000001e-10,4.18e-05,6.5e-05,2.96e-05,0.00394,0.00588,2.32e-05,0.0001,1.81e-11,0.000811
5060,1.19e-07,1.189e-08,1.807e-09,1.74724e-09,4.212010000000001e-09,8.7025e-10,4.18e-05,6.49e-05,2.95e-05,0.00393,0.00588,2.31e-05,0.0001,2.08e-11,0.00081
5070,1.189e-07,1.188e-08,1.804e-09,1.74724e-09,4.212010000000001e-09,8.7025e-10,4.18e-05,6.49e-05,2.95e-05,0.00393,0.00587,2.31e-05,0.0001,1.84e-11,0.00081
5080,1.187e-07,1.187e-08,1.802e-09,1.7388899999999998e-09,4.1990400000000004e-09,8.7025e-10,4.17e-05,6.48e-05,2.95e-05,0.00392,0.00586,2.3e-05,0.0001,2.42e-11,0.00081
5090,1.186e-07,1.186e-08,1.799e-09,1.7388899999999998e-09,4.1990400000000004e-09,8.7025e-10,4.17e-05,6.48e-05,2.95e-05,0.00392,0.00586,2.29e-05,0.0001,1.82e-11,0.00081
5100,1.185e-07,1.185e-08,1.797e-09,1.7388899999999998e-09,4.18609e-09,8.7025e-10,4.17e-05,6.47e-05,2.95e-05,0.00391,0.00585,2.29e-05,0.0001,1.62e-11,0.000809
5110,1.184e-07,1.184e-08,1.794e-09,1.73056e-09,4.18609e-09,8.6436e-10,4.16e-05,6.47e-05,2.94e-05,0.00391,0.00584,2.28e-05,0.0001,1.91e-11,0.000809
5120,1.183e-07,1.183e-08,1.791e-09,1.73056e-09,4.17316e-09,8.6436e-10,4.16e-05,6.46e-05,2.94e-05,0.0039,0.00584,2.28e-05,0.0001,2.39e-11,0.000809
5130,1.182e-07,1.182e-08,1.789e-09,1.73056e-09,4.17316e-09,8.6436e-10,4.16e-05,6.46e-05,2.94e-05,0.0039,0.00583,2.27e-05,0.0001,1.81e-11,0.000809
5140,1.181e-07,1.181e-08,1.787e-09,1.73056e-09,4.160249999999999e-09,8.6436e-10,4.16e-05,6.45e-05,2.94e-05,0.00389,0.00582,2.27e-05,0.0001,1.63e-11,0.000808
5150,1.18e-07,1.18e-08,1.784e-09,1.72225e-09,4.160249999999999e-09,8.5849e-10,4.15e-05,6.45e-05,2.93e-05,0.00389,0.00582,2.26e-05,0.0001,1.82e-11,0.000808
5160,1.179e-07,1.179e-08,1.782e-09,1.72225e-09,4.147359999999999e-09,8.5849e-10,4.15e-05,6.44e-05,2.93e-05,0.00388,0.00581,2.25e-05,0.0001,1.97e-11,0.000808
5170,1.178e-07,1.178e-08,1.779e-09,1.72225e-09,4.147359999999999e-09,8.5849e-10,4.15e-05,6.44e-05,2.93e-05,0.00388,0.0058,2.25e-05,0.0001,2.01e-11,0.000808
5180,1.177e-07,1.177e-08,1.776e-09,1.72225e-09,4.134490000000001e-09,8.5849e-10,4.15e-05,6.43e-05,2.93e-05,0.00387,0.0058,2.24e-05,0.0001,2.63e-11,0.000808
5190,1.176e-07,1.176e-08,1.774e-09,1.7139599999999997e-09,4.134490000000001e-09,8.526400000000001e-10,4.14e-05,6.43e-05,2.92e-05,0.00386,0.00579,2.24e-05,0.0001,1.85e-11,0.000807
5200,1.175e-07,1.175e-08,1.772e-09,1.7139599999999997e-09,4.12164e-09,8.526400000000001e-10,4.14e-05,6.42e-05,2.92e-05,0.00386,0.00578,2.23e-05,0.0001,1.92e-11,0.000807
5210,1.174e-07,1.174e-08,1.769e-09,1.7139599999999997e-09,4.12164e-09,8.526400000000001e-10,4.14e-05,6.42e-05,2.92e-05,0.00385,0.00578,2.23e-05,0.0001,2.28e-11,0.000807
5220,1.173e-07,1.173e-08,1.766e-09,1.7056900000000001e-09,4.10881e-09,8.526400000000001e-10,4.13e-05,6.41e-05,2.92e-05,0.00385,0.00577,2.22e-05,0.0001,1.88e-11,0.000807
5230,1.172e-07,1.172e-08,1.764e-09,1.7056900000000001e-09,4.10881e-09,8.4681e-10,4.13e-05,6.41e-05,2.91e-05,0.00384,0.00576,2.22e-05,0.0001,1.9e-11,0.000806
5240,1.171e-07,1.171e-08,1.762e-09,1.7056900000000001e-09,4.096e-09,8.4681e-10,4.13e-05,6.4e-05,2.91e-05,0.00384,0.00576,2.21e-05,0.0001,1.69e-11,0.000806
