iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
3860,1.212e-07,1.211e-08,2.038e-09,1.94481e-09,5.02681e-09,9.796900000000002e-10,4.41e-05,7.09e-05,3.13e-05,0.00455,0.00624,2.84e-05,0.0001,1.87e-11,0.000839
3870,1.21e-07,1.21e-08,2.035e-09,1.936e-09,5.01264e-09,9.796900000000002e-10,4.4e-05,7.08e-05,3.13e-05,0.00455,0.00623,2.83e-05,0.0001,2.22e-11,0.000839
3880,1.209e-07,1.209e-08,2.031e-09,1.936e-09,4.998489999999999e-09,9.7344e-10,4.4e-05,7.07e-05,3.12e-05,0.00454,0.00622,2.82e-05,0.0001,1.73e-11,0.000839
3890,1.208e-07,1.208e-08,2.029e-09,1.936e-09,4.984359999999999e-09,9.7344e-10,4.4e-05,7.06e-05,3.12e-05,0.00453,0.00683,3.09e-05,0.0001,2.14e-11,0.000839
3900,1.206e-07,1.206e-08,2.02e-09,1.9272100000000004e-09,4.970250000000001e-09,9.5481e-10,4.39e-05,7.05e-05,3.09e-05,0.00452,0.00682,3.08e-05,0.0001,1.72e-11,0.000838
3910,1.205e-07,1.205e-08,2.02e-09,1.9272100000000004e-09,4.95616e-09,9.61e-10,4.39e-05,7.04e-05,3.1e-05,0.00451,0.00681,3.08e-05,0.0001,2.3e-11,0.000838
3920,1.204e-07,1.203e-08,2.017e-09,1.9272100000000004e-09,4.94209e-09,9.7344e-10,4.39e-05,7.03e-05,3.12e-05,0.0045,0.00619,2.79e-05,0.0001,1.89e-11,0.000838
3930,1.202e-07,1.202e-08,2.011e-09,1.9184400000000003e-09,4.92804e-09,9.61e-10,4.38e-05,7.02e-05,3.1e-05,0.0045,0.00679,3.06e-05,0.0001,2.52e-11,0.000837
3940,1.201e-07,1.201e-08,2.007e-09,1.9184400000000003e-09,4.914009999999999e-09,9.672099999999998e-10,4.38e-05,7.01e-05,3.11e-05,0.00448,0.00678,3.04e-05,0.0001,2.4e-11,0.000837
3950,1.199e-07,1.199e-08,2.002e-09,1.90969e-09,4.899999999999999e-09,9.5481e-10,4.37e-05,7e-05,3.09e-05,0.00448,0.00677,3.03e-05,0.0001,1.97e-11,0.000837
3960,1.199e-07,1.198e-08,1.998e-09,1.90969e-09,4.8860100000000006e-09,9.486400000000001e-10,4.37e-05,6.99e-05,3.08e-05,0.00448,0.00676,3.03e-05,0.0001,1.98e-11,0.000836
3970,1.197e-07,1.197e-08,1.995e-09,1.90969e-09,4.8860100000000006e-09,9.486400000000001e-10,4.37e-05,6.99e-05,3.08e-05,0.00445,0.00675,3.01e-05,0.0001,1.85e-11,0.000836
3980,1.195e-07,1.195e-08,1.991e-09,1.9009600000000004e-09,4.87204e-09,9.61e-10,4.36e-05,6.98e-05,3.1e-05,0.00446,0.00674,3.01e-05,0.0001,2.22e-11,0.000836
3990,1.194e-07,1.194e-08,1.987e-09,1.9009600000000004e-09,4.85809e-09,9.486400000000001e-10,4.36e-05,6.97e-05,3.08e-05,0.00444,0.00674,2.99e-05,0.0001,1.9e-11,0.000836
4000,1.193e-07,1.193e-08,1.983e-09,1.89225e-09,4.84416e-09,9.486400000000001e-10,4.35e-05,6.96e-05,3.08e-05,0.00444,0.00673,2.99e-05,0.0001,1.98e-11,0.000835
4010,1.192e-07,1.191e-08,1.98e-09,1.89225e-09,4.8302499999999995e-09,9.486400000000001e-10,4.35e-05,6.95e-05,3.08e-05,0.00443,0.00672,2.98e-05,0.0001,1.91e-11,0.000835
4020,1.19e-07,1.19e-08,1.976e-09,1.89225e-09,4.8163600000000005e-09,9.424900000000001e-10,4.35e-05,6.94e-05,3.07e-05,0.00442,0.00671,2.96e-05,0.0001,1.72e-11,0.000835
4030,1.189e-07,1.189e-08,1.973e-09,1.8835599999999996e-09,4.8024900000000004e-09,9.5481e-10,4.34e-05,6.93e-05,3.09e-05,0.00441,0.00609,2.69e-05,0.0001,1.98e-11,0.000834
4040,1.188e-07,1.187e-08,1.969e-09,1.8835599999999996e-09,4.8024900000000004e-09,9.424900000000001e-10,4.34e-05,6.93e-05,3.07e-05,0.00441,0.00669,2.95e-05,0.0001,1.93e-11,0.000834
4050,1.186e-07,1.186e-08,1.964e-09,1.8748900000000003e-09,4.78864e-09,9.363599999999999e-10,4.33e-05,6.92e-05,3.06e-05,0.0044,0.00668,2.94e-05,0.0001,1.8e-11,0.000834
4060,1.185e-07,1.185e-08,1.959e-09,1.8748900000000003e-09,4.7748099999999996e-09,9.363599999999999e-10,4.33e-05,6.91e-05,3.06e-05,0.0044,0.00667,2.93e-05,0.0001,1.83e-11,0.000833
4070,1.184e-07,1.183e-08,1.957e-09,1.8748900000000003e-09,4.7609999999999996e-09,9.424900000000001e-10,4.33e-05,6.9e-05,3.07e-05,0.00438,0.00666,2.92e-05,0.0001,1.94e-11,0.000833
4080,1.182e-07,1.182e-08,1.95e-09,1.86624e-09,4.747209999999999e-09,9.2416e-10,4.32e-05,6.89e-05,3.04e-05,0.00437,0.00605,2.64e-05,0.0001,2.17e-11,0.000833
4090,1.181e-07,1.181e-08,1.947e-09,1.86624e-09,4.7334400000000006e-09,9.180900000000001e-10,4.32e-05,6.88e-05,3.03e-05,0.00436,0.00664,2.9e-05,0.0001,2.26e-11,0.000833
4100,1.179e-07,1.18e-08,1.946e-09,1.86624e-09,4.719690000000001e-09,9.3025e-10,4.32e-05,6.87e-05,3.05e-05,0.00435,0.00663,2.89e-05,0.0001,2.3e-11,0.000832
4110,1.178e-07,1.178e-08,1.942e-09,1.8576099999999998e-09,4.719690000000001e-09,9.363599999999999e-10,4.31e-05,6.87e-05,3.06e-05,0.00436,0.00662,2.89e-05,0.0001,1.8e-11,0.000832
4120,1.178e-07,1.177e-08,1.936e-09,1.8576099999999998e-09,4.70596e-09,9.120399999999999e-10,4.31e-05,6.86e-05,3.02e-05,0.00434,0.00661,2.87e-05,0.0001,1.53e-11,0.000832
4130,1.176e-07,1.176e-08,1.932e-09,1.8490000000000001e-09,4.692249999999999e-09,9.180900000000001e-10,4.3e-05,6.85e-05,3.03e-05,0.00434,0.0066,2.86e-05,0.0001,2.4e-11,0.000831
4140,1.175e-07,1.174e-08,1.932e-09,1.8490000000000001e-09,4.67856e-09,9.363599999999999e-10,4.3e-05,6.84e-05,3.06e-05,0.00433,0.00659,2.86e-05,0.0001,1.81e-11,0.000831
4150,1.173e-07,1.173e-08,1.928e-09,1.8490000000000001e-09,4.664890000000001e-09,9.180900000000001e-10,4.3e-05,6.83e-05,3.03e-05,0.00432,0.00659,2.84e-05,0.0001,2.34e-11,0.000831
4160,1.172e-07,1.172e-08,1.924e-09,1.8404099999999999e-09,4.664890000000001e-09,9.2416e-10,4.29e-05,6.83e-05,3.04e-05,0.00431,0.00658,2.84e-05,0.0001,1.9e-11,0.000831
4170,1.171e-07,1.171e-08,1.918e-09,1.8404099999999999e-09,4.651240000000001e-09,9.180900000000001e-10,4.29e-05,6.82e-05,3.03e-05,0.00431,0.00657,2.83e-05,0.0001,2.39e-11,0.00083
4180,1.17e-07,1.17e-08,1.917e-09,1.8318399999999997e-09,4.6376100000000005e-09,9.2416e-10,4.28e-05,6.81e-05,3.04e-05,0.00429,0.00596,2.56e-05,0.0001,2.56e-11,0.00083
4190,1.168e-07,1.168e-08,1.914e-09,1.8318399999999997e-09,4.624e-09,9.180900000000001e-10,4.28e-05,6.8e-05,3.03e-05,0.00429,0.00655,2.81e-05,0.0001,2.33e-11,0.00083
4200,1.167e-07,1.167e-08,1.909e-09,1.8318399999999997e-09,4.61041e-09,9.0601e-10,4.28e-05,6.79e-05,3.01e-05,0.00428,0.00654,2.8e-05,0.0001,1.86e-11,0.000829
4210,1.166e-07,1.166e-08,1.905e-09,1.82329e-09,4.61041e-09,9.0601e-10,4.27e-05,6.79e-05,3.01e-05,0.00427,0.00653,2.79e-05,0.0001,1.64e-11,0.000829
4220,1.165e-07,1.165e-08,1.901e-09,1.82329e-09,4.596839999999999e-09,9.0601e-10,4.27e-05,6.78e-05,3.01e-05,0.00427,0.00652,2.78e-05,0.0001,1.51e-11,0.000829
4230,1.164e-07,1.163e-08,1.897e-09,1.82329e-09,4.583290000000001e-09,9e-10,4.27e-05,6.77e-05,3e-05,0.00426,0.00651,2.78e-05,0.0001,2.26e-11,0.000829
4240,1.162e-07,1.162e-08,1.896e-09,1.8147599999999998e-09,4.56976e-09,9.120399999999999e-10,4.26e-05,6.76e-05,3.02e-05,0.00426,0.00591,2.52e-05,0.0001,2.42e-11,0.000828
4250,1.161e-07,1.161e-08,1.894e-09,1.8147599999999998e-09,4.56976e-09,9.0601e-10,4.26e-05,6.76e-05,3.01e-05,0.00425,0.0065,2.76e-05,0.0001,1.9e-11,0.000828
4260,1.16e-07,1.16e-08,1.89e-09,1.8147599999999998e-09,4.55625e-09,9.0601e-10,4.26e-05,6.75e-05,3.01e-05,0.00424,0.00649,2.75e-05,0.0001,2.23e-11,0.000828
4270,1.159e-07,1.159e-08,1.882e-09,1.8062500000000003e-09,4.54276e-09,8.940099999999999e-10,4.25e-05,6.74e-05,2.99e-05,0.00423,0.00648,2.74e-05,0.0001,1.97e-11,0.000827
4280,1.158e-07,1.157e-08,1.883e-09,1.8062500000000003e-09,4.529289999999999e-09,9e-10,4.25e-05,6.73e-05,3e-05,0.00423,0.00647,2.74e-05,0.0001,2.41e-11,0.000827
4290,1.157e-07,1.156e-08,1.877e-09,1.8062500000000003e-09,4.529289999999999e-09,8.8209e-10,4.25e-05,6.73e-05,2.97e-05,0.00422,0.00646,2.73e-05,0.0001,1.99e-11,0.000827
4300,1.155e-07,1.155e-08,1.874e-09,1.79776e-09,4.515839999999999e-09,8.8804e-10,4.24e-05,6.72e-05,2.98e-05,0.00421,0.00645,2.71e-05,0.0001,2.34e-11,0.000827
4310,1.154e-07,1.154e-08,1.87e-09,1.79776e-09,4.50241e-09,8.8804e-10,4.24e-05,6.71e-05,2.98e-05,0.0042,0.00586,2.46e-05,0.0001,2.41e-11,0.000826
4320,1.152e-07,1.153e-08,1.869e-09,1.79776e-09,4.4890000000000005e-09,8.940099999999999e-10,4.24e-05,6.7e-05,2.99e-05,0.00419,0.00644,2.7e-05,0.0001,2.48e-11,0.000826
4330,1.152e-07,1.151e-08,1.866e-09,1.78929e-09,4.4890000000000005e-09,8.8804e-10,4.23e-05,6.7e-05,2.98e-05,0.00419,0.00643,2.69e-05,0.0001,2.09e-11,0.000826
4340,1.15e-07,1.15e-08,1.861e-09,1.78929e-09,4.47561e-09,8.8209e-10,4.23e-05,6.69e-05,2.97e-05,0.00418,0.00642,2.68e-05,0.0001,2.59e-11,0.000826
4350,1.149e-07,1.149e-08,1.856e-09,1.7808400000000002e-09,4.462239999999999e-09,8.8209e-10,4.22e-05,6.68e-05,2.97e-05,0.00418,0.00641,2.68e-05,0.0001,2e-11,0.000825
4360,1.148e-07,1.148e-08,1.856e-09,1.7808400000000002e-09,4.4488899999999995e-09,8.8804e-10,4.22e-05,6.67e-05,2.98e-05,0.00417,0.0064,2.67e-05,0.0001,2.02e-11,0.000825
4370,1.146e-07,1.147e-08,1.849e-09,1.7808400000000002e-09,4.4488899999999995e-09,8.761600000000001e-10,4.22e-05,6.67e-05,2.96e-05,0.00416,0.00581,2.42e-05,0.0001,1.52e-11,0.000825
4380,1.146e-07,1.145e-08,1.848e-09,1.7808400000000002e-09,4.435560000000001e-09,8.761600000000001e-10,4.22e-05,6.66e-05,2.96e-05,0.00415,0.00639,2.65e-05,0.0001,1.61e-11,0.000824
4390,1.145e-07,1.144e-08,1.842e-09,1.77241e-09,4.42225e-09,8.7025e-10,4.21e-05,6.65e-05,2.95e-05,0.00415,0.0058,2.4e-05,0.0001,2.12e-11,0.000824
4400,1.144e-07,1.143e-08,1.843e-09,1.77241e-09,4.42225e-09,8.8209e-10,4.21e-05,6.65e-05,2.97e-05,0.00414,0.00579,2.4e-05,0.0001,1.91e-11,0.000824
4410,1.142e-07,1.142e-08,1.837e-09,1.764e-09,4.4089600000000005e-09,8.7025e-10,4.2e-05,6.64e-05,2.95e-05,0.00414,0.00636,2.63e-05,0.0001,2.87e-11,0.000824
4420,1.141e-07,1.141e-08,1.834e-09,1.764e-09,4.39569e-09,8.6436e-10,4.2e-05,6.63e-05,2.94e-05,0.00413,0.00635,2.62e-05,0.0001,1.62e-11,0.000823
4430,1.14e-07,1.14e-08,1.834e-09,1.764e-09,4.39569e-09,8.7025e-10,4.2e-05,6.63e-05,2.95e-05,0.00412,0.00634,2.61e-05,0.0001,1.98e-11,0.000823
4440,1.139e-07,1.139e-08,1.827e-09,1.75561e-09,4.38244e-09,8.6436e-10,4.19e-05,6.62e-05,2.94e-05,0.00412,0.00634,2.61e-05,0.0001,2.08e-11,0.000823
4450,1.138e-07,1.138e-08,1.826e-09,1.75561e-09,4.369209999999999e-09,8.6436e-10,4.19e-05,6.61e-05,2.94e-05,0.00411,0.00633,2.6e-05,0.0001,1.84e-11,0.000823
4460,1.137e-07,1.137e-08,1.823e-09,1.75561e-09,4.369209999999999e-09,8.7025e-10,4.19e-05,6.61e-05,2.95e-05,0.0041,0.00632,2.59e-05,0.0001,1.99e-11,0.000822
4470,1.136e-07,1.135e-08,1.818e-09,1.74724e-09,4.356e-09,8.5849e-10,4.18e-05,6.6e-05,2.93e-05,0.0041,0.00631,2.58e-05,0.0001,1.81e-11,0.000822
4480,1.134e-07,1.134e-08,1.818e-09,1.74724e-09,4.34281e-09,8.6436e-10,4.18e-05,6.59e-05,2.94e-05,0.00409,0.0063,2.58e-05,0.0001,1.83e-11,0.000822
4490,1.133e-07,1.133e-08,1.814e-09,1.74724e-09,4.34281e-09,8.5849e-10,4.18e-05,6.59e-05,2.93e-05,0.00409,0.00629,2.57e-05,0.0001,1.72e-11,0.000822
4500,1.132e-07,1.132e-08,1.81e-09,1.7388899999999998e-09,4.32964e-09,8.5849e-10,4.17e-05,6.58e-05,2.93e-05,0.00408,0.00629,2.56e-05,0.0001,1.87e-11,0.000821
4510,1.131e-07,1.131e-08,1.806e-09,1.7388899999999998e-09,4.3164899999999994e-09,8.526400000000001e-10,4.17e-05,6.57e-05,2.92e-05,0.00407,0.00628,2.56e-05,0.0001,3.19e-11,0.000821
4520,1.13e-07,1.13e-08,1.805e-09,1.7388899999999998e-09,4.3164899999999994e-09,8.6436e-10,4.17e-05,6.57e-05,2.94e-05,0.00406,0.0057,2.32e-05,0.0001,1.71e-11,0.000821
4530,1.129e-07,1.129e-08,1.801e-09,1.73056e-09,4.3033599999999995e-09,8.526400000000001e-10,4.16e-05,6.56e-05,2.92e-05,0.00406,0.00626,2.54e-05,0.0001,1.6e-11,0.000821
4540,1.128e-07,1.128e-08,1.798e-09,1.73056e-09,4.290250000000001e-09,8.4681e-10,4.16e-05,6.55e-05,2.91e-05,0.00405,0.00625,2.53e-05,0.0001,2.49e-11,0.00082
4550,1.127e-07,1.127e-08,1.797e-09,1.73056e-09,4.290250000000001e-09,8.5849e-10,4.16e-05,6.55e-05,2.93e-05,0.00404,0.00625,2.52e-05,0.0001,2.5e-11,0.00082
4560,1.125e-07,1.126e-08,1.793e-09,1.73056e-09,4.2771600000000006e-09,8.4681e-10,4.16e-05,6.54e-05,2.91e-05,0.00404,0.00624,2.52e-05,0.0001,2.18e-11,0.00082
4570,1.124e-07,1.125e-08,1.789e-09,1.72225e-09,4.26409e-09,8.352100000000001e-10,4.15e-05,6.53e-05,2.89e-05,0.00403,0.00623,2.51e-05,0.0001,2.03e-11,0.00082
4580,1.123e-07,1.123e-08,1.785e-09,1.72225e-09,4.26409e-09,8.352100000000001e-10,4.15e-05,6.53e-05,2.89e-05,0.00403,0.00622,2.51e-05,0.0001,2.45e-11,0.000819
4590,1.122e-07,1.122e-08,1.78e-09,1.7139599999999997e-09,4.25104e-09,8.294399999999999e-10,4.14e-05,6.52e-05,2.88e-05,0.00401,0.00622,2.49e-05,0.0001,2.18e-11,0.000819
4600,1.121e-07,1.121e-08,1.782e-09,1.7139599999999997e-09,4.2380099999999995e-09,8.4681e-10,4.14e-05,6.51e-05,2.91e-05,0.00401,0.00564,2.27e-05,0.0001,1.86e-11,0.000819
4610,1.12e-07,1.12e-08,1.779e-09,1.7139599999999997e-09,4.2380099999999995e-09,8.41e-10,4.14e-05,6.51e-05,2.9e-05,0.00401,0.0062,2.48e-05,0.0001,2.44e-11,0.000819
4620,1.119e-07,1.119e-08,1.776e-09,1.7139599999999997e-09,4.224999999999999e-09,8.4681e-10,4.14e-05,6.5e-05,2.91e-05,0.00401,0.00619,2.48e-05,0.0001,2.09e-11,0.000818
4630,1.118e-07,1.118e-08,1.773e-09,1.7139599999999997e-09,4.212010000000001e-09,8.352100000000001e-10,4.14e-05,6.49e-05,2.89e-05,0.00399,0.00618,2.47e-05,0.0001,1.94e-11,0.000818
4640,1.117e-07,1.117e-08,1.77e-09,1.7056900000000001e-09,4.212010000000001e-09,8.352100000000001e-10,4.13e-05,6.49e-05,2.89e-05,0.00399,0.00679,2.71e-05,0.0001,2.15e-11,0.000818
4650,1.116e-07,1.116e-08,1.766e-09,1.7056900000000001e-09,4.1990400000000004e-09,8.294399999999999e-10,4.13e-05,6.48e-05,2.88e-05,0.00398,0.00617,2.46e-05,0.0001,1.74e-11,0.000818
4660,1.114e-07,1.115e-08,1.764e-09,1.6974399999999999e-09,4.1990400000000004e-09,8.352100000000001e-10,4.12e-05,6.48e-05,2.89e-05,0.00397,0.00616,2.45e-05,0.0001,1.76e-11,0.000817
4670,1.113e-07,1.114e-08,1.758e-09,1.6974399999999999e-09,4.18609e-09,8.1796e-10,4.12e-05,6.47e-05,2.86e-05,0.00396,0.00615,2.44e-05,0.0001,2.75e-11,0.000817
4680,1.112e-07,1.113e-08,1.759e-09,1.6974399999999999e-09,4.17316e-09,8.352100000000001e-10,4.12e-05,6.46e-05,2.89e-05,0.00397,0.00615,2.44e-05,0.0001,2.22e-11,0.000817
4690,1.112e-07,1.111e-08,1.756e-09,1.6974399999999999e-09,4.17316e-09,8.294399999999999e-10,4.12e-05,6.46e-05,2.88e-05,0.00395,0.00614,2.42e-05,0.0001,2.21e-11,0.000817
4700,1.111e-07,1.11e-08,1.754e-09,1.6892100000000002e-09,4.160249999999999e-09,8.294399999999999e-10,4.11e-05,6.45e-05,2.88e-05,0.00395,0.00613,2.42e-05,0.0001,2.58e-11,0.000816
4710,1.109e-07,1.109e-08,1.748e-09,1.6892100000000002e-09,4.160249999999999e-09,8.294399999999999e-10,4.11e-05,6.45e-05,2.88e-05,0.00394,0.00612,2.42e-05,0.0001,2.49e-11,0.000816
4720,1.109e-07,1.108e-08,1.747e-09,1.6892100000000002e-09,4.147359999999999e-09,8.2369e-10,4.11e-05,6.44e-05,2.87e-05,0.00394,0.00612,2.41e-05,0.0001,2.42e-11,0.000816
4730,1.108e-07,1.107e-08,1.747e-09,1.681e-09,4.134490000000001e-09,8.352100000000001e-10,4.1e-05,6.43e-05,2.89e-05,0.00393,0.00611,2.4e-05,0.0001,2.32e-11,0.000816
4740,1.106e-07,1.106e-08,1.74e-09,1.681e-09,4.134490000000001e-09,8.122500000000001e-10,4.1e-05,6.43e-05,2.85e-05,0.00392,0.0061,2.39e-05,0.0001,2.49e-11,0.000815
4750,1.106e-07,1.105e-08,1.737e-09,1.681e-09,4.12164e-09,8.122500000000001e-10,4.1e-05,6.42e-05,2.85e-05,0.00392,0.00609,2.39e-05,0.0001,1.98e-11,0.000815
4760,1.104e-07,1.104e-08,1.735e-09,1.67281e-09,4.12164e-09,8.1796e-10,4.09e-05,6.42e-05,2.86e-05,0.00391,0.00609,2.38e-05,0.0001,1.49e-11,0.000815
4770,1.103e-07,1.103e-08,1.735e-09,1.67281e-09,4.10881e-09,8.122500000000001e-10,4.09e-05,6.41e-05,2.85e-05,0.0039,0.00608,2.37e-05,0.0001,1.56e-11,0.000815
4780,1.102e-07,1.102e-08,1.732e-09,1.67281e-09,4.096e-09,8.2369e-10,4.09e-05,6.4e-05,2.87e-05,0.00391,0.00607,2.37e-05,0.0001,1.51e-11,0.000814
4790,1.101e-07,1.101e-08,1.728e-09,1.67281e-09,4.096e-09,8.0656e-10,4.09e-05,6.4e-05,2.84e-05,0.0039,0.00606,2.37e-05,0.0001,1.76e-11,0.000814
4800,1.1e-07,1.1e-08,1.725e-09,1.6646400000000002e-09,4.083209999999999e-09,8.0089e-10,4.08e-05,6.39e-05,2.83e-05,0.0039,0.00606,2.36e-05,0.0001,1.55e-11,0.000814
4810,1.099e-07,1.099e-08,1.723e-09,1.6646400000000002e-09,4.083209999999999e-09,8.0656e-10,4.08e-05,6.39e-05,2.84e-05,0.00389,0.00605,2.35e-05,0.0001,1.54e-11,0.000814
4820,1.098e-07,1.098e-08,1.718e-09,1.65649e-09,4.070440000000001e-09,8.0656e-10,4.07e-05,6.38e-05,2.84e-05,0.00388,0.00604,2.35e-05,0.0001,2.29e-11,0.000813
4830,1.097e-07,1.097e-08,1.717e-09,1.65649e-09,4.05769e-09,8.0656e-10,4.07e-05,6.37e-05,2.84e-05,0.00387,0.00604,2.34e-05,0.0001,2e-11,0.000813
4840,1.096e-07,1.096e-08,1.715e-09,1.65649e-09,4.05769e-09,8.0656e-10,4.07e-05,6.37e-05,2.84e-05,0.00387,0.00603,2.33e-05,0.0001,1.52e-11,0.000813
4850,1.095e-07,1.095e-08,1.714e-09,1.65649e-09,4.0449600000000005e-09,8.122500000000001e-10,4.07e-05,6.36e-05,2.85e-05,0.00386,0.00602,2.32e-05,0.0001,1.75e-11,0.000813
4860,1.094e-07,1.094e-08,1.712e-09,1.65649e-09,4.0449600000000005e-09,8.122500000000001e-10,4.07e-05,6.36e-05,2.85e-05,0.00386,0.00601,2.32e-05,0.0001,1.51e-11,0.000813
4870,1.093e-07,1.093e-08,1.708e-09,1.6483599999999999e-09,4.03225e-09,8.0656e-10,4.06e-05,6.35e-05,2.84e-05,0.00385,0.00601,2.31e-05,0.0001,1.52e-11,0.000812
4880,1.092e-07,1.092e-08,1.703e-09,1.6483599999999999e-09,4.03225e-09,8.0089e-10,4.06e-05,6.35e-05,2.83e-05,0.00384,0.006,2.3e-05,0.0001,1.76e-11,0.000812
4890,1.092e-07,1.091e-08,1.702e-09,1.6483599999999999e-09,4.019559999999999e-09,7.9524e-10,4.06e-05,6.34e-05,2.82e-05,0.00384,0.00599,2.3e-05,0.0001,2.14e-11,0.000812
4900,1.09e-07,1.09e-08,1.699e-09,1.6402500000000002e-09,4.019559999999999e-09,7.9524e-10,4.05e-05,6.34e-05,2.82e-05,0.00384,0.00599,2.3e-05,0.0001,2.48e-11,0.000812
4910,1.089e-07,1.089e-08,1.698e-09,1.6402500000000002e-09,4.00689e-09,7.9524e-10,4.05e-05,6.33e-05,2.82e-05,0.00383,0.00598,2.29e-05,0.0001,1.8e-11,0.000811
4920,1.089e-07,1.088e-08,1.695e-09,1.6402500000000002e-09,3.9942400000000005e-09,7.9524e-10,4.05e-05,6.32e-05,2.82e-05,0.00382,0.00597,2.28e-05,0.0001,1.78e-11,0.000811
4930,1.088e-07,1.087e-08,1.693e-09,1.6402500000000002e-09,3.9942400000000005e-09,7.9524e-10,4.05e-05,6.32e-05,2.82e-05,0.00382,0.00597,2.28e-05,0.0001,2.24e-11,0.000811
4940,1.086e-07,1.086e-08,1.69e-09,1.6321599999999999e-09,3.98161e-09,7.9524e-10,4.04e-05,6.31e-05,2.82e-05,0.00382,0.00596,2.27e-05,0.0001,1.65e-11,0.000811
4950,1.085e-07,1.085e-08,1.686e-09,1.6321599999999999e-09,3.98161e-09,7.84e-10,4.04e-05,6.31e-05,2.8e-05,0.00381,0.00595,2.27e-05,0.0001,2.22e-11,0.00081
4960,1.085e-07,1.084e-08,1.685e-09,1.6321599999999999e-09,3.969e-09,7.896099999999999e-10,4.04e-05,6.3e-05,2.81e-05,0.0038,0.00594,2.26e-05,0.0001,1.49e-11,0.00081
4970,1.083e-07,1.083e-08,1.685e-09,1.6240899999999997e-09,3.969e-09,8.0089e-10,4.03e-05,6.3e-05,2.83e-05,0.0038,0.00594,2.26e-05,0.0001,1.76e-11,0.00081
4980,1.083e-07,1.082e-08,1.681e-09,1.6240899999999997e-09,3.95641e-09,7.84e-10,4.03e-05,6.29e-05,2.8e-05,0.0038,0.00593,2.25e-05,0.0001,1.84e-11,0.00081
4990,1.082e-07,1.081e-08,1.676e-09,1.6240899999999997e-09,3.95641e-09,7.7841e-10,4.03e-05,6.29e-05,2.79e-05,0.00379,0.00592,2.24e-05,0.0001,1.76e-11,0.00081
5000,1.081e-07,1.08e-08,1.674e-09,1.6160400000000001e-09,3.943839999999999e-09,7.896099999999999e-10,4.02e-05,6.28e-05,2.81e-05,0.00378,0.00592,2.24e-05,0.0001,2.69e-11,0.000809
5010,1.079e-07,1.079e-08,1.67e-09,1.6160400000000001e-09,3.943839999999999e-09,7.672899999999999e-10,4.02e-05,6.28e-05,2.77e-05,0.00378,0.0065,2.46e-05,0.0001,1.76e-11,0.000809
5020,1.078e-07,1.078e-08,1.67e-09,1.6160400000000001e-09,3.93129e-09,7.84e-10,4.02e-05,6.27e-05,2.8e-05,0.00376,0.0059,2.22e-05,0.0001,3.16e-11,0.000809
5030,1.078e-07,1.077e-08,1.667e-09,1.6160400000000001e-09,3.93129e-09,7.84e-10,4.02e-05,6.27e-05,2.8e-05,0.00376,0.0059,2.22e-05,0.0001,2.01e-11,0.000809
5040,1.077e-07,1.076e-08,1.665e-09,1.60801e-09,3.918760000000001e-09,7.7841e-10,4.01e-05,6.26e-05,2.79e-05,0.00376,0.00648,2.43e-05,0.0001,1.94e-11,0.000808
5050,1.075e-07,1.075e-08,1.663e-09,1.60801e-09,3.918760000000001e-09,7.7841e-10,4.01e-05,6.26e-05,2.79e-05,0.00375,0.00588,2.21e-05,0.0001,2.2e-11,0.000808
5060,1.075e-07,1.075e-08,1.659e-09,1.60801e-09,3.90625e-09,7.672899999999999e-10,4.01e-05,6.25e-05,2.77e-05,0.00375,0.00588,2.2e-05,0.0001,1.96e-11,0.000808
5070,1.074e-07,1.074e-08,1.658e-09,1.60801e-09,3.89376e-09,7.672899999999999e-10,4.01e-05,6.24e-05,2.77e-05,0.00374,0.00587,2.2e-05,0.0001,1.82e-11,0.000808
5080,1.073e-07,1.073e-08,1.656e-09,1.6000000000000003e-09,3.89376e-09,7.7841e-10,4e-05,6.24e-05,2.79e-05,0.00374,0.00645,2.41e-05,0.0001,2.21e-11,0.000808
5090,1.072e-07,1.072e-08,1.652e-09,1.6000000000000003e-09,3.88129e-09,7.6176e-10,4e-05,6.23e-05,2.76e-05,0.00373,0.00586,2.19e-05,0.0001,1.84e-11,0.000807
5100,1.071e-07,1.071e-08,1.65e-09,1.6000000000000003e-09,3.88129e-09,7.728400000000001e-10,4e-05,6.23e-05,2.78e-05,0.00372,0.00643,2.4e-05,0.0001,2.69e-11,0.000807
5110,1.07e-07,1.07e-08,1.648e-09,1.6000000000000003e-09,3.868839999999999e-09,7.672899999999999e-10,4e-05,6.22e-05,2.77e-05,0.00372,0.00584,2.17e-05,0.0001,1.64e-11,0.000807
5120,1.07e-07,1.069e-08,1.645e-09,1.59201e-09,3.868839999999999e-09,7.6176e-10,3.99e-05,6.22e-05,2.76e-05,0.00372,0.00642,2.39e-05,0.0001,1.65e-11,0.000807
5130,1.068e-07,1.068e-08,1.643e-09,1.59201e-09,3.856410000000001e-09,7.672899999999999e-10,3.99e-05,6.21e-05,2.77e-05,0.00371,0.00583,2.16e-05,0.0001,1.55e-11,0.000806
