iter,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse
7770,0.002975,2.008e-09,2.31361e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.43049e-09
7780,0.002974,2.007e-09,2.31361e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.43049e-09
7790,0.002973,2.006e-09,2.31361e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.43049e-09
7800,0.002972,2.005e-09,2.31361e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.43049e-09
7810,0.002971,2.003e-09,2.31361e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.43049e-09
7820,0.002969,2.002e-09,2.31361e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.43049e-09
7830,0.002968,2.001e-09,2.3040000000000003e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4206400000000004e-09
7840,0.002967,2e-09,2.3040000000000003e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4206400000000004e-09
7850,0.002966,1.998e-09,2.3040000000000003e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4206400000000004e-09
7860,0.002965,1.997e-09,2.3040000000000003e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4206400000000004e-09
7870,0.002964,1.996e-09,2.3040000000000003e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4206400000000004e-09
7880,0.002963,1.995e-09,2.3040000000000003e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4108100000000003e-09
7890,0.002962,1.993e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4108100000000003e-09
7900,0.002961,1.992e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4108100000000003e-09
7910,0.00296,1.991e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4108100000000003e-09
7920,0.002959,1.99e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4108100000000003e-09
7930,0.002958,1.988e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.4108100000000003e-09
7940,0.002957,1.987e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.401e-09
7950,0.002956,1.986e-09,2.2944099999999997e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.401e-09
7960,0.002955,1.985e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.401e-09
7970,0.002954,1.984e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.401e-09
7980,0.002953,1.982e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.401e-09
7990,0.002952,1.981e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.401e-09
8000,0.002951,1.98e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.3912100000000005e-09
8010,0.00295,1.979e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.3912100000000005e-09
8020,0.002949,1.977e-09,2.28484e-09,1.6129000000000002e-10,2.4648999999999994e-10,2.3912100000000005e-09
8030,0.002948,1.976e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.3912100000000005e-09
8040,0.002947,1.975e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.3912100000000005e-09
8050,0.002946,1.974e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.3912100000000005e-09
8060,0.002945,1.973e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.38144e-09
8070,0.002944,1.971e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.38144e-09
8080,0.002943,1.97e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.38144e-09
8090,0.002942,1.969e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.38144e-09
8100,0.002941,1.968e-09,2.27529e-09,1.5876e-10,2.4648999999999994e-10,2.38144e-09
8110,0.00294,1.967e-09,2.26576e-09,1.5876e-10,2.4648999999999994e-10,2.38144e-09
8120,0.002939,1.966e-09,2.26576e-09,1.5876e-10,2.4648999999999994e-10,2.3716899999999997e-09
8130,0.002938,1.964e-09,2.26576e-09,1.5876e-10,2.4648999999999994e-10,2.3716899999999997e-09
8140,0.002937,1.963e-09,2.26576e-09,1.5876e-10,2.4648999999999994e-10,2.3716899999999997e-09
8150,0.002936,1.962e-09,2.26576e-09,1.5876e-10,2.4648999999999994e-10,2.3716899999999997e-09
8160,0.002935,1.961e-09,2.26576e-09,1.5876e-10,2.4648999999999994e-10,2.3716899999999997e-09
8170,0.002934,1.96e-09,2.26576e-09,1.5876e-10,2.4336e-10,2.3716899999999997e-09
8180,0.002933,1.958e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.3619600000000004e-09
8190,0.002932,1.957e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.3619600000000004e-09
8200,0.002931,1.956e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.3619600000000004e-09
8210,0.00293,1.955e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.3619600000000004e-09
8220,0.002929,1.954e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.3619600000000004e-09
8230,0.002928,1.953e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.3619600000000004e-09
8240,0.002927,1.951e-09,2.2562500000000004e-09,1.5876e-10,2.4336e-10,2.35225e-09
8250,0.002926,1.95e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.35225e-09
8260,0.002925,1.949e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.35225e-09
8270,0.002924,1.948e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.35225e-09
8280,0.002923,1.947e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.35225e-09
8290,0.002922,1.946e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.35225e-09
8300,0.002921,1.945e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.34256e-09
8310,0.00292,1.943e-09,2.2467600000000002e-09,1.5625e-10,2.4336e-10,2.34256e-09
8320,0.002919,1.942e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.34256e-09
8330,0.002918,1.941e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.34256e-09
8340,0.002917,1.94e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.34256e-09
8350,0.002917,1.939e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.34256e-09
8360,0.002916,1.938e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.33289e-09
8370,0.002915,1.937e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.33289e-09
8380,0.002914,1.935e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.33289e-09
8390,0.002913,1.934e-09,2.23729e-09,1.5625e-10,2.4336e-10,2.33289e-09
8400,0.002912,1.933e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.33289e-09
8410,0.002911,1.932e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.33289e-09
8420,0.00291,1.931e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.32324e-09
8430,0.002909,1.93e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.32324e-09
8440,0.002908,1.929e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.32324e-09
8450,0.002907,1.928e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.32324e-09
8460,0.002906,1.927e-09,2.22784e-09,1.5625e-10,2.4336e-10,2.32324e-09
8470,0.002905,1.925e-09,2.21841e-09,1.5625e-10,2.4336e-10,2.32324e-09
8480,0.002904,1.924e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.31361e-09
8490,0.002903,1.923e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.31361e-09
8500,0.002902,1.922e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.31361e-09
8510,0.002902,1.921e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.31361e-09
8520,0.002901,1.92e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.31361e-09
8530,0.0029,1.919e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.31361e-09
8540,0.002899,1.918e-09,2.21841e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8550,0.002898,1.917e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8560,0.002897,1.915e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8570,0.002896,1.914e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8580,0.002895,1.913e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8590,0.002894,1.912e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8600,0.002893,1.911e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.3040000000000003e-09
8610,0.002892,1.91e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.2944099999999997e-09
8620,0.002892,1.909e-09,2.2089999999999997e-09,1.5376e-10,2.4336e-10,2.2944099999999997e-09
8630,0.002891,1.908e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.2944099999999997e-09
8640,0.00289,1.907e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.2944099999999997e-09
8650,0.002889,1.906e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.2944099999999997e-09
8660,0.002888,1.905e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.2944099999999997e-09
8670,0.002887,1.904e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.28484e-09
8680,0.002886,1.903e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.28484e-09
8690,0.002885,1.901e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.28484e-09
8700,0.002884,1.9e-09,2.19961e-09,1.5376e-10,2.4336e-10,2.28484e-09
8710,0.002883,1.899e-09,2.19024e-09,1.5376e-10,2.4336e-10,2.28484e-09
8720,0.002883,1.898e-09,2.19024e-09,1.5129000000000003e-10,2.4336e-10,2.28484e-09
8730,0.002882,1.897e-09,2.19024e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8740,0.002881,1.896e-09,2.19024e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8750,0.00288,1.895e-09,2.19024e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8760,0.002879,1.894e-09,2.19024e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8770,0.002878,1.893e-09,2.19024e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8780,0.002877,1.892e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8790,0.002876,1.891e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.27529e-09
8800,0.002875,1.89e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.26576e-09
8810,0.002875,1.889e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.26576e-09
8820,0.002874,1.888e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.26576e-09
8830,0.002873,1.887e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.26576e-09
8840,0.002872,1.886e-09,2.18089e-09,1.5129000000000003e-10,2.4336e-10,2.26576e-09
8850,0.002871,1.885e-09,2.18089e-09,1.5129000000000003e-10,2.4025e-10,2.26576e-09
8860,0.00287,1.884e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.26576e-09
8870,0.002869,1.882e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2562500000000004e-09
8880,0.002868,1.881e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2562500000000004e-09
8890,0.002868,1.88e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2562500000000004e-09
8900,0.002867,1.879e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2562500000000004e-09
8910,0.002866,1.878e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2562500000000004e-09
8920,0.002865,1.877e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2562500000000004e-09
8930,0.002864,1.876e-09,2.1715600000000003e-09,1.5129000000000003e-10,2.4025e-10,2.2467600000000002e-09
8940,0.002863,1.875e-09,2.16225e-09,1.5129000000000003e-10,2.4025e-10,2.2467600000000002e-09
8950,0.002862,1.874e-09,2.16225e-09,1.5129000000000003e-10,2.4025e-10,2.2467600000000002e-09
8960,0.002862,1.873e-09,2.16225e-09,1.5129000000000003e-10,2.4025e-10,2.2467600000000002e-09
8970,0.002861,1.872e-09,2.16225e-09,1.4884e-10,2.4025e-10,2.2467600000000002e-09
8980,0.00286,1.871e-09,2.16225e-09,1.4884e-10,2.4025e-10,2.2467600000000002e-09
8990,0.002859,1.87e-09,2.16225e-09,1.4884e-10,2.4025e-10,2.2467600000000002e-09
9000,0.002858,1.869e-09,2.16225e-09,1.4884e-10,2.4025e-10,2.23729e-09
9010,0.002857,1.868e-09,2.16225e-09,1.4884e-10,2.4025e-10,2.23729e-09
9020,0.002857,1.867e-09,2.16225e-09,1.4884e-10,2.4025e-10,2.23729e-09
9030,0.002856,1.866e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.23729e-09
9040,0.002855,1.865e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.23729e-09
9050,0.002854,1.864e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.23729e-09
9060,0.002853,1.863e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.23729e-09
9070,0.002852,1.862e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.22784e-09
9080,0.002851,1.861e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.22784e-09
9090,0.002851,1.86e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.22784e-09
9100,0.00285,1.859e-09,2.1529600000000004e-09,1.4884e-10,2.4025e-10,2.22784e-09
9110,0.002849,1.858e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.22784e-09
9120,0.002848,1.857e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.22784e-09
9130,0.002847,1.856e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.21841e-09
9140,0.002847,1.855e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.21841e-09
9150,0.002846,1.854e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.21841e-09
9160,0.002845,1.853e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.21841e-09
9170,0.002844,1.852e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.21841e-09
9180,0.002843,1.851e-09,2.14369e-09,1.4884e-10,2.4025e-10,2.21841e-09
9190,0.002842,1.85e-09,2.13444e-09,1.4884e-10,2.4025e-10,2.21841e-09
9200,0.002842,1.849e-09,2.13444e-09,1.4884e-10,2.4025e-10,2.2089999999999997e-09
9210,0.002841,1.848e-09,2.13444e-09,1.4884e-10,2.4025e-10,2.2089999999999997e-09
9220,0.00284,1.847e-09,2.13444e-09,1.4884e-10,2.4025e-10,2.2089999999999997e-09
9230,0.002839,1.846e-09,2.13444e-09,1.4641e-10,2.4025e-10,2.2089999999999997e-09
9240,0.002838,1.845e-09,2.13444e-09,1.4641e-10,2.4025e-10,2.2089999999999997e-09
9250,0.002838,1.844e-09,2.13444e-09,1.4641e-10,2.4025e-10,2.2089999999999997e-09
9260,0.002837,1.843e-09,2.13444e-09,1.4641e-10,2.4025e-10,2.2089999999999997e-09
9270,0.002836,1.842e-09,2.13444e-09,1.4641e-10,2.4025e-10,2.19961e-09
9280,0.002835,1.841e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19961e-09
9290,0.002834,1.84e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19961e-09
9300,0.002833,1.839e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19961e-09
9310,0.002833,1.838e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19961e-09
9320,0.002832,1.838e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19961e-09
9330,0.002831,1.837e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19961e-09
9340,0.00283,1.836e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19024e-09
9350,0.002829,1.835e-09,2.1252100000000004e-09,1.4641e-10,2.4025e-10,2.19024e-09
9360,0.002829,1.834e-09,2.116e-09,1.4641e-10,2.4025e-10,2.19024e-09
9370,0.002828,1.833e-09,2.116e-09,1.4641e-10,2.4025e-10,2.19024e-09
9380,0.002827,1.832e-09,2.116e-09,1.4641e-10,2.4025e-10,2.19024e-09
9390,0.002826,1.831e-09,2.116e-09,1.4641e-10,2.4025e-10,2.19024e-09
9400,0.002825,1.83e-09,2.116e-09,1.4641e-10,2.4025e-10,2.19024e-09
9410,0.002825,1.829e-09,2.116e-09,1.4641e-10,2.4025e-10,2.18089e-09
9420,0.002824,1.828e-09,2.116e-09,1.4641e-10,2.4025e-10,2.18089e-09
9430,0.002823,1.827e-09,2.116e-09,1.4641e-10,2.4025e-10,2.18089e-09
9440,0.002822,1.826e-09,2.116e-09,1.4641e-10,2.4025e-10,2.18089e-09
9450,0.002822,1.825e-09,2.1068099999999997e-09,1.4641e-10,2.4025e-10,2.18089e-09
9460,0.002821,1.824e-09,2.1068099999999997e-09,1.4641e-10,2.4025e-10,2.18089e-09
9470,0.00282,1.823e-09,2.1068099999999997e-09,1.4641e-10,2.4025e-10,2.18089e-09
9480,0.002819,1.822e-09,2.1068099999999997e-09,1.4641e-10,2.4025e-10,2.1715600000000003e-09
9490,0.002818,1.821e-09,2.1068099999999997e-09,1.4641e-10,2.4025e-10,2.1715600000000003e-09
9500,0.002818,1.82e-09,2.1068099999999997e-09,1.4400000000000002e-10,2.4025e-10,2.1715600000000003e-09
9510,0.002817,1.819e-09,2.1068099999999997e-09,1.4400000000000002e-10,2.4025e-10,2.1715600000000003e-09
9520,0.002816,1.819e-09,2.1068099999999997e-09,1.4400000000000002e-10,2.4025e-10,2.1715600000000003e-09
9530,0.002815,1.818e-09,2.1068099999999997e-09,1.4400000000000002e-10,2.4025e-10,2.1715600000000003e-09
9540,0.002815,1.817e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.1715600000000003e-09
9550,0.002814,1.816e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.1715600000000003e-09
9560,0.002813,1.815e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.16225e-09
9570,0.002812,1.814e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.16225e-09
9580,0.002811,1.813e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.16225e-09
9590,0.002811,1.812e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.16225e-09
9600,0.00281,1.811e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.4025e-10,2.16225e-09
9610,0.002809,1.81e-09,2.0976400000000002e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.16225e-09
9620,0.002808,1.809e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.16225e-09
9630,0.002808,1.808e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9640,0.002807,1.807e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9650,0.002806,1.807e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9660,0.002805,1.806e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9670,0.002805,1.805e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9680,0.002804,1.804e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9690,0.002803,1.803e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.1529600000000004e-09
9700,0.002802,1.802e-09,2.08849e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9710,0.002802,1.801e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9720,0.002801,1.8e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9730,0.0028,1.799e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9740,0.002799,1.798e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9750,0.002799,1.797e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9760,0.002798,1.797e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9770,0.002797,1.796e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.14369e-09
9780,0.002796,1.795e-09,2.0793599999999997e-09,1.4400000000000002e-10,2.3716000000000004e-10,2.13444e-09
9790,0.002796,1.794e-09,2.0793599999999997e-09,1.4161e-10,2.3716000000000004e-10,2.13444e-09
9800,0.002795,1.793e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.13444e-09
9810,0.002794,1.792e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.13444e-09
9820,0.002793,1.791e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.13444e-09
9830,0.002793,1.79e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.13444e-09
9840,0.002792,1.789e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.13444e-09
9850,0.002791,1.789e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9860,0.00279,1.788e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9870,0.00279,1.787e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9880,0.002789,1.786e-09,2.07025e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9890,0.002788,1.785e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9900,0.002787,1.784e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9910,0.002787,1.783e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9920,0.002786,1.782e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.1252100000000004e-09
9930,0.002785,1.781e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
9940,0.002785,1.781e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
9950,0.002784,1.78e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
9960,0.002783,1.779e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
9970,0.002782,1.778e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
9980,0.002782,1.777e-09,2.06116e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
9990,0.002781,1.776e-09,2.0520900000000005e-09,1.4161e-10,2.3716000000000004e-10,2.116e-09
10000,0.00278,1.775e-09,2.0520900000000005e-09,1.4161e-10,2.3716000000000004e-10,2.1068099999999997e-09
