iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source,alpha,tau,lam,mu,kkt_res,d_inf,d_l2
6330,nan,5.685e-05,nan,5.685e-05,PDE_obj_MSE,1.0,0.4576036,0.0001,nan,0.00012,0.000624,0.00257
6340,nan,5.554e-05,nan,5.554e-05,PDE_obj_MSE,0.999,0.4576036,0.0001,nan,0.00012,0.000282,0.00123
6350,nan,5.52e-05,nan,5.52e-05,PDE_obj_MSE,0.217,0.4576036,0.0001,nan,0.00012,0.00136,0.00494
6360,nan,5.516e-05,nan,5.516e-05,PDE_obj_MSE,0.217,0.4576036,0.0001,nan,0.00012,0.00169,0.00615
6370,nan,5.517e-05,nan,5.517e-05,PDE_obj_MSE,0.289,0.4576036,0.0001,nan,0.00012,0.00136,0.00515
6380,nan,5.53e-05,nan,5.53e-05,PDE_obj_MSE,0.384,0.4576036,0.0001,nan,0.00012,0.00103,0.00415
6390,nan,5.484e-05,nan,5.484e-05,PDE_obj_MSE,0.163,0.4576036,0.0001,nan,0.00012,0.0018,0.0065
6400,nan,5.51e-05,nan,5.51e-05,PDE_obj_MSE,0.422,0.4576036,0.0001,nan,0.00012,0.00101,0.00375
6410,nan,5.486e-05,nan,5.486e-05,PDE_obj_MSE,0.111,0.4576036,0.0001,nan,0.00012,0.00222,0.0079
6420,nan,5.469e-05,nan,5.469e-05,PDE_obj_MSE,0.196,0.4576036,0.0001,nan,0.00012,0.00156,0.00577
6430,nan,5.479e-05,nan,5.479e-05,PDE_obj_MSE,0.991,0.4576036,0.0001,nan,0.00012,0.000443,0.00161
6440,nan,5.48e-05,nan,5.48e-05,PDE_obj_MSE,0.0755,0.4576036,0.0001,nan,0.00012,0.00245,0.00895
6450,nan,5.453e-05,nan,5.453e-05,PDE_obj_MSE,0.178,0.4576036,0.0001,nan,0.00012,0.00181,0.00629
6460,nan,5.542e-05,nan,5.542e-05,PDE_obj_MSE,0.989,0.4576036,0.0001,nan,0.00012,0.000532,0.00247
6470,nan,5.5e-05,nan,5.5e-05,PDE_obj_MSE,0.742,0.4576036,0.0001,nan,0.00012,0.000688,0.00268
6480,nan,5.468e-05,nan,5.468e-05,PDE_obj_MSE,0.0684,0.4576036,0.0001,nan,0.00012,0.00295,0.0112
6490,nan,5.434e-05,nan,5.434e-05,PDE_obj_MSE,0.741,0.4576036,0.0001,nan,0.00012,0.000635,0.00303
6500,nan,5.419e-05,nan,5.419e-05,PDE_obj_MSE,0.236,0.4576036,0.0001,nan,0.00012,0.00158,0.00593
6510,nan,5.425e-05,nan,5.425e-05,PDE_obj_MSE,0.11,0.4576036,0.0001,nan,0.00012,0.00178,0.00671
6520,nan,5.4e-05,nan,5.4e-05,PDE_obj_MSE,0.214,0.4576036,0.0001,nan,0.00012,0.00174,0.00627
6530,nan,5.417e-05,nan,5.417e-05,PDE_obj_MSE,0.417,0.4576036,0.0001,nan,0.00012,0.000899,0.00373
6540,nan,5.431e-05,nan,5.431e-05,PDE_obj_MSE,0.554,0.4576036,0.0001,nan,0.00012,0.00067,0.00306
6550,nan,5.44e-05,nan,5.44e-05,PDE_obj_MSE,0.981,0.4576036,0.0001,nan,0.00012,0.000501,0.00236
6560,nan,5.375e-05,nan,5.375e-05,PDE_obj_MSE,0.312,0.4576036,0.0001,nan,0.00012,0.00126,0.00465
6570,nan,5.389e-05,nan,5.389e-05,PDE_obj_MSE,0.502,0.4576036,0.0001,nan,0.00012,0.000799,0.00318
6580,nan,5.396e-05,nan,5.396e-05,PDE_obj_MSE,0.0678,0.4576036,0.0001,nan,0.00012,0.00243,0.00918
6590,nan,5.373e-05,nan,5.373e-05,PDE_obj_MSE,0.311,0.4576036,0.0001,nan,0.00012,0.00149,0.00532
6600,nan,5.381e-05,nan,5.381e-05,PDE_obj_MSE,0.606,0.4576036,0.0001,nan,0.00012,0.000825,0.00316
6610,nan,5.403e-05,nan,5.403e-05,PDE_obj_MSE,0.666,0.4576036,0.0001,nan,0.00012,0.000753,0.00322
6620,nan,5.357e-05,nan,5.357e-05,PDE_obj_MSE,0.975,0.4576036,0.0001,nan,0.00012,0.000355,0.0019
6630,nan,5.352e-05,nan,5.352e-05,PDE_obj_MSE,0.974,0.4576036,0.0001,nan,0.00012,0.000437,0.00171
6640,nan,5.382e-05,nan,5.382e-05,PDE_obj_MSE,0.973,0.4576036,0.0001,nan,0.00012,0.000457,0.00198
6650,nan,5.333e-05,nan,5.333e-05,PDE_obj_MSE,0.453,0.4576036,0.0001,nan,0.00012,0.000854,0.00343
6660,nan,5.422e-05,nan,5.422e-05,PDE_obj_MSE,0.971,0.4576036,0.0001,nan,0.00012,0.000526,0.00233
6670,nan,5.3e-05,nan,5.3e-05,PDE_obj_MSE,0.175,0.4576036,0.0001,nan,0.00012,0.00153,0.00617
6680,nan,5.299e-05,nan,5.299e-05,PDE_obj_MSE,0.131,0.4576036,0.0001,nan,0.00012,0.00184,0.00697
6690,nan,5.29e-05,nan,5.29e-05,PDE_obj_MSE,0.211,0.4576036,0.0001,nan,0.00012,0.00162,0.00601
6700,nan,5.367e-05,nan,5.367e-05,PDE_obj_MSE,0.8,0.4576036,0.0001,nan,0.00012,0.000637,0.00281
6710,nan,5.285e-05,nan,5.285e-05,PDE_obj_MSE,0.0982,0.4576036,0.0001,nan,0.00012,0.00188,0.00741
6720,nan,5.313e-05,nan,5.313e-05,PDE_obj_MSE,0.067,0.4576036,0.0001,nan,0.00012,0.00288,0.0107
6730,nan,5.263e-05,nan,5.263e-05,PDE_obj_MSE,0.13,0.4576036,0.0001,nan,0.00012,0.00175,0.00675
6740,nan,5.293e-05,nan,5.293e-05,PDE_obj_MSE,0.0669,0.4576036,0.0001,nan,0.00012,0.00229,0.00912
6750,nan,5.247e-05,nan,5.247e-05,PDE_obj_MSE,0.143,0.4576036,0.0001,nan,0.00012,0.00169,0.00649
6760,nan,5.253e-05,nan,5.253e-05,PDE_obj_MSE,0.963,0.4576036,0.0001,nan,0.00012,0.000337,0.00145
6770,nan,5.259e-05,nan,5.259e-05,PDE_obj_MSE,0.962,0.4576036,0.0001,nan,0.00012,0.000276,0.00132
6780,nan,5.246e-05,nan,5.246e-05,PDE_obj_MSE,0.19,0.4576036,0.0001,nan,0.00012,0.00144,0.00591
6790,nan,5.243e-05,nan,5.243e-05,PDE_obj_MSE,0.0806,0.4576036,0.0001,nan,0.00012,0.00214,0.008
6800,nan,5.228e-05,nan,5.228e-05,PDE_obj_MSE,0.13,0.4576036,0.0001,nan,0.00012,0.00199,0.00769
6810,nan,5.218e-05,nan,5.218e-05,PDE_obj_MSE,0.157,0.4576036,0.0001,nan,0.00012,0.00154,0.00627
6820,nan,5.236e-05,nan,5.236e-05,PDE_obj_MSE,0.492,0.4576036,0.0001,nan,0.00012,0.000819,0.00346
6830,nan,5.242e-05,nan,5.242e-05,PDE_obj_MSE,0.957,0.4576036,0.0001,nan,0.00012,0.000351,0.00184
6840,nan,5.288e-05,nan,5.288e-05,PDE_obj_MSE,0.956,0.4576036,0.0001,nan,0.00012,0.000624,0.00254
6850,nan,5.249e-05,nan,5.249e-05,PDE_obj_MSE,0.539,0.4576036,0.0001,nan,0.00012,0.00118,0.00395
6860,nan,5.192e-05,nan,5.192e-05,PDE_obj_MSE,0.229,0.4576036,0.0001,nan,0.00012,0.00153,0.00588
6870,nan,5.188e-05,nan,5.188e-05,PDE_obj_MSE,0.954,0.4576036,0.0001,nan,0.00012,0.000574,0.00248
6880,nan,5.206e-05,nan,5.206e-05,PDE_obj_MSE,0.0601,0.4576036,0.0001,nan,0.00012,0.00237,0.00914
6890,nan,5.18e-05,nan,5.18e-05,PDE_obj_MSE,0.0879,0.4576036,0.0001,nan,0.00012,0.00213,0.00813
6900,nan,5.153e-05,nan,5.153e-05,PDE_obj_MSE,0.141,0.4576036,0.0001,nan,0.00012,0.00171,0.00659
6910,nan,5.175e-05,nan,5.175e-05,PDE_obj_MSE,0.951,0.4576036,0.0001,nan,0.00012,0.00031,0.00121
6920,nan,5.167e-05,nan,5.167e-05,PDE_obj_MSE,0.95,0.4576036,0.0001,nan,0.00011,0.000376,0.00169
6930,nan,5.141e-05,nan,5.141e-05,PDE_obj_MSE,0.188,0.4576036,0.0001,nan,0.00012,0.00144,0.00583
6940,nan,5.152e-05,nan,5.152e-05,PDE_obj_MSE,0.106,0.4576036,0.0001,nan,0.00012,0.00184,0.00687
6950,nan,5.143e-05,nan,5.143e-05,PDE_obj_MSE,0.947,0.4576036,0.0001,nan,0.00011,0.000331,0.00147
6960,nan,5.131e-05,nan,5.131e-05,PDE_obj_MSE,0.947,0.4576036,0.0001,nan,0.00011,0.000155,0.00105
6970,nan,5.152e-05,nan,5.152e-05,PDE_obj_MSE,0.534,0.4576036,0.0001,nan,0.00011,0.000905,0.00326
6980,nan,5.108e-05,nan,5.108e-05,PDE_obj_MSE,0.128,0.4576036,0.0001,nan,0.00012,0.00177,0.0068
6990,nan,5.113e-05,nan,5.113e-05,PDE_obj_MSE,0.944,0.4576036,0.0001,nan,0.00011,0.00026,0.00118
7000,nan,5.164e-05,nan,5.164e-05,PDE_obj_MSE,0.78,0.4576036,0.0001,nan,0.00011,0.000822,0.00293
7010,nan,5.133e-05,nan,5.133e-05,PDE_obj_MSE,0.943,0.4576036,0.0001,nan,0.00011,0.000418,0.0018
7020,nan,5.073e-05,nan,5.073e-05,PDE_obj_MSE,0.186,0.4576036,0.0001,nan,0.00011,0.0013,0.00498
7030,nan,5.127e-05,nan,5.127e-05,PDE_obj_MSE,0.941,0.4576036,0.0001,nan,0.00011,0.000432,0.00228
7040,nan,5.071e-05,nan,5.071e-05,PDE_obj_MSE,0.3,0.4576036,0.0001,nan,0.00011,0.000937,0.00347
7050,nan,5.086e-05,nan,5.086e-05,PDE_obj_MSE,0.329,0.4576036,0.0001,nan,0.00011,0.000921,0.004
7060,nan,5.072e-05,nan,5.072e-05,PDE_obj_MSE,0.105,0.4576036,0.0001,nan,0.00012,0.0018,0.00749
7070,nan,5.055e-05,nan,5.055e-05,PDE_obj_MSE,0.139,0.4576036,0.0001,nan,0.00011,0.00153,0.00608
7080,nan,5.084e-05,nan,5.084e-05,PDE_obj_MSE,0.937,0.4576036,0.0001,nan,0.00011,0.000423,0.0017
7090,nan,5.042e-05,nan,5.042e-05,PDE_obj_MSE,0.936,0.4576036,0.0001,nan,0.00011,0.000144,0.00085
7100,nan,5.073e-05,nan,5.073e-05,PDE_obj_MSE,0.773,0.4576036,0.0001,nan,0.00011,0.000522,0.00264
7110,nan,5.031e-05,nan,5.031e-05,PDE_obj_MSE,0.271,0.4576036,0.0001,nan,0.00011,0.000955,0.00397
7120,nan,5.028e-05,nan,5.028e-05,PDE_obj_MSE,0.153,0.4576036,0.0001,nan,0.00011,0.00187,0.00714
7130,nan,5.019e-05,nan,5.019e-05,PDE_obj_MSE,0.933,0.4576036,0.0001,nan,0.00011,0.000178,0.00123
7140,nan,5.093e-05,nan,5.093e-05,PDE_obj_MSE,0.933,0.4576036,0.0001,nan,0.00011,0.000554,0.00221
7150,nan,5.019e-05,nan,5.019e-05,PDE_obj_MSE,0.297,0.4576036,0.0001,nan,0.00011,0.000999,0.00432
7160,nan,5.018e-05,nan,5.018e-05,PDE_obj_MSE,0.114,0.4576036,0.0001,nan,0.00011,0.0019,0.00732
7170,nan,5.056e-05,nan,5.056e-05,PDE_obj_MSE,0.525,0.4576036,0.0001,nan,0.00011,0.00092,0.00382
7180,nan,4.996e-05,nan,4.996e-05,PDE_obj_MSE,0.202,0.4576036,0.0001,nan,0.00011,0.0011,0.00438
7190,nan,5.039e-05,nan,5.039e-05,PDE_obj_MSE,0.634,0.4576036,0.0001,nan,0.00011,0.000751,0.00304
7200,nan,5.037e-05,nan,5.037e-05,PDE_obj_MSE,0.844,0.4576036,0.0001,nan,0.00011,0.000549,0.00255
7210,nan,4.976e-05,nan,4.976e-05,PDE_obj_MSE,0.244,0.4576036,0.0001,nan,0.00011,0.00102,0.00448
7220,nan,5.007e-05,nan,5.007e-05,PDE_obj_MSE,0.393,0.4576036,0.0001,nan,0.00011,0.00106,0.00443
7230,nan,5.056e-05,nan,5.056e-05,PDE_obj_MSE,0.926,0.4576036,0.0001,nan,0.00011,0.000594,0.00233
7240,nan,4.96e-05,nan,4.96e-05,PDE_obj_MSE,0.925,0.4576036,0.0001,nan,0.00011,0.000265,0.0015
7250,nan,4.964e-05,nan,4.964e-05,PDE_obj_MSE,0.924,0.4576036,0.0001,nan,0.00011,0.000623,0.00254
7260,nan,4.981e-05,nan,4.981e-05,PDE_obj_MSE,0.474,0.4576036,0.0001,nan,0.00011,0.000882,0.00365
7270,nan,4.968e-05,nan,4.968e-05,PDE_obj_MSE,1.02,0.4576036,0.0001,nan,0.00011,0.000292,0.00143
7280,nan,4.945e-05,nan,4.945e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00011,0.000291,0.00112
7290,nan,4.958e-05,nan,4.958e-05,PDE_obj_MSE,0.572,0.4576036,0.0001,nan,0.00011,0.000683,0.00306
7300,nan,5.055e-05,nan,5.055e-05,PDE_obj_MSE,0.837,0.4576036,0.0001,nan,0.00011,0.000788,0.00322
7310,nan,5.02e-05,nan,5.02e-05,PDE_obj_MSE,0.92,0.4576036,0.0001,nan,0.00011,0.000552,0.00254
7320,nan,4.947e-05,nan,4.947e-05,PDE_obj_MSE,0.0637,0.4576036,0.0001,nan,0.00011,0.00228,0.00912
7330,nan,4.92e-05,nan,4.92e-05,PDE_obj_MSE,0.0848,0.4576036,0.0001,nan,0.00011,0.00199,0.00825
7340,nan,4.913e-05,nan,4.913e-05,PDE_obj_MSE,0.354,0.4576036,0.0001,nan,0.00011,0.000999,0.00399
7350,nan,4.947e-05,nan,4.947e-05,PDE_obj_MSE,0.917,0.4576036,0.0001,nan,0.00011,0.000459,0.00213
7360,nan,4.961e-05,nan,4.961e-05,PDE_obj_MSE,0.0434,0.4576036,0.0001,nan,0.00011,0.00255,0.0101
7370,nan,4.924e-05,nan,4.924e-05,PDE_obj_MSE,0.625,0.4576036,0.0001,nan,0.00011,0.000739,0.00307
7380,nan,4.909e-05,nan,4.909e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00011,0.000282,0.00148
7390,nan,4.876e-05,nan,4.876e-05,PDE_obj_MSE,0.181,0.4576036,0.0001,nan,0.00011,0.00131,0.00521
7400,nan,4.887e-05,nan,4.887e-05,PDE_obj_MSE,0.102,0.4576036,0.0001,nan,0.00011,0.00196,0.00746
7410,nan,4.884e-05,nan,4.884e-05,PDE_obj_MSE,0.352,0.4576036,0.0001,nan,0.00011,0.00105,0.00421
7420,nan,4.876e-05,nan,4.876e-05,PDE_obj_MSE,0.164,0.4576036,0.0001,nan,0.00011,0.00156,0.00643
7430,nan,4.86e-05,nan,4.86e-05,PDE_obj_MSE,0.198,0.4576036,0.0001,nan,0.00011,0.00123,0.00483
7440,nan,4.87e-05,nan,4.87e-05,PDE_obj_MSE,1.0,0.4576036,0.0001,nan,0.00011,0.000394,0.00195
7450,nan,4.842e-05,nan,4.842e-05,PDE_obj_MSE,0.264,0.4576036,0.0001,nan,0.00011,0.00113,0.0046
7460,nan,4.86e-05,nan,4.86e-05,PDE_obj_MSE,0.0923,0.4576036,0.0001,nan,0.00011,0.0019,0.00757
7470,nan,4.852e-05,nan,4.852e-05,PDE_obj_MSE,0.424,0.4576036,0.0001,nan,0.00011,0.000764,0.00313
7480,nan,4.84e-05,nan,4.84e-05,PDE_obj_MSE,0.101,0.4576036,0.0001,nan,0.00011,0.00193,0.00804
7490,nan,4.842e-05,nan,4.842e-05,PDE_obj_MSE,0.0921,0.4576036,0.0001,nan,0.00011,0.00206,0.00801
7500,nan,4.868e-05,nan,4.868e-05,PDE_obj_MSE,0.563,0.4576036,0.0001,nan,0.00011,0.000839,0.00342
7510,nan,4.877e-05,nan,4.877e-05,PDE_obj_MSE,0.996,0.4576036,0.0001,nan,0.00011,0.000372,0.00185
7520,nan,4.837e-05,nan,4.837e-05,PDE_obj_MSE,0.995,0.4576036,0.0001,nan,0.00011,0.000409,0.00201
7530,nan,4.816e-05,nan,4.816e-05,PDE_obj_MSE,0.349,0.4576036,0.0001,nan,0.00011,0.000954,0.00383
7540,nan,4.827e-05,nan,4.827e-05,PDE_obj_MSE,0.994,0.4576036,0.0001,nan,0.00011,0.000262,0.00115
7550,nan,4.834e-05,nan,4.834e-05,PDE_obj_MSE,0.993,0.4576036,0.0001,nan,0.00011,0.000332,0.0016
7560,nan,4.832e-05,nan,4.832e-05,PDE_obj_MSE,0.992,0.4576036,0.0001,nan,0.00011,0.000339,0.00174
7570,nan,4.815e-05,nan,4.815e-05,PDE_obj_MSE,0.56,0.4576036,0.0001,nan,0.00011,0.000727,0.00282
7580,nan,4.819e-05,nan,4.819e-05,PDE_obj_MSE,0.677,0.4576036,0.0001,nan,0.00011,0.000668,0.00278
7590,nan,4.777e-05,nan,4.777e-05,PDE_obj_MSE,0.99,0.4576036,0.0001,nan,0.00011,0.000146,0.000918
7600,nan,4.808e-05,nan,4.808e-05,PDE_obj_MSE,0.989,0.4576036,0.0001,nan,0.00011,0.000418,0.00223
7610,nan,4.776e-05,nan,4.776e-05,PDE_obj_MSE,0.558,0.4576036,0.0001,nan,0.00011,0.000755,0.00276
7620,nan,4.77e-05,nan,4.77e-05,PDE_obj_MSE,0.419,0.4576036,0.0001,nan,0.00011,0.000875,0.0037
7630,nan,4.754e-05,nan,4.754e-05,PDE_obj_MSE,0.987,0.4576036,0.0001,nan,0.00011,0.000225,0.00141
7640,nan,4.816e-05,nan,4.816e-05,PDE_obj_MSE,0.674,0.4576036,0.0001,nan,0.00011,0.000724,0.003
7650,nan,4.779e-05,nan,4.779e-05,PDE_obj_MSE,0.46,0.4576036,0.0001,nan,0.00011,0.000949,0.00385
7660,nan,4.804e-05,nan,4.804e-05,PDE_obj_MSE,0.74,0.4576036,0.0001,nan,0.00011,0.000589,0.00244
7670,nan,4.732e-05,nan,4.732e-05,PDE_obj_MSE,0.161,0.4576036,0.0001,nan,0.00011,0.00145,0.00595
7680,nan,4.733e-05,nan,4.733e-05,PDE_obj_MSE,0.0998,0.4576036,0.0001,nan,0.00011,0.002,0.00808
7690,nan,4.763e-05,nan,4.763e-05,PDE_obj_MSE,0.61,0.4576036,0.0001,nan,0.00011,0.000608,0.00266
7700,nan,4.736e-05,nan,4.736e-05,PDE_obj_MSE,0.982,0.4576036,0.0001,nan,0.00011,0.000272,0.00101
7710,nan,4.733e-05,nan,4.733e-05,PDE_obj_MSE,0.0996,0.4576036,0.0001,nan,0.00011,0.00211,0.00806
7720,nan,4.74e-05,nan,4.74e-05,PDE_obj_MSE,0.0618,0.4576036,0.0001,nan,0.00011,0.00243,0.00967
7730,nan,4.708e-05,nan,4.708e-05,PDE_obj_MSE,0.109,0.4576036,0.0001,nan,0.00011,0.0016,0.00661
7740,nan,4.69e-05,nan,4.69e-05,PDE_obj_MSE,0.979,0.4576036,0.0001,nan,0.00011,0.000312,0.00114
7750,nan,4.715e-05,nan,4.715e-05,PDE_obj_MSE,0.552,0.4576036,0.0001,nan,0.00011,0.00082,0.00316
7760,nan,4.692e-05,nan,4.692e-05,PDE_obj_MSE,0.257,0.4576036,0.0001,nan,0.00011,0.00109,0.00491
7770,nan,4.7e-05,nan,4.7e-05,PDE_obj_MSE,0.311,0.4576036,0.0001,nan,0.00011,0.0011,0.00509
7780,nan,4.712e-05,nan,4.712e-05,PDE_obj_MSE,0.0677,0.4576036,0.0001,nan,0.00011,0.00221,0.00862
7790,nan,4.663e-05,nan,4.663e-05,PDE_obj_MSE,0.212,0.4576036,0.0001,nan,0.00011,0.00137,0.00568
7800,nan,4.67e-05,nan,4.67e-05,PDE_obj_MSE,0.233,0.4576036,0.0001,nan,0.00011,0.00117,0.00457
7810,nan,4.684e-05,nan,4.684e-05,PDE_obj_MSE,0.0817,0.4576036,0.0001,nan,0.00011,0.00208,0.00868
7820,nan,4.672e-05,nan,4.672e-05,PDE_obj_MSE,0.375,0.4576036,0.0001,nan,0.00011,0.00103,0.00396
7830,nan,4.659e-05,nan,4.659e-05,PDE_obj_MSE,0.803,0.4576036,0.0001,nan,0.00011,0.000511,0.00252
7840,nan,4.713e-05,nan,4.713e-05,PDE_obj_MSE,0.73,0.4576036,0.0001,nan,0.00011,0.000707,0.00286
7850,nan,4.649e-05,nan,4.649e-05,PDE_obj_MSE,0.131,0.4576036,0.0001,nan,0.00011,0.00141,0.00635
7860,nan,4.648e-05,nan,4.648e-05,PDE_obj_MSE,0.119,0.4576036,0.0001,nan,0.00011,0.00158,0.00628
7870,nan,4.649e-05,nan,4.649e-05,PDE_obj_MSE,0.0894,0.4576036,0.0001,nan,0.00011,0.00181,0.0074
7880,nan,4.711e-05,nan,4.711e-05,PDE_obj_MSE,0.728,0.4576036,0.0001,nan,0.00011,0.000653,0.00323
7890,nan,4.641e-05,nan,4.641e-05,PDE_obj_MSE,0.0893,0.4576036,0.0001,nan,0.00011,0.00213,0.00792
7900,nan,4.656e-05,nan,4.656e-05,PDE_obj_MSE,0.41,0.4576036,0.0001,nan,0.00011,0.000972,0.00392
7910,nan,4.616e-05,nan,4.616e-05,PDE_obj_MSE,0.28,0.4576036,0.0001,nan,0.00011,0.000914,0.00417
7920,nan,4.673e-05,nan,4.673e-05,PDE_obj_MSE,0.725,0.4576036,0.0001,nan,0.00011,0.000602,0.00257
7930,nan,4.622e-05,nan,4.622e-05,PDE_obj_MSE,0.965,0.4576036,0.0001,nan,0.00011,0.000263,0.00165
7940,nan,4.639e-05,nan,4.639e-05,PDE_obj_MSE,0.964,0.4576036,0.0001,nan,0.00011,0.000397,0.0016
7950,nan,4.587e-05,nan,4.587e-05,PDE_obj_MSE,0.963,0.4576036,0.0001,nan,0.00011,0.00029,0.00133
7960,nan,4.615e-05,nan,4.615e-05,PDE_obj_MSE,0.0889,0.4576036,0.0001,nan,0.00011,0.00203,0.00824
7970,nan,4.605e-05,nan,4.605e-05,PDE_obj_MSE,0.0977,0.4576036,0.0001,nan,0.00011,0.00193,0.00779
7980,nan,4.572e-05,nan,4.572e-05,PDE_obj_MSE,0.19,0.4576036,0.0001,nan,0.00011,0.0013,0.00528
7990,nan,4.583e-05,nan,4.583e-05,PDE_obj_MSE,0.961,0.4576036,0.0001,nan,0.00011,9.47e-05,0.000696
8000,nan,4.571e-05,nan,4.571e-05,PDE_obj_MSE,0.278,0.4576036,0.0001,nan,0.00011,0.000992,0.00408
8010,nan,4.606e-05,nan,4.606e-05,PDE_obj_MSE,0.0732,0.4576036,0.0001,nan,0.00011,0.00258,0.00967
8020,nan,4.6e-05,nan,4.6e-05,PDE_obj_MSE,0.959,0.4576036,0.0001,nan,0.00011,0.000464,0.00223
8030,nan,4.606e-05,nan,4.606e-05,PDE_obj_MSE,0.541,0.4576036,0.0001,nan,0.00011,0.000761,0.00316
8040,nan,4.557e-05,nan,4.557e-05,PDE_obj_MSE,0.957,0.4576036,0.0001,nan,0.00011,0.000282,0.00118
8050,nan,4.566e-05,nan,4.566e-05,PDE_obj_MSE,0.956,0.4576036,0.0001,nan,0.00011,0.000211,0.0011
8060,nan,4.551e-05,nan,4.551e-05,PDE_obj_MSE,0.305,0.4576036,0.0001,nan,0.00011,0.00111,0.00463
8070,nan,4.55e-05,nan,4.55e-05,PDE_obj_MSE,0.335,0.4576036,0.0001,nan,0.00011,0.00106,0.00407
8080,nan,4.534e-05,nan,4.534e-05,PDE_obj_MSE,0.172,0.4576036,0.0001,nan,0.00011,0.00159,0.00638
8090,nan,4.539e-05,nan,4.539e-05,PDE_obj_MSE,0.954,0.4576036,0.0001,nan,0.00011,0.000115,0.000699
8100,nan,4.541e-05,nan,4.541e-05,PDE_obj_MSE,0.334,0.4576036,0.0001,nan,0.00011,0.000915,0.0039
8110,nan,4.535e-05,nan,4.535e-05,PDE_obj_MSE,0.251,0.4576036,0.0001,nan,0.00011,0.00127,0.00508
8120,nan,4.557e-05,nan,4.557e-05,PDE_obj_MSE,0.0726,0.4576036,0.0001,nan,0.00011,0.00218,0.00912
8130,nan,4.565e-05,nan,4.565e-05,PDE_obj_MSE,0.0599,0.4576036,0.0001,nan,0.00011,0.00245,0.0104
8140,nan,4.549e-05,nan,4.549e-05,PDE_obj_MSE,0.536,0.4576036,0.0001,nan,0.00011,0.000749,0.00328
8150,nan,4.514e-05,nan,4.514e-05,PDE_obj_MSE,0.275,0.4576036,0.0001,nan,0.00011,0.000991,0.00426
8160,nan,4.548e-05,nan,4.548e-05,PDE_obj_MSE,0.589,0.4576036,0.0001,nan,0.00011,0.0007,0.00312
8170,nan,4.53e-05,nan,4.53e-05,PDE_obj_MSE,0.442,0.4576036,0.0001,nan,0.00011,0.000828,0.00352
8180,nan,4.491e-05,nan,4.491e-05,PDE_obj_MSE,0.187,0.4576036,0.0001,nan,0.00011,0.00108,0.00479
8190,nan,4.498e-05,nan,4.498e-05,PDE_obj_MSE,0.274,0.4576036,0.0001,nan,0.00011,0.000875,0.00372
8200,nan,4.49e-05,nan,4.49e-05,PDE_obj_MSE,0.274,0.4576036,0.0001,nan,0.00011,0.00109,0.00459
8210,nan,4.495e-05,nan,4.495e-05,PDE_obj_MSE,0.401,0.4576036,0.0001,nan,0.00011,0.000748,0.00356
8220,nan,4.471e-05,nan,4.471e-05,PDE_obj_MSE,0.945,0.4576036,0.0001,nan,0.00011,0.000234,0.00106
8230,nan,4.477e-05,nan,4.477e-05,PDE_obj_MSE,0.249,0.4576036,0.0001,nan,0.00011,0.00109,0.00479
8240,nan,4.476e-05,nan,4.476e-05,PDE_obj_MSE,0.17,0.4576036,0.0001,nan,0.00011,0.00133,0.00561
8250,nan,4.462e-05,nan,4.462e-05,PDE_obj_MSE,0.127,0.4576036,0.0001,nan,0.00011,0.00158,0.00658
8260,nan,4.47e-05,nan,4.47e-05,PDE_obj_MSE,0.3,0.4576036,0.0001,nan,0.00011,0.000963,0.00417
8270,nan,4.483e-05,nan,4.483e-05,PDE_obj_MSE,0.941,0.4576036,0.0001,nan,0.00011,0.00048,0.00201
8280,nan,4.494e-05,nan,4.494e-05,PDE_obj_MSE,0.941,0.4576036,0.0001,nan,0.00011,0.000414,0.00181
8290,nan,4.46e-05,nan,4.46e-05,PDE_obj_MSE,0.0868,0.4576036,0.0001,nan,0.00011,0.00199,0.00821
8300,nan,4.484e-05,nan,4.484e-05,PDE_obj_MSE,0.0538,0.4576036,0.0001,nan,0.00011,0.00216,0.00905
8310,nan,4.438e-05,nan,4.438e-05,PDE_obj_MSE,0.204,0.4576036,0.0001,nan,0.00011,0.00116,0.00459
8320,nan,4.469e-05,nan,4.469e-05,PDE_obj_MSE,0.0716,0.4576036,0.0001,nan,0.00011,0.0023,0.00992
8330,nan,4.439e-05,nan,4.439e-05,PDE_obj_MSE,0.169,0.4576036,0.0001,nan,0.00011,0.00128,0.0054
8340,nan,4.429e-05,nan,4.429e-05,PDE_obj_MSE,0.937,0.4576036,0.0001,nan,0.00011,0.000326,0.00213
8350,nan,4.446e-05,nan,4.446e-05,PDE_obj_MSE,0.437,0.4576036,0.0001,nan,0.00011,0.000787,0.00337
8360,nan,4.456e-05,nan,4.456e-05,PDE_obj_MSE,0.935,0.4576036,0.0001,nan,0.00011,0.000496,0.00207
8370,nan,4.413e-05,nan,4.413e-05,PDE_obj_MSE,0.224,0.4576036,0.0001,nan,0.00011,0.0011,0.00443
8380,nan,4.428e-05,nan,4.428e-05,PDE_obj_MSE,0.934,0.4576036,0.0001,nan,0.0001,0.000249,0.0013
8390,nan,4.425e-05,nan,4.425e-05,PDE_obj_MSE,0.0948,0.4576036,0.0001,nan,0.00011,0.00196,0.00818
