iter,obj_mse_weighted,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,station,tau,alpha,beta,kkt_res,d_inf,d_l2
8500,4.369e-05,4.369e-06,2.96e-10,5.198399999999999e-10,2.1025000000000004e-12,2.3716e-12,1.88356e-11,0.0002587,0.4576036,0.926,0.104,0.0001,0.000259,0.0012
8510,4.354e-05,4.354e-06,3.343e-10,4.0000000000000007e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0002603,0.4576036,0.926,0.104,0.0001,0.00026,0.00127
8520,4.38e-05,4.38e-06,1.891e-10,5.5696e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0005672,0.4576036,0.574,0.104,0.0001,0.000567,0.00252
8530,4.351e-05,4.351e-06,3.107e-10,1.7388899999999998e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.001073,0.4576036,0.268,0.104,0.0001,0.00107,0.00465
8540,4.353e-05,4.353e-06,2.205e-10,7.7841e-10,2.1025000000000004e-12,2.3716e-12,1.87489e-11,0.001599,0.4576036,0.0938,0.104,0.00011,0.0016,0.00692
8550,4.344e-05,4.343999999999999e-06,2.305e-10,6.051600000000001e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0007585,0.4576036,0.324,0.104,0.0001,0.000759,0.00339
8560,4.368e-05,4.368e-06,2.46e-10,1.0758399999999999e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0005852,0.4576036,0.693,0.104,0.0001,0.000585,0.00266
8570,4.326e-05,4.326000000000001e-06,5.346e-10,1.0562499999999997e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0001494,0.4576036,1.01,0.103,0.0001,0.000149,0.00104
8580,4.375e-05,4.375e-06,1.591e-10,6.8644e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0004439,0.4576036,0.921,0.103,0.0001,0.000444,0.00197
8590,4.338e-05,4.338e-06,3.396e-10,2.6419600000000003e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0004043,0.4576036,0.921,0.103,0.0001,0.000404,0.002
8600,4.371e-05,4.371e-06,2.795e-10,1.35424e-09,2.0736e-12,2.3716e-12,1.87489e-11,0.0006405,0.4576036,0.628,0.103,0.0001,0.000641,0.00282
8610,4.31e-05,4.309999999999999e-06,1.33e-10,6.916899999999999e-10,2.0449000000000003e-12,2.3716e-12,1.87489e-11,0.0009704,0.4576036,0.242,0.103,0.0001,0.00097,0.00418
8620,4.322e-05,4.322e-06,2.777e-10,5.29e-10,2.0449000000000003e-12,2.3716e-12,1.87489e-11,0.0008371,0.4576036,0.354,0.103,0.0001,0.000837,0.00322
8630,4.342e-05,4.342e-06,1.597e-10,9e-10,2.1025000000000004e-12,2.3716e-12,1.87489e-11,0.0004555,0.4576036,0.759,0.103,0.0001,0.000455,0.00229
8640,4.312e-05,4.312e-06,1.929e-10,5.428900000000001e-10,2.0449000000000003e-12,2.4025e-12,1.88356e-11,0.001494,0.4576036,0.0847,0.103,0.0001,0.00149,0.00651
8650,4.298e-05,4.298e-06,3.907e-10,9.9225e-10,2.0163999999999998e-12,2.3716e-12,1.88356e-11,0.001324,0.4576036,0.136,0.103,0.0001,0.00132,0.00577
8660,4.305e-05,4.305e-06,4.137e-10,2.19024e-09,2.0736e-12,2.4025e-12,1.87489e-11,0.002048,0.4576036,0.0846,0.103,0.00011,0.00205,0.00828
8670,4.297e-05,4.297e-06,1.726e-10,2.86225e-09,2.0449000000000003e-12,2.4025e-12,1.87489e-11,0.0009947,0.4576036,0.321,0.103,0.0001,0.000995,0.00451
8680,4.311e-05,4.311e-06,6.361e-10,1.47456e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0003961,0.4576036,0.915,0.103,0.0001,0.000396,0.00229
8690,4.279e-05,4.279e-06,2.339e-10,9.5481e-10,2.0163999999999998e-12,2.3716e-12,1.88356e-11,0.001174,0.4576036,0.15,0.103,0.0001,0.00117,0.00525
8700,4.317e-05,4.317e-06,2.543e-10,1.0112400000000001e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.000403,0.4576036,1.01,0.103,0.0001,0.000403,0.00178
8710,4.318e-05,4.318e-06,3.807e-10,1.4668900000000003e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11,0.0006065,0.4576036,0.624,0.102,0.0001,0.000607,0.00283
8720,4.322e-05,4.322e-06,3.636e-10,2.0793599999999997e-09,2.0449000000000003e-12,2.3716e-12,1.87489e-11,0.0006787,0.4576036,0.686,0.102,0.0001,0.000679,0.00294
8730,4.279e-05,4.279e-06,2.226e-10,1.13569e-09,2.0163999999999998e-12,2.3716e-12,1.87489e-11,0.001252,0.4576036,0.164,0.102,0.0001,0.00125,0.00547
8740,4.27e-05,4.27e-06,4.588e-10,1.21801e-09,2.0163999999999998e-12,2.3716e-12,1.88356e-11,0.001132,0.4576036,0.218,0.102,0.0001,0.00113,0.00477
8750,4.258e-05,4.2580000000000006e-06,1.81e-10,1.9184400000000003e-09,2.0163999999999998e-12,2.3716e-12,1.87489e-11,0.001196,0.4576036,0.218,0.102,0.0001,0.0012,0.00496
8760,4.259e-05,4.258999999999999e-06,1.271e-10,7.182400000000001e-10,2.0163999999999998e-12,2.4025e-12,1.88356e-11,0.0009452,0.4576036,0.24,0.102,0.0001,0.000945,0.00402
8770,4.258e-05,4.2580000000000006e-06,3.465e-10,1.5602499999999999e-09,2.0449000000000003e-12,2.4025e-12,1.87489e-11,0.000897,0.4576036,0.386,0.102,0.0001,0.000897,0.0037
8780,4.252e-05,4.252e-06,4.231e-10,1.17649e-09,2.0736e-12,2.4025e-12,1.87489e-11,0.001171,0.4576036,0.198,0.102,0.0001,0.00117,0.00491
8790,4.253e-05,4.253e-06,4.113e-10,4.5368999999999996e-10,1.9881e-12,2.3716e-12,1.88356e-11,0.0005412,0.4576036,0.513,0.102,0.0001,0.000541,0.00262
8800,4.302e-05,4.302e-06,7.64e-10,2.1715600000000003e-09,2.0163999999999998e-12,2.3716e-12,1.88356e-11,0.0005195,0.4576036,0.999,0.102,0.0001,0.000519,0.00185
8810,4.286e-05,4.286e-06,6.286e-10,2.07025e-09,2.0449000000000003e-12,2.4336000000000005e-12,1.88356e-11,0.0004068,0.4576036,0.998,0.102,0.0001,0.000407,0.00169
8820,4.26e-05,4.26e-06,8.753e-11,6.1504e-10,2.0163999999999998e-12,2.3716e-12,1.87489e-11,0.0006752,0.4576036,0.563,0.102,0.0001,0.000675,0.00267
8830,4.228e-05,4.228e-06,4.266e-10,1.74724e-09,1.9881e-12,2.3716e-12,1.88356e-11,0.0002493,0.4576036,0.997,0.102,0.0001,0.000249,0.00144
8840,4.224e-05,4.2240000000000006e-06,3.364e-10,1.0562499999999997e-09,1.9881e-12,2.3716e-12,1.88356e-11,0.0001378,0.4576036,0.996,0.102,0.0001,0.000138,0.000847
8850,4.225e-05,4.224999999999999e-06,2.441e-10,7.3984e-10,1.9881e-12,2.3716e-12,1.88356e-11,0.001244,0.4576036,0.122,0.102,0.0001,0.00124,0.00541
8860,4.219e-05,4.219e-06,1.811e-10,7.2361e-10,2.0163999999999998e-12,2.4025e-12,1.88356e-11,0.001024,0.4576036,0.216,0.101,0.0001,0.00102,0.00424
8870,4.223e-05,4.223e-06,4.705e-10,1.5840399999999998e-09,1.9881e-12,2.4025e-12,1.88356e-11,0.001521,0.4576036,0.122,0.101,0.0001,0.00152,0.00663
8880,4.21e-05,4.21e-06,1.908e-10,1.0176100000000002e-09,2.0449000000000003e-12,2.4025e-12,1.87489e-11,0.001588,0.4576036,0.122,0.101,0.0001,0.00159,0.00649
8890,4.194e-05,4.194e-06,8.451e-10,1.26025e-09,2.0163999999999998e-12,2.4025e-12,1.87489e-11,0.0001925,0.4576036,0.993,0.101,0.0001,0.000192,0.00111
8900,4.194e-05,4.194e-06,2.481e-10,1.2816400000000001e-09,1.9881e-12,2.4025e-12,1.88356e-11,0.001092,0.4576036,0.178,0.101,0.0001,0.00109,0.00486
8910,4.191e-05,4.190999999999999e-06,3.123e-10,1.3032100000000003e-09,1.9881e-12,2.4025e-12,1.87489e-11,0.001508,0.4576036,0.122,0.101,0.0001,0.00151,0.00623
8920,4.218e-05,4.218e-06,5.816e-10,8.0656e-10,2.0163999999999998e-12,2.3716e-12,1.88356e-11,0.000478,0.4576036,0.677,0.101,0.0001,0.000478,0.00234
8930,4.178e-05,4.1780000000000005e-06,4.79e-10,1.5132099999999998e-09,2.0163999999999998e-12,2.4025e-12,1.87489e-11,0.001435,0.4576036,0.162,0.101,0.0001,0.00144,0.00588
8940,4.223e-05,4.223e-06,2.475e-10,2.0976400000000002e-09,1.9599999999999997e-12,2.3716e-12,1.88356e-11,0.0006221,0.4576036,0.676,0.101,0.0001,0.000622,0.00301
8950,4.181e-05,4.181e-06,1.652e-10,7.9524e-10,2.0163999999999998e-12,2.4025e-12,1.88356e-11,0.001049,0.4576036,0.196,0.101,0.0001,0.00105,0.00443
8960,4.171e-05,4.1709999999999995e-06,3.409e-10,1.3616100000000002e-09,1.9881e-12,2.4025e-12,1.87489e-11,0.001219,0.4576036,0.162,0.101,0.0001,0.00122,0.00508
8970,4.186e-05,4.186e-06,1.828e-10,2.14369e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.88356e-11,0.00176,0.4576036,0.1,0.101,0.0001,0.00176,0.00759
8980,4.174e-05,4.173999999999999e-06,6.507e-10,7.29e-10,1.9599999999999997e-12,2.4025e-12,1.87489e-11,0.0003831,0.4576036,0.987,0.101,0.0001,0.000383,0.00141
8990,4.162e-05,4.162e-06,3.684e-10,6.0025e-10,1.9599999999999997e-12,2.3716e-12,1.87489e-11,0.0006311,0.4576036,0.46,0.101,0.0001,0.000631,0.00265
9000,4.159e-05,4.159e-06,2.128e-10,1.3249599999999997e-09,1.9599999999999997e-12,2.4025e-12,1.89225e-11,0.0009071,0.4576036,0.26,0.101,0.0001,0.000907,0.00414
9010,4.152e-05,4.152e-06,2.508e-10,2.98116e-09,1.9881e-12,2.4336000000000005e-12,1.88356e-11,0.001116,0.4576036,0.259,0.1,0.0001,0.00112,0.00486
9020,4.176e-05,4.176e-06,4.656e-10,1.9802499999999996e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11,0.002241,0.4576036,0.0826,0.1,0.0001,0.00224,0.00867
9030,4.16e-05,4.16e-06,3.416e-10,2.19961e-09,1.9599999999999997e-12,2.3716e-12,1.88356e-11,0.001058,0.4576036,0.379,0.1,0.0001,0.00106,0.0042
9040,4.164e-05,4.164e-06,7.178e-10,9e-10,1.9599999999999997e-12,2.3716e-12,1.87489e-11,0.0005152,0.4576036,0.894,0.1,0.0001,0.000515,0.00234
9050,4.189e-05,4.189e-06,3.979e-10,9.0601e-10,1.9881e-12,2.4025e-12,1.88356e-11,0.0005833,0.4576036,0.671,0.1,0.0001,0.000583,0.00255
9060,4.155e-05,4.155e-06,1.242e-10,5.428900000000001e-10,1.9881e-12,2.4025e-12,1.89225e-11,0.0005868,0.4576036,0.61,0.1,0.0001,0.000587,0.0025
9070,4.194e-05,4.194e-06,7.896e-10,1.2673599999999999e-09,1.9881e-12,2.4336000000000005e-12,1.87489e-11,0.0005389,0.4576036,0.981,0.1,0.0001,0.000539,0.002
9080,4.13e-05,4.13e-06,2.559e-10,1.0368399999999997e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11,0.0003066,0.4576036,0.98,0.1,0.0001,0.000307,0.00172
9090,4.152e-05,4.152e-06,4.04e-10,2.22784e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11,0.0009288,0.4576036,0.415,0.1,0.0001,0.000929,0.00395
9100,4.12e-05,4.1199999999999995e-06,3.646e-10,1.96249e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11,0.001338,0.4576036,0.16,0.0999,0.0001,0.00134,0.00587
9110,4.128e-05,4.128e-06,3.697e-10,8.8804e-10,1.9599999999999997e-12,2.4025e-12,1.88356e-11,0.0006752,0.4576036,0.502,0.0998,0.0001,0.000675,0.00279
9120,4.112e-05,4.112e-06,5.762e-10,1.4976899999999998e-09,1.9321000000000002e-12,2.4025e-12,1.87489e-11,0.001342,0.4576036,0.16,0.0998,0.0001,0.00134,0.00569
9130,4.15e-05,4.15e-06,9.126e-10,8.1796e-10,1.9321000000000002e-12,2.4025e-12,1.87489e-11,0.0003493,0.4576036,0.977,0.0997,0.0001,0.000349,0.0018
9140,4.095e-05,4.095e-06,7.644e-10,8.8804e-10,1.9599999999999997e-12,2.4336000000000005e-12,1.88356e-11,0.0001974,0.4576036,0.977,0.0996,0.0001,0.000197,0.00117
9150,4.099e-05,4.099e-06,1.595e-10,1.6402500000000002e-09,1.9599999999999997e-12,2.4025e-12,1.88356e-11,0.001142,0.4576036,0.193,0.0996,0.0001,0.00114,0.00488
9160,4.096e-05,4.096e-06,3.656e-10,1.3249599999999997e-09,1.9599999999999997e-12,2.4025e-12,1.8662400000000003e-11,0.0001905,0.4576036,0.975,0.0995,0.0001,0.000191,0.00112
9170,4.095e-05,4.095e-06,5.311e-10,2.04304e-09,1.9881e-12,2.4336000000000005e-12,1.88356e-11,0.001389,0.4576036,0.159,0.0994,0.0001,0.00139,0.00588
9180,4.119e-05,4.119e-06,3.918e-10,5.6644e-10,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11,0.0003844,0.4576036,0.974,0.0994,0.0001,0.000384,0.0018
9190,4.115e-05,4.1149999999999996e-06,2.977e-10,1.1628100000000002e-09,1.9321000000000002e-12,2.4025e-12,1.88356e-11,0.0003607,0.4576036,0.973,0.0993,0.0001,0.000361,0.00166
9200,4.091e-05,4.091e-06,1.502e-10,1.17649e-09,1.9321000000000002e-12,2.4025e-12,1.87489e-11,0.0008473,0.4576036,0.341,0.0993,0.0001,0.000847,0.00363
9210,4.084e-05,4.084e-06,9.872e-11,1.8318399999999997e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.88356e-11,0.0008853,0.4576036,0.31,0.0992,0.0001,0.000885,0.00418
9220,4.114e-05,4.114e-06,3.258e-10,8.0656e-10,1.9881e-12,2.4336000000000005e-12,1.87489e-11,0.0005368,0.4576036,0.73,0.0991,0.0001,0.000537,0.0023
9230,4.096e-05,4.096e-06,7.497e-10,1.089e-09,1.9321000000000002e-12,2.4025e-12,1.87489e-11,0.000421,0.4576036,0.971,0.0991,0.0001,0.000421,0.00181
9240,4.102e-05,4.102e-06,7.064e-10,2.0976400000000002e-09,1.9599999999999997e-12,2.4649e-12,1.87489e-11,0.0004228,0.4576036,0.97,0.099,0.0001,0.000423,0.00193
9250,4.06e-05,4.06e-06,3.683e-10,1.5760900000000003e-09,1.9321000000000002e-12,2.4025e-12,1.88356e-11,0.001147,0.4576036,0.232,0.0989,0.0001,0.00115,0.00472
9260,4.102e-05,4.102e-06,2.226e-10,1.3616100000000002e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11,0.0003267,0.4576036,0.969,0.0989,0.0001,0.000327,0.00152
9270,4.084e-05,4.084e-06,3.356e-10,6.553599999999999e-10,1.9321000000000002e-12,2.4025e-12,1.88356e-11,0.00036,0.4576036,0.969,0.0988,0.0001,0.00036,0.00141
9280,4.064e-05,4.0639999999999995e-06,6.594e-10,2.26576e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11,0.001778,0.4576036,0.108,0.0987,0.0001,0.00178,0.00754
9290,4.038e-05,4.038e-06,6.109e-10,7.0756e-10,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11,0.001039,0.4576036,0.191,0.0987,0.0001,0.00104,0.00456
9300,4.085e-05,4.085e-06,4.015e-10,7.29e-10,1.9321000000000002e-12,2.4336000000000005e-12,1.8662400000000003e-11,0.0004612,0.4576036,0.879,0.0986,0.0001,0.000461,0.00212
9310,4.085e-05,4.085e-06,5.616e-10,1.936e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11,0.0005615,0.4576036,0.966,0.0986,0.0001,0.000562,0.0023
9320,4.091e-05,4.091e-06,8.536e-10,1.7808400000000002e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11,0.00244,0.4576036,0.0503,0.0985,0.0001,0.00244,0.00997
9330,4.045e-05,4.045e-06,5.065e-10,8.0656e-10,1.9881e-12,2.4649e-12,1.8662400000000003e-11,0.0005369,0.4576036,0.599,0.0984,0.0001,0.000537,0.00245
9340,4.07e-05,4.07e-06,3.254e-10,1.5054400000000001e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.8662400000000003e-11,0.0006923,0.4576036,0.599,0.0984,0.0001,0.000692,0.00284
9350,4.025e-05,4.0250000000000004e-06,1.347e-10,2.2089999999999997e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11,0.001194,0.4576036,0.21,0.0983,0.0001,0.00119,0.00522
9360,4.069e-05,4.0689999999999995e-06,3.437e-10,9.424900000000001e-10,1.9044e-12,2.4025e-12,1.88356e-11,0.0006514,0.4576036,0.598,0.0983,0.0001,0.000651,0.00267
9370,4.091e-05,4.091e-06,2.731e-10,2.0520900000000005e-09,1.9044e-12,2.4336000000000005e-12,1.87489e-11,0.0005343,0.4576036,0.962,0.0982,0.0001,0.000534,0.00232
9380,4.015e-05,4.015e-06,1.193e-10,1.8490000000000001e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.8662400000000003e-11,0.001264,0.4576036,0.19,0.0981,0.0001,0.00126,0.00519
9390,4.02e-05,4.0200000000000005e-06,1.449e-10,1.90969e-09,1.9599999999999997e-12,2.4649e-12,1.87489e-11,0.001443,0.4576036,0.13,0.0981,0.0001,0.00144,0.00629
9400,4.024e-05,4.024e-06,6.163e-10,6.200099999999999e-10,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11,0.000147,0.4576036,0.961,0.098,0.0001,0.000147,0.000869
9410,4.02e-05,4.0200000000000005e-06,6.741e-10,1.1628100000000002e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11,0.000295,0.4576036,0.96,0.0979,0.0001,0.000295,0.00159
9420,4.007e-05,4.007e-06,1.945e-10,9.120399999999999e-10,1.9321000000000002e-12,2.4649e-12,1.88356e-11,0.001226,0.4576036,0.13,0.0979,0.0001,0.00123,0.00541
9430,4.033e-05,4.033e-06,1.03e-09,1.4440000000000002e-09,1.9599999999999997e-12,2.4649e-12,1.8662400000000003e-11,0.0003537,0.4576036,0.959,0.0978,0.0001,0.000354,0.00175
9440,3.994e-05,3.994e-06,2.264e-10,5.9536e-10,1.9599999999999997e-12,2.4649e-12,1.87489e-11,0.0007257,0.4576036,0.305,0.0978,0.0001,0.000726,0.00324
9450,3.998e-05,3.998e-06,2.052e-10,1.8062500000000003e-09,1.9599999999999997e-12,2.4649e-12,1.88356e-11,0.0008559,0.4576036,0.336,0.0977,0.0001,0.000856,0.00362
9460,3.987e-05,3.987e-06,7.342e-10,1.3032100000000003e-09,1.9044e-12,2.4336000000000005e-12,1.88356e-11,0.0004804,0.4576036,0.957,0.0976,0.0001,0.00048,0.00197
9470,4.051e-05,4.051e-06,1.124e-09,1.43641e-09,1.9044e-12,2.4336000000000005e-12,1.87489e-11,0.0005606,0.4576036,0.869,0.0976,0.0001,0.000561,0.00238
9480,3.996e-05,3.9959999999999995e-06,3.499e-10,1.54449e-09,1.9044e-12,2.4336000000000005e-12,1.88356e-11,0.0008727,0.4576036,0.335,0.0975,0.0001,0.000873,0.00361
9490,3.992e-05,3.992e-06,3.425e-10,2.78784e-09,1.9599999999999997e-12,2.4649e-12,1.87489e-11,0.001848,0.4576036,0.097,0.0975,0.0001,0.00185,0.00797
9500,3.986e-05,3.9860000000000005e-06,1.205e-10,8.4681e-10,1.9044e-12,2.4649e-12,1.87489e-11,0.0006401,0.4576036,0.405,0.0974,0.0001,0.00064,0.00306
9510,3.982e-05,3.982e-06,5.716e-10,6.553599999999999e-10,1.9044e-12,2.4336000000000005e-12,1.87489e-11,0.001473,0.4576036,0.117,0.0973,0.0001,0.00147,0.00601
9520,4.029e-05,4.029e-06,5.335e-10,1.0048899999999998e-09,1.9044e-12,2.4649e-12,1.87489e-11,0.0004457,0.4576036,0.953,0.0973,0.0001,0.000446,0.00198
9530,4.008e-05,4.008e-06,2.78e-10,1.6321599999999999e-09,1.9044e-12,2.4336000000000005e-12,1.8662400000000003e-11,0.0006338,0.4576036,0.716,0.0972,0.0001,0.000634,0.00264
9540,3.979e-05,3.9789999999999995e-06,2.623e-10,2.46016e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11,0.0007233,0.4576036,0.489,0.0972,0.0001,0.000723,0.00332
9550,3.965e-05,3.965e-06,5.075e-10,2.26576e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11,0.0004382,0.4576036,0.952,0.0971,0.0001,0.000438,0.00147
9560,3.952e-05,3.9520000000000004e-06,5.306e-10,1.33956e-09,1.9044e-12,2.4649e-12,1.87489e-11,0.00119,0.4576036,0.188,0.097,0.0001,0.00119,0.00492
9570,3.951e-05,3.951e-06,1.445e-10,1.024e-09,1.9044e-12,2.4649e-12,1.88356e-11,0.0007494,0.4576036,0.333,0.097,0.0001,0.000749,0.00326
9580,3.949e-05,3.949000000000001e-06,1.485e-10,1.9802499999999996e-09,1.9044e-12,2.4336000000000005e-12,1.87489e-11,0.001582,0.4576036,0.128,0.0969,0.0001,0.00158,0.00622
9590,3.994e-05,3.994e-06,3.299e-10,1.25316e-09,1.9044e-12,2.4649e-12,1.8576100000000003e-11,0.0005135,0.4576036,0.785,0.0969,0.0001,0.000514,0.00232
9600,3.997e-05,3.997e-06,3.062e-10,7.9524e-10,1.9599999999999997e-12,2.4649e-12,1.8662400000000003e-11,0.0003995,0.4576036,0.949,0.0968,9.9e-05,0.0004,0.00201
9610,3.939e-05,3.939e-06,2.185e-10,6.812100000000001e-10,1.9321000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.0009749,0.4576036,0.206,0.0967,0.0001,0.000975,0.00419
9620,3.935e-05,3.9350000000000004e-06,2.101e-10,1.54449e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11,0.0009511,0.4576036,0.274,0.0967,0.0001,0.000951,0.00406
9630,4.002e-05,4.002e-06,3.519e-10,1.8062500000000003e-09,1.8769000000000002e-12,2.4336000000000005e-12,1.87489e-11,0.0005415,0.4576036,0.947,0.0966,9.9e-05,0.000541,0.00221
9640,3.926e-05,3.926e-06,3.327e-10,9.180900000000001e-10,1.9321000000000002e-12,2.4649e-12,1.8662400000000003e-11,8.735e-05,0.4576036,0.946,0.0966,9.9e-05,8.73e-05,0.000607
9650,3.923e-05,3.923e-06,5.314e-11,6.3001e-10,1.9044e-12,2.4649e-12,1.87489e-11,0.0009165,0.4576036,0.206,0.0965,0.0001,0.000917,0.00405
9660,3.916e-05,3.9159999999999994e-06,3.252e-10,1.47456e-09,1.9044e-12,2.4649e-12,1.87489e-11,0.0002051,0.4576036,0.945,0.0964,9.9e-05,0.000205,0.00115
9670,3.953e-05,3.953e-06,4.889e-10,5.4756e-10,1.9044e-12,2.4649e-12,1.87489e-11,0.0003775,0.4576036,0.945,0.0964,9.9e-05,0.000378,0.00154
9680,3.926e-05,3.926e-06,9.163e-11,6.200099999999999e-10,1.9044e-12,2.4649e-12,1.87489e-11,0.00146,0.4576036,0.0792,0.0963,0.0001,0.00146,0.00636
9690,3.908e-05,3.908e-06,2.398e-10,1.13569e-09,1.9599999999999997e-12,2.4649e-12,1.88356e-11,0.001034,0.4576036,0.226,0.0963,0.0001,0.00103,0.0045
9700,3.927e-05,3.927e-06,7.786e-10,2.32324e-09,1.9881e-12,2.4963999999999997e-12,1.8576100000000003e-11,0.0003717,0.4576036,0.943,0.0962,9.9e-05,0.000372,0.00156
9710,3.932e-05,3.932000000000001e-06,6.07e-10,1.296e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.0003798,0.4576036,0.942,0.0962,9.9e-05,0.00038,0.0016
9720,3.893e-05,3.893e-06,2.752e-10,1.13569e-09,1.8769000000000002e-12,2.4649e-12,1.88356e-11,0.001144,0.4576036,0.169,0.0961,0.0001,0.00114,0.00478
9730,3.894e-05,3.894e-06,2.581e-10,1.2040900000000001e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11,0.0007773,0.4576036,0.363,0.096,9.9e-05,0.000777,0.00324
9740,3.889e-05,3.889e-06,1.903e-10,1.1022400000000001e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11,0.0009778,0.4576036,0.248,0.096,0.0001,0.000978,0.00431
9750,3.955e-05,3.955e-06,5.201e-10,3.68449e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.0004542,0.4576036,0.94,0.0959,9.9e-05,0.000454,0.00188
9760,3.886e-05,3.886e-06,2.117e-10,1.3616100000000002e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11,0.00157,0.4576036,0.127,0.0959,0.0001,0.00157,0.00627
9770,3.921e-05,3.921e-06,3.243e-10,1.04329e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.0004984,0.4576036,0.939,0.0958,9.9e-05,0.000498,0.00192
9780,3.903e-05,3.903e-06,1.079e-10,2.1068099999999997e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11,0.0005384,0.4576036,0.705,0.0958,9.9e-05,0.000538,0.00274
9790,3.881e-05,3.881000000000001e-06,2.229e-10,6.451600000000001e-10,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.00139,0.4576036,0.115,0.0957,9.9e-05,0.00139,0.00553
9800,3.868e-05,3.868e-06,1.522e-10,2.22784e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11,0.0009833,0.4576036,0.247,0.0956,9.9e-05,0.000983,0.00467
9810,3.888e-05,3.888e-06,2.774e-10,1.5760900000000003e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.8662400000000003e-11,0.0007,0.4576036,0.437,0.0956,9.9e-05,0.0007,0.00331
9820,3.861e-05,3.861e-06,6.647e-11,5.6644e-10,1.9044e-12,2.4649e-12,1.88356e-11,0.0008339,0.4576036,0.224,0.0955,9.9e-05,0.000834,0.00366
9830,3.857e-05,3.857e-06,4.942e-10,2.26576e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11,0.0001351,0.4576036,0.936,0.0955,9.9e-05,0.000135,0.000928
9840,3.877e-05,3.877e-06,6.297e-10,1.3616100000000002e-09,1.8495999999999997e-12,2.4649e-12,1.87489e-11,0.0007575,0.4576036,0.436,0.0954,9.9e-05,0.000757,0.00319
9850,3.875e-05,3.875e-06,3.488e-10,9e-10,1.9044e-12,2.4649e-12,1.8662400000000003e-11,0.001929,0.4576036,0.0648,0.0953,0.0001,0.00193,0.00805
9860,3.907e-05,3.907e-06,5.279e-10,8.4681e-10,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.0004948,0.4576036,0.934,0.0953,9.9e-05,0.000495,0.00208
9870,3.848e-05,3.847999999999999e-06,2.209e-10,8.7025e-10,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11,0.0001155,0.4576036,0.933,0.0952,9.8e-05,0.000116,0.000871
9880,3.848e-05,3.847999999999999e-06,2.562e-10,5.5696e-10,1.8769000000000002e-12,2.4649e-12,1.87489e-11,0.0003254,0.4576036,0.933,0.0952,9.9e-05,0.000325,0.0015
9890,3.845e-05,3.845e-06,1.632e-10,1.0497600000000001e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.87489e-11,0.001154,0.4576036,0.168,0.0951,9.9e-05,0.00115,0.00506
9900,3.838e-05,3.838e-06,4.399e-10,1.31769e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.87489e-11,0.0009303,0.4576036,0.27,0.0951,9.9e-05,0.00093,0.004
