iter,pde_obj_weighted,pde_mse,constraint_mse,constraint_rms,station,tau,alpha,kkt
7780,0.002974,0.0002974,2.007e-09,4.479955356920424e-05,0.007195,0.4538431,0.00123,0.0016
7790,0.002973,0.0002973,2.006e-09,4.4788391353117385e-05,0.007189,0.4538431,0.00123,0.0016
7800,0.002972,0.00029719999999999996,2.005e-09,4.477722635447622e-05,0.007184,0.4538431,0.00123,0.0016
7810,0.002971,0.0002971,2.003e-09,4.475488800120049e-05,0.007178,0.4538431,0.00123,0.0016
7820,0.002969,0.0002969,2.002e-09,4.4743714642394187e-05,0.007173,0.4538431,0.00122,0.0016
7830,0.002968,0.0002968,2.001e-09,4.4732538492690086e-05,0.007168,0.4538431,0.00122,0.0016
7840,0.002967,0.0002967,2e-09,4.4721359549995795e-05,0.007162,0.4538431,0.00122,0.0016
7850,0.002966,0.0002966,1.998e-09,4.469899327725402e-05,0.007157,0.4538431,0.00122,0.0016
7860,0.002965,0.0002965,1.997e-09,4.468780594300866e-05,0.007151,0.4538431,0.00122,0.0016
7870,0.002964,0.0002964,1.996e-09,4.467661580737736e-05,0.007146,0.4538431,0.00122,0.0016
7880,0.002963,0.0002963,1.995e-09,4.4665422868254586e-05,0.007141,0.4538431,0.00122,0.0016
7890,0.002962,0.0002962,1.993e-09,4.464302857109943e-05,0.007135,0.4538431,0.00122,0.0016
7900,0.002961,0.0002961,1.992e-09,4.46318272088428e-05,0.00713,0.4538431,0.00122,0.0016
7910,0.00296,0.000296,1.991e-09,4.462062303464621e-05,0.007124,0.4538431,0.00122,0.0016
7920,0.002959,0.0002959,1.99e-09,4.460941604639092e-05,0.007119,0.4538431,0.00122,0.0016
7930,0.002958,0.00029580000000000003,1.988e-09,4.458699361921591e-05,0.007114,0.4538431,0.00121,0.0016
7940,0.002957,0.0002957,1.987e-09,4.4575778176045336e-05,0.007108,0.4538431,0.00121,0.0016
7950,0.002956,0.0002956,1.986e-09,4.4564559910314384e-05,0.007103,0.4538431,0.00121,0.0016
7960,0.002955,0.0002955,1.985e-09,4.455333881989093e-05,0.007098,0.4538431,0.00121,0.0016
7970,0.002954,0.0002954,1.984e-09,4.454211490264018e-05,0.007092,0.4538431,0.00121,0.0016
7980,0.002953,0.00029529999999999997,1.982e-09,4.451965857910413e-05,0.007087,0.4538431,0.00121,0.0016
7990,0.002952,0.0002952,1.981e-09,4.450842616853577e-05,0.007082,0.4538431,0.00121,0.0016
8000,0.002951,0.0002951,1.98e-09,4.449719092257398e-05,0.007077,0.4538431,0.00121,0.0016
8010,0.00295,0.000295,1.979e-09,4.448595283907045e-05,0.007071,0.4538431,0.00121,0.0016
8020,0.002949,0.00029489999999999996,1.977e-09,4.446346815083142e-05,0.007066,0.4538431,0.00121,0.0016
8030,0.002948,0.0002948,1.976e-09,4.445222154178574e-05,0.007061,0.4538431,0.00121,0.0016
8040,0.002947,0.0002947,1.975e-09,4.444097208657794e-05,0.007056,0.4538431,0.00121,0.0016
8050,0.002946,0.0002946,1.974e-09,4.4429719783046125e-05,0.00705,0.4538431,0.0012,0.0016
8060,0.002945,0.0002945,1.973e-09,4.441846462902562e-05,0.007045,0.4538431,0.0012,0.0016
8070,0.002944,0.0002944,1.971e-09,4.439594576084622e-05,0.00704,0.4538431,0.0012,0.0016
8080,0.002943,0.0002943,1.97e-09,4.4384682042344295e-05,0.007035,0.4538431,0.0012,0.0016
8090,0.002942,0.0002942,1.969e-09,4.437341546466758e-05,0.00703,0.4538431,0.0012,0.0016
8100,0.002941,0.0002941,1.968e-09,4.436214602563767e-05,0.007024,0.4538431,0.0012,0.0016
8110,0.00294,0.000294,1.967e-09,4.435087372307337e-05,0.007019,0.4538431,0.0012,0.0016
8120,0.002939,0.00029390000000000004,1.966e-09,4.433959855479073e-05,0.007014,0.4538431,0.0012,0.0016
8130,0.002938,0.0002938,1.964e-09,4.4317039612320676e-05,0.007009,0.4538431,0.0012,0.0016
8140,0.002937,0.0002937,1.963e-09,4.430575583375144e-05,0.007004,0.4538431,0.0012,0.0016
8150,0.002936,0.0002936,1.962e-09,4.4294469180700204e-05,0.006999,0.4538431,0.0012,0.0016
8160,0.002935,0.00029350000000000003,1.961e-09,4.428317965096906e-05,0.006994,0.4538431,0.00119,0.0016
8170,0.002934,0.0002934,1.96e-09,4.427188724235731e-05,0.006988,0.4538431,0.00119,0.0016
8180,0.002933,0.0002933,1.958e-09,4.424929377967518e-05,0.006983,0.4538431,0.00119,0.0016
8190,0.002932,0.0002932,1.957e-09,4.423799272118933e-05,0.006978,0.4538431,0.00119,0.0016
8200,0.002931,0.0002931,1.956e-09,4.4226688774991963e-05,0.006973,0.4538431,0.00119,0.0016
8210,0.00293,0.00029299999999999997,1.955e-09,4.4215381938868285e-05,0.006968,0.4538431,0.00119,0.0016
8220,0.002929,0.0002929,1.954e-09,4.420407221060069e-05,0.006963,0.4538431,0.00119,0.0016
8230,0.002928,0.0002928,1.953e-09,4.419275958796871e-05,0.006958,0.4538431,0.00119,0.0016
8240,0.002927,0.0002927,1.951e-09,4.417012565071555e-05,0.006953,0.4538431,0.00119,0.0016
8250,0.002926,0.0002926,1.95e-09,4.4158804331639236e-05,0.006948,0.4538431,0.00119,0.0016
8260,0.002925,0.0002925,1.949e-09,4.414748010928823e-05,0.006943,0.4538431,0.00119,0.0016
8270,0.002924,0.0002924,1.948e-09,4.413615298142782e-05,0.006938,0.4538431,0.00119,0.0016
8280,0.002923,0.0002923,1.947e-09,4.4124822945820416e-05,0.006933,0.4538431,0.00118,0.0016
8290,0.002922,0.0002922,1.946e-09,4.411349000022556e-05,0.006928,0.4538431,0.00118,0.0016
8300,0.002921,0.0002921,1.945e-09,4.410215414239989e-05,0.006923,0.4538431,0.00118,0.0016
8310,0.00292,0.000292,1.943e-09,4.407947368106838e-05,0.006918,0.4538431,0.00118,0.0016
8320,0.002919,0.0002919,1.942e-09,4.406812907306141e-05,0.006913,0.4538431,0.00118,0.0016
8330,0.002918,0.0002918,1.941e-09,4.405678154382138e-05,0.006908,0.4538431,0.00118,0.0015
8340,0.002917,0.0002917,1.94e-09,4.404543109109048e-05,0.006903,0.4538431,0.00118,0.0015
8350,0.002917,0.0002917,1.939e-09,4.4034077712607995e-05,0.006898,0.4538431,0.00118,0.0015
8360,0.002916,0.00029160000000000004,1.938e-09,4.402272140611028e-05,0.006893,0.4538431,0.00118,0.0015
8370,0.002915,0.0002915,1.937e-09,4.401136216933077e-05,0.006888,0.4538431,0.00118,0.0015
8380,0.002914,0.0002914,1.935e-09,4.398863489584554e-05,0.006883,0.4538431,0.00118,0.0015
8390,0.002913,0.0002913,1.934e-09,4.397726685459204e-05,0.006878,0.4538431,0.00118,0.0015
8400,0.002912,0.00029120000000000003,1.933e-09,4.3965895873961214e-05,0.006873,0.4538431,0.00117,0.0015
8410,0.002911,0.0002911,1.932e-09,4.395452195167182e-05,0.006869,0.4538431,0.00117,0.0015
8420,0.00291,0.00029099999999999997,1.931e-09,4.3943145085439664e-05,0.006864,0.4538431,0.00117,0.0015
8430,0.002909,0.0002909,1.93e-09,4.393176527297759e-05,0.006859,0.4538431,0.00117,0.0015
8440,0.002908,0.0002908,1.929e-09,4.3920382511995494e-05,0.006854,0.4538431,0.00117,0.0015
8450,0.002907,0.00029069999999999996,1.928e-09,4.39089968002003e-05,0.006849,0.4538431,0.00117,0.0015
8460,0.002906,0.0002906,1.927e-09,4.3897608135295936e-05,0.006844,0.4538431,0.00117,0.0015
8470,0.002905,0.0002905,1.925e-09,4.387482193696061e-05,0.006839,0.4538431,0.00117,0.0015
8480,0.002904,0.0002904,1.924e-09,4.386342439892262e-05,0.006835,0.4538431,0.00117,0.0015
8490,0.002903,0.0002903,1.923e-09,4.38520238985614e-05,0.00683,0.4538431,0.00117,0.0015
8500,0.002902,0.0002902,1.922e-09,4.384062043356595e-05,0.006825,0.4538431,0.00117,0.0015
8510,0.002902,0.0002902,1.921e-09,4.382921400162225e-05,0.00682,0.4538431,0.00117,0.0015
8520,0.002901,0.0002901,1.92e-09,4.381780460041329e-05,0.006815,0.4538431,0.00116,0.0015
8530,0.0029,0.00029,1.919e-09,4.380639222761902e-05,0.00681,0.4538431,0.00116,0.0015
8540,0.002899,0.0002899,1.918e-09,4.379497688091638e-05,0.006806,0.4538431,0.00116,0.0015
8550,0.002898,0.0002898,1.917e-09,4.378355855797927e-05,0.006801,0.4538431,0.00116,0.0015
8560,0.002897,0.0002897,1.915e-09,4.376071297408213e-05,0.006796,0.4538431,0.00116,0.0015
8570,0.002896,0.0002896,1.914e-09,4.3749285708454715e-05,0.006791,0.4538431,0.00116,0.0015
8580,0.002895,0.0002895,1.913e-09,4.3737855457258075e-05,0.006787,0.4538431,0.00116,0.0015
8590,0.002894,0.0002894,1.912e-09,4.372642221815089e-05,0.006782,0.4538431,0.00116,0.0015
8600,0.002893,0.00028930000000000004,1.911e-09,4.3714985988788786e-05,0.006777,0.4538431,0.00116,0.0015
8610,0.002892,0.0002892,1.91e-09,4.370354676682431e-05,0.006772,0.4538431,0.00116,0.0015
8620,0.002892,0.0002892,1.909e-09,4.3692104549906955e-05,0.006768,0.4538431,0.00116,0.0015
8630,0.002891,0.0002891,1.908e-09,4.368065933568311e-05,0.006763,0.4538431,0.00116,0.0015
8640,0.00289,0.00028900000000000003,1.907e-09,4.3669211121796096e-05,0.006758,0.4538431,0.00116,0.0015
8650,0.002889,0.00028890000000000003,1.906e-09,4.365775990588615e-05,0.006754,0.4538431,0.00115,0.0015
8660,0.002888,0.00028879999999999997,1.905e-09,4.364630568559039e-05,0.006749,0.4538431,0.00115,0.0015
8670,0.002887,0.00028869999999999997,1.904e-09,4.363484845854286e-05,0.006744,0.4538431,0.00115,0.0015
8680,0.002886,0.0002886,1.903e-09,4.3623388222374474e-05,0.00674,0.4538431,0.00115,0.0015
8690,0.002885,0.0002885,1.901e-09,4.360045871318328e-05,0.006735,0.4538431,0.00115,0.0015
8700,0.002884,0.00028839999999999996,1.9e-09,4.358898943540674e-05,0.00673,0.4538431,0.00115,0.0015
8710,0.002883,0.0002883,1.899e-09,4.3577517139001855e-05,0.006726,0.4538431,0.00115,0.0015
8720,0.002883,0.0002883,1.898e-09,4.3566041821583925e-05,0.006721,0.4538431,0.00115,0.0015
8730,0.002882,0.0002882,1.897e-09,4.355456348076514e-05,0.006716,0.4538431,0.00115,0.0015
8740,0.002881,0.0002881,1.896e-09,4.3543082114154485e-05,0.006712,0.4538431,0.00115,0.0015
8750,0.00288,0.000288,1.895e-09,4.3531597719357835e-05,0.006707,0.4538431,0.00115,0.0015
8760,0.002879,0.0002879,1.894e-09,4.3520110293977886e-05,0.006702,0.4538431,0.00115,0.0015
8770,0.002878,0.0002878,1.893e-09,4.350861983561418e-05,0.006698,0.4538431,0.00115,0.0015
8780,0.002877,0.0002877,1.892e-09,4.349712634186309e-05,0.006693,0.4538431,0.00114,0.0015
8790,0.002876,0.0002876,1.891e-09,4.34856298103178e-05,0.006689,0.4538431,0.00114,0.0015
8800,0.002875,0.0002875,1.89e-09,4.347413023856831e-05,0.006684,0.4538431,0.00114,0.0015
8810,0.002875,0.0002875,1.889e-09,4.346262762420146e-05,0.006679,0.4538431,0.00114,0.0015
8820,0.002874,0.0002874,1.888e-09,4.345112196480086e-05,0.006675,0.4538431,0.00114,0.0015
8830,0.002873,0.0002873,1.887e-09,4.343961325794695e-05,0.00667,0.4538431,0.00114,0.0015
8840,0.002872,0.0002872,1.886e-09,4.342810150121693e-05,0.006666,0.4538431,0.00114,0.0015
8850,0.002871,0.0002871,1.885e-09,4.3416586692184817e-05,0.006661,0.4538431,0.00114,0.0015
8860,0.00287,0.00028700000000000004,1.884e-09,4.340506882842141e-05,0.006657,0.4538431,0.00114,0.0015
8870,0.002869,0.0002869,1.882e-09,4.338202392696772e-05,0.006652,0.4538431,0.00114,0.0015
8880,0.002868,0.0002868,1.881e-09,4.337049688440288e-05,0.006648,0.4538431,0.00114,0.0015
8890,0.002868,0.0002868,1.88e-09,4.33589667773576e-05,0.006643,0.4538431,0.00114,0.0015
8900,0.002867,0.00028670000000000003,1.879e-09,4.334743360338648e-05,0.006639,0.4538431,0.00114,0.0015
8910,0.002866,0.00028660000000000003,1.878e-09,4.33358973600409e-05,0.006634,0.4538431,0.00113,0.0015
8920,0.002865,0.00028649999999999997,1.877e-09,4.332435804486894e-05,0.00663,0.4538431,0.00113,0.0015
8930,0.002864,0.00028639999999999997,1.876e-09,4.331281565541543e-05,0.006625,0.4538431,0.00113,0.0015
8940,0.002863,0.0002863,1.875e-09,4.330127018922193e-05,0.006621,0.4538431,0.00113,0.0015
8950,0.002862,0.0002862,1.874e-09,4.3289721643826725e-05,0.006616,0.4538431,0.00113,0.0015
8960,0.002862,0.0002862,1.873e-09,4.32781700167648e-05,0.006612,0.4538431,0.00113,0.0015
8970,0.002861,0.00028609999999999996,1.872e-09,4.326661530556787e-05,0.006607,0.4538431,0.00113,0.0015
8980,0.00286,0.000286,1.871e-09,4.325505750776434e-05,0.006603,0.4538431,0.00113,0.0015
8990,0.002859,0.0002859,1.87e-09,4.324349662087931e-05,0.006598,0.4538431,0.00113,0.0015
9000,0.002858,0.0002858,1.869e-09,4.3231932642434574e-05,0.006594,0.4538431,0.00113,0.0015
9010,0.002857,0.0002857,1.868e-09,4.3220365569948624e-05,0.00659,0.4538431,0.00113,0.0015
9020,0.002857,0.0002857,1.867e-09,4.32087954009366e-05,0.006585,0.4538431,0.00113,0.0015
9030,0.002856,0.0002856,1.866e-09,4.319722213291035e-05,0.006581,0.4538431,0.00113,0.0015
9040,0.002855,0.0002855,1.865e-09,4.3185645763378366e-05,0.006576,0.4538431,0.00113,0.0015
9050,0.002854,0.0002854,1.864e-09,4.317406628984581e-05,0.006572,0.4538431,0.00112,0.0015
9060,0.002853,0.0002853,1.863e-09,4.3162483709814476e-05,0.006568,0.4538431,0.00112,0.0015
9070,0.002852,0.0002852,1.862e-09,4.3150898020782836e-05,0.006563,0.4538431,0.00112,0.0015
9080,0.002851,0.0002851,1.861e-09,4.313930922024598e-05,0.006559,0.4538431,0.00112,0.0015
9090,0.002851,0.0002851,1.86e-09,4.312771730569565e-05,0.006555,0.4538431,0.00112,0.0015
9100,0.00285,0.000285,1.859e-09,4.3116122274620196e-05,0.00655,0.4538431,0.00112,0.0015
9110,0.002849,0.0002849,1.858e-09,4.310452412450461e-05,0.006546,0.4538431,0.00112,0.0015
9120,0.002848,0.0002848,1.857e-09,4.309292285283049e-05,0.006541,0.4538431,0.00112,0.0015
9130,0.002847,0.00028470000000000004,1.856e-09,4.3081318457076034e-05,0.006537,0.4538431,0.00112,0.0015
9140,0.002847,0.00028470000000000004,1.855e-09,4.3069710934716056e-05,0.006533,0.4538431,0.00112,0.0015
9150,0.002846,0.0002846,1.854e-09,4.305810028322197e-05,0.006528,0.4538431,0.00112,0.0015
9160,0.002845,0.0002845,1.853e-09,4.304648650006177e-05,0.006524,0.4538431,0.00112,0.0015
9170,0.002844,0.00028440000000000003,1.852e-09,4.3034869582700025e-05,0.00652,0.4538431,0.00112,0.0015
9180,0.002843,0.0002843,1.851e-09,4.30232495285979e-05,0.006516,0.4538431,0.00111,0.0015
9190,0.002842,0.00028419999999999997,1.85e-09,4.301162633521313e-05,0.006511,0.4538431,0.00111,0.0015
9200,0.002842,0.00028419999999999997,1.849e-09,4.3e-05,0.006507,0.4538431,0.00111,0.0015
9210,0.002841,0.0002841,1.848e-09,4.298837052040935e-05,0.006503,0.4538431,0.00111,0.0015
9220,0.00284,0.000284,1.847e-09,4.297673789388859e-05,0.006498,0.4538431,0.00111,0.0015
9230,0.002839,0.0002839,1.846e-09,4.296510211788167e-05,0.006494,0.4538431,0.00111,0.0015
9240,0.002838,0.00028379999999999996,1.845e-09,4.2953463189829055e-05,0.00649,0.4538431,0.00111,0.0015
9250,0.002838,0.00028379999999999996,1.844e-09,4.2941821107167774e-05,0.006486,0.4538431,0.00111,0.0015
9260,0.002837,0.0002837,1.843e-09,4.293017586733136e-05,0.006481,0.4538431,0.00111,0.0015
9270,0.002836,0.0002836,1.842e-09,4.291852746774987e-05,0.006477,0.4538431,0.00111,0.0015
9280,0.002835,0.0002835,1.841e-09,4.290687590584987e-05,0.006473,0.4538431,0.00111,0.0015
9290,0.002834,0.0002834,1.84e-09,4.289522117905444e-05,0.006469,0.4538431,0.00111,0.0015
9300,0.002833,0.0002833,1.839e-09,4.288356328478313e-05,0.006464,0.4538431,0.00111,0.0015
9310,0.002833,0.0002833,1.838e-09,4.287190222045203e-05,0.00646,0.4538431,0.00111,0.0015
9320,0.002832,0.0002832,1.838e-09,4.287190222045203e-05,0.006456,0.4538431,0.00111,0.0015
9330,0.002831,0.0002831,1.837e-09,4.286023798347368e-05,0.006452,0.4538431,0.0011,0.0015
9340,0.00283,0.000283,1.836e-09,4.28485705712571e-05,0.006448,0.4538431,0.0011,0.0015
9350,0.002829,0.0002829,1.835e-09,4.283689998120779e-05,0.006443,0.4538431,0.0011,0.0015
9360,0.002829,0.0002829,1.834e-09,4.282522621072771e-05,0.006439,0.4538431,0.0011,0.0015
9370,0.002828,0.0002828,1.833e-09,4.281354925721529e-05,0.006435,0.4538431,0.0011,0.0015
9380,0.002827,0.0002827,1.832e-09,4.280186911806539e-05,0.006431,0.4538431,0.0011,0.0015
9390,0.002826,0.0002826,1.831e-09,4.279018579066934e-05,0.006427,0.4538431,0.0011,0.0015
9400,0.002825,0.0002825,1.83e-09,4.277849927241488e-05,0.006423,0.4538431,0.0011,0.0015
9410,0.002825,0.0002825,1.829e-09,4.276680956068619e-05,0.006418,0.4538431,0.0011,0.0015
9420,0.002824,0.00028240000000000003,1.828e-09,4.27551166528639e-05,0.006414,0.4538431,0.0011,0.0015
9430,0.002823,0.0002823,1.827e-09,4.274342054632502e-05,0.00641,0.4538431,0.0011,0.0015
9440,0.002822,0.0002822,1.826e-09,4.2731721238442994e-05,0.006406,0.4538431,0.0011,0.0015
9450,0.002822,0.0002822,1.825e-09,4.2720018726587654e-05,0.006402,0.4538431,0.0011,0.0015
9460,0.002821,0.0002821,1.824e-09,4.270831300812524e-05,0.006398,0.4538431,0.0011,0.0015
9470,0.00282,0.000282,1.823e-09,4.2696604080418383e-05,0.006394,0.4538431,0.00109,0.0015
9480,0.002819,0.00028189999999999997,1.822e-09,4.268489194082609e-05,0.006389,0.4538431,0.00109,0.0015
9490,0.002818,0.0002818,1.821e-09,4.267317658670374e-05,0.006385,0.4538431,0.00109,0.0015
9500,0.002818,0.0002818,1.82e-09,4.266145801540308e-05,0.006381,0.4538431,0.00109,0.0015
9510,0.002817,0.0002817,1.819e-09,4.2649736224272245e-05,0.006377,0.4538431,0.00109,0.0015
9520,0.002816,0.0002816,1.819e-09,4.2649736224272245e-05,0.006373,0.4538431,0.00109,0.0015
9530,0.002815,0.00028149999999999996,1.818e-09,4.263801121065569e-05,0.006369,0.4538431,0.00109,0.0015
9540,0.002815,0.00028149999999999996,1.817e-09,4.262628297189423e-05,0.006365,0.4538431,0.00109,0.0015
9550,0.002814,0.0002814,1.816e-09,4.261455150532503e-05,0.006361,0.4538431,0.00109,0.0015
9560,0.002813,0.0002813,1.815e-09,4.2602816808281585e-05,0.006357,0.4538431,0.00109,0.0015
9570,0.002812,0.0002812,1.814e-09,4.2591078878093706e-05,0.006353,0.4538431,0.00109,0.0015
9580,0.002811,0.0002811,1.813e-09,4.2579337712087536e-05,0.006349,0.4538431,0.00109,0.0015
9590,0.002811,0.0002811,1.812e-09,4.2567593307585523e-05,0.006345,0.4538431,0.00109,0.0015
9600,0.00281,0.000281,1.811e-09,4.255584566190643e-05,0.006341,0.4538431,0.00109,0.0015
9610,0.002809,0.0002809,1.81e-09,4.2544094772365294e-05,0.006337,0.4538431,0.00109,0.0015
9620,0.002808,0.0002808,1.809e-09,4.253234063627348e-05,0.006333,0.4538431,0.00108,0.0015
9630,0.002808,0.0002808,1.808e-09,4.25205832509386e-05,0.006329,0.4538431,0.00108,0.0015
9640,0.002807,0.0002807,1.807e-09,4.2508822613664564e-05,0.006325,0.4538431,0.00108,0.0015
9650,0.002806,0.0002806,1.807e-09,4.2508822613664564e-05,0.006321,0.4538431,0.00108,0.0015
9660,0.002805,0.00028050000000000004,1.806e-09,4.249705872175156e-05,0.006317,0.4538431,0.00108,0.0015
9670,0.002805,0.00028050000000000004,1.805e-09,4.2485291572496e-05,0.006313,0.4538431,0.00108,0.0015
9680,0.002804,0.0002804,1.804e-09,4.2473521163190604e-05,0.006309,0.4538431,0.00108,0.0015
9690,0.002803,0.0002803,1.803e-09,4.2461747491124294e-05,0.006305,0.4538431,0.00108,0.0015
9700,0.002802,0.0002802,1.802e-09,4.244997055358225e-05,0.006301,0.4538431,0.00108,0.0015
9710,0.002802,0.0002802,1.801e-09,4.243819034784589e-05,0.006297,0.4538431,0.00108,0.0015
9720,0.002801,0.00028010000000000003,1.8e-09,4.242640687119285e-05,0.006293,0.4538431,0.00108,0.0015
9730,0.0028,0.00028,1.799e-09,4.241462012089699e-05,0.006289,0.4538431,0.00108,0.0015
9740,0.002799,0.0002799,1.798e-09,4.240283009422838e-05,0.006285,0.4538431,0.00108,0.0015
9750,0.002799,0.0002799,1.797e-09,4.239103678845329e-05,0.006281,0.4538431,0.00108,0.0015
9760,0.002798,0.0002798,1.797e-09,4.239103678845329e-05,0.006277,0.4538431,0.00108,0.0015
9770,0.002797,0.0002797,1.796e-09,4.237924020083418e-05,0.006273,0.4538431,0.00107,0.0015
9780,0.002796,0.00027959999999999997,1.795e-09,4.236744032862972e-05,0.006269,0.4538431,0.00107,0.0015
9790,0.002796,0.00027959999999999997,1.794e-09,4.235563716909474e-05,0.006265,0.4538431,0.00107,0.0015
9800,0.002795,0.0002795,1.793e-09,4.2343830719480256e-05,0.006261,0.4538431,0.00107,0.0015
9810,0.002794,0.0002794,1.792e-09,4.233202097703345e-05,0.006257,0.4538431,0.00107,0.0015
9820,0.002793,0.0002793,1.791e-09,4.232020793899765e-05,0.006253,0.4538431,0.00107,0.0015
9830,0.002793,0.0002793,1.79e-09,4.230839160261236e-05,0.00625,0.4538431,0.00107,0.0015
9840,0.002792,0.0002792,1.789e-09,4.22965719651132e-05,0.006246,0.4538431,0.00107,0.0015
9850,0.002791,0.0002791,1.789e-09,4.22965719651132e-05,0.006242,0.4538431,0.00107,0.0015
9860,0.00279,0.000279,1.788e-09,4.228474902373195e-05,0.006238,0.4538431,0.00107,0.0015
9870,0.00279,0.000279,1.787e-09,4.22729227756965e-05,0.006234,0.4538431,0.00107,0.0015
9880,0.002789,0.0002789,1.786e-09,4.226109321823088e-05,0.00623,0.4538431,0.00107,0.0015
9890,0.002788,0.0002788,1.785e-09,4.2249260348555216e-05,0.006226,0.4538431,0.00107,0.0015
9900,0.002787,0.0002787,1.784e-09,4.223742416388575e-05,0.006222,0.4538431,0.00107,0.0015
9910,0.002787,0.0002787,1.783e-09,4.222558466143482e-05,0.006219,0.4538431,0.00107,0.0015
9920,0.002786,0.0002786,1.782e-09,4.221374183841087e-05,0.006215,0.4538431,0.00107,0.0015
9930,0.002785,0.0002785,1.781e-09,4.220189569201838e-05,0.006211,0.4538431,0.00106,0.0015
9940,0.002785,0.0002785,1.781e-09,4.220189569201838e-05,0.006207,0.4538431,0.00106,0.0015
9950,0.002784,0.0002784,1.78e-09,4.2190046219457976e-05,0.006203,0.4538431,0.00106,0.0015
9960,0.002783,0.0002783,1.779e-09,4.217819341792628e-05,0.006199,0.4538431,0.00106,0.0015
9970,0.002782,0.00027820000000000004,1.778e-09,4.216633728461603e-05,0.006196,0.4538431,0.00106,0.0015
9980,0.002782,0.00027820000000000004,1.777e-09,4.2154477816715986e-05,0.006192,0.4538431,0.00106,0.0015
9990,0.002781,0.0002781,1.776e-09,4.2142615011410957e-05,0.006188,0.4538431,0.00106,0.0015
10000,0.00278,0.000278,1.775e-09,4.213074886588179e-05,0.006184,0.4538431,0.00106,0.0015
