iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,pde_rms,bcv_rms,bcd_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2,tau
7650,0.0003857,3.857e-05,3.786e-08,3.1328999999999996e-08,1.5876e-08,1.9802499999999996e-09,9.548099999999998e-08,0.000177,0.000126,4.45e-05,0.000309,0.035,0.000641,2.25e-05,0.0001,1.82e-10,0.0097,0.0364
7660,0.0003857,3.857e-05,3.783e-08,3.1328999999999996e-08,1.5876e-08,1.9802499999999996e-09,9.548099999999998e-08,0.000177,0.000126,4.45e-05,0.000309,0.035,0.000641,2.24e-05,0.0001,2.06e-10,0.00969,0.0364
7670,0.0003858,3.858e-05,3.78e-08,3.1328999999999996e-08,1.5876e-08,1.97136e-09,9.486400000000001e-08,0.000177,0.000126,4.44e-05,0.000308,0.035,0.00064,2.24e-05,0.0001,1.84e-10,0.00968,0.0364
7680,0.0003859,3.859e-05,3.777e-08,3.1328999999999996e-08,1.5876e-08,1.97136e-09,9.486400000000001e-08,0.000177,0.000126,4.44e-05,0.000308,0.035,0.00064,2.24e-05,0.0001,2.03e-10,0.00968,0.0364
7690,0.0003859,3.859e-05,3.774e-08,3.1328999999999996e-08,1.5876e-08,1.97136e-09,9.486400000000001e-08,0.000177,0.000126,4.44e-05,0.000308,0.035,0.000639,2.23e-05,0.0001,2.16e-10,0.00967,0.0364
7700,0.000386,3.86e-05,3.771e-08,3.1328999999999996e-08,1.5876e-08,1.97136e-09,9.486400000000001e-08,0.000177,0.000126,4.44e-05,0.000308,0.0349,0.000639,2.23e-05,0.0001,1.44e-10,0.00967,0.0364
7710,0.0003861,3.861e-05,3.768e-08,3.1328999999999996e-08,1.5876e-08,1.96249e-09,9.486400000000001e-08,0.000177,0.000126,4.43e-05,0.000308,0.0349,0.000638,2.23e-05,0.0001,2.28e-10,0.00966,0.0364
7720,0.0003861,3.861e-05,3.765e-08,3.1328999999999996e-08,1.5876e-08,1.96249e-09,9.486400000000001e-08,0.000177,0.000126,4.43e-05,0.000308,0.0349,0.000638,2.23e-05,0.0001,1.64e-10,0.00965,0.0364
7730,0.0003862,3.862e-05,3.762e-08,3.1328999999999996e-08,1.5876e-08,1.96249e-09,9.486400000000001e-08,0.000177,0.000126,4.43e-05,0.000308,0.0349,0.000637,2.22e-05,0.0001,2.06e-10,0.00965,0.0364
7740,0.0003863,3.863e-05,3.759e-08,3.1328999999999996e-08,1.5876e-08,1.96249e-09,9.424899999999999e-08,0.000177,0.000126,4.43e-05,0.000307,0.0349,0.000637,2.22e-05,0.0001,2.33e-10,0.00964,0.0364
7750,0.0003863,3.864e-05,3.756e-08,3.1328999999999996e-08,1.5625e-08,1.95364e-09,9.424899999999999e-08,0.000177,0.000125,4.42e-05,0.000307,0.0349,0.000636,2.22e-05,0.0001,1.79e-10,0.00963,0.0364
7760,0.0003864,3.864e-05,3.753e-08,3.1328999999999996e-08,1.5625e-08,1.95364e-09,9.424899999999999e-08,0.000177,0.000125,4.42e-05,0.000307,0.0349,0.000636,2.22e-05,0.0001,2.46e-10,0.00963,0.0364
7770,0.0003865,3.865e-05,3.75e-08,3.1328999999999996e-08,1.5625e-08,1.95364e-09,9.424899999999999e-08,0.000177,0.000125,4.42e-05,0.000307,0.0348,0.000635,2.21e-05,0.0001,1.86e-10,0.00962,0.0364
7780,0.0003866,3.866e-05,3.747e-08,3.1328999999999996e-08,1.5625e-08,1.95364e-09,9.424899999999999e-08,0.000177,0.000125,4.42e-05,0.000307,0.0348,0.000635,2.21e-05,0.0001,2.34e-10,0.00961,0.0364
7790,0.0003866,3.866e-05,3.745e-08,3.1328999999999996e-08,1.5625e-08,1.95364e-09,9.424899999999999e-08,0.000177,0.000125,4.42e-05,0.000307,0.0348,0.000634,2.21e-05,0.0001,2.03e-10,0.00961,0.0364
7800,0.0003867,3.867e-05,3.742e-08,3.1328999999999996e-08,1.5625e-08,1.94481e-09,9.3636e-08,0.000177,0.000125,4.41e-05,0.000306,0.0348,0.000634,2.21e-05,0.0001,1.65e-10,0.0096,0.0364
7810,0.0003868,3.868e-05,3.739e-08,3.1328999999999996e-08,1.5625e-08,1.94481e-09,9.3636e-08,0.000177,0.000125,4.41e-05,0.000306,0.0348,0.000633,2.2e-05,0.0001,1.84e-10,0.0096,0.0364
7820,0.0003868,3.868e-05,3.736e-08,3.1328999999999996e-08,1.5625e-08,1.94481e-09,9.3636e-08,0.000177,0.000125,4.41e-05,0.000306,0.0348,0.000633,2.2e-05,0.0001,1.69e-10,0.00959,0.0364
7830,0.0003869,3.869e-05,3.733e-08,3.1328999999999996e-08,1.5625e-08,1.94481e-09,9.3636e-08,0.000177,0.000125,4.41e-05,0.000306,0.0347,0.000633,2.2e-05,0.0001,1.43e-10,0.00958,0.0364
7840,0.000387,3.87e-05,3.73e-08,3.1328999999999996e-08,1.5625e-08,1.936e-09,9.3636e-08,0.000177,0.000125,4.4e-05,0.000306,0.0347,0.000632,2.2e-05,0.0001,1.73e-10,0.00958,0.0364
7850,0.000387,3.871e-05,3.727e-08,3.0976e-08,1.5625e-08,1.936e-09,9.3636e-08,0.000176,0.000125,4.4e-05,0.000306,0.0347,0.000632,2.19e-05,0.0001,1.92e-10,0.00957,0.0364
7860,0.0003871,3.871e-05,3.724e-08,3.0976e-08,1.5376e-08,1.936e-09,9.302499999999999e-08,0.000176,0.000124,4.4e-05,0.000305,0.0347,0.000631,2.19e-05,0.0001,2.11e-10,0.00956,0.0364
7870,0.0003872,3.872e-05,3.722e-08,3.0976e-08,1.5376e-08,1.936e-09,9.302499999999999e-08,0.000176,0.000124,4.4e-05,0.000305,0.0347,0.000631,2.19e-05,0.0001,2.11e-10,0.00956,0.0364
7880,0.0003873,3.873e-05,3.719e-08,3.0976e-08,1.5376e-08,1.9272100000000004e-09,9.302499999999999e-08,0.000176,0.000124,4.39e-05,0.000305,0.0347,0.00063,2.18e-05,0.0001,2.23e-10,0.00955,0.0364
7890,0.0003873,3.873e-05,3.716e-08,3.0976e-08,1.5376e-08,1.9272100000000004e-09,9.302499999999999e-08,0.000176,0.000124,4.39e-05,0.000305,0.0347,0.00063,2.18e-05,0.0001,1.86e-10,0.00955,0.0364
7900,0.0003874,3.874e-05,3.713e-08,3.0976e-08,1.5376e-08,1.9272100000000004e-09,9.302499999999999e-08,0.000176,0.000124,4.39e-05,0.000305,0.0346,0.000629,2.18e-05,0.0001,1.76e-10,0.00954,0.0364
7910,0.0003875,3.875e-05,3.71e-08,3.0976e-08,1.5376e-08,1.9272100000000004e-09,9.302499999999999e-08,0.000176,0.000124,4.39e-05,0.000305,0.0346,0.000629,2.18e-05,0.0001,2.05e-10,0.00953,0.0364
7920,0.0003875,3.875e-05,3.707e-08,3.0976e-08,1.5376e-08,1.9272100000000004e-09,9.302499999999999e-08,0.000176,0.000124,4.39e-05,0.000305,0.0346,0.000628,2.17e-05,0.0001,1.96e-10,0.00953,0.0364
7930,0.0003876,3.876e-05,3.705e-08,3.0976e-08,1.5376e-08,1.9184400000000003e-09,9.241600000000001e-08,0.000176,0.000124,4.38e-05,0.000304,0.0346,0.000628,2.17e-05,0.0001,2.34e-10,0.00952,0.0364
7940,0.0003877,3.877e-05,3.702e-08,3.0976e-08,1.5376e-08,1.9184400000000003e-09,9.241600000000001e-08,0.000176,0.000124,4.38e-05,0.000304,0.0346,0.000627,2.17e-05,0.0001,1.94e-10,0.00952,0.0364
7950,0.0003878,3.878e-05,3.699e-08,3.0976e-08,1.5376e-08,1.9184400000000003e-09,9.241600000000001e-08,0.000176,0.000124,4.38e-05,0.000304,0.0346,0.000627,2.17e-05,0.0001,1.96e-10,0.00951,0.0364
7960,0.0003878,3.878e-05,3.696e-08,3.0976e-08,1.5376e-08,1.9184400000000003e-09,9.241600000000001e-08,0.000176,0.000124,4.38e-05,0.000304,0.0346,0.000626,2.16e-05,0.0001,1.67e-10,0.0095,0.0364
7970,0.0003879,3.879e-05,3.693e-08,3.0976e-08,1.5376e-08,1.90969e-09,9.241600000000001e-08,0.000176,0.000124,4.37e-05,0.000304,0.0345,0.000626,2.16e-05,0.0001,1.82e-10,0.0095,0.0364
7980,0.000388,3.88e-05,3.691e-08,3.0976e-08,1.5376e-08,1.90969e-09,9.241600000000001e-08,0.000176,0.000124,4.37e-05,0.000304,0.0345,0.000626,2.16e-05,0.0001,1.96e-10,0.00949,0.0364
7990,0.000388,3.88e-05,3.688e-08,3.0976e-08,1.5129000000000003e-08,1.90969e-09,9.1809e-08,0.000176,0.000123,4.37e-05,0.000303,0.0345,0.000625,2.16e-05,0.0001,1.65e-10,0.00949,0.0364
8000,0.0003881,3.881e-05,3.685e-08,3.0976e-08,1.5129000000000003e-08,1.90969e-09,9.1809e-08,0.000176,0.000123,4.37e-05,0.000303,0.0345,0.000625,2.15e-05,0.0001,1.76e-10,0.00948,0.0364
8010,0.0003882,3.882e-05,3.682e-08,3.0976e-08,1.5129000000000003e-08,1.9009600000000004e-09,9.1809e-08,0.000176,0.000123,4.36e-05,0.000303,0.0345,0.000624,2.15e-05,0.0001,1.72e-10,0.00947,0.0364
8020,0.0003883,3.883e-05,3.68e-08,3.0976e-08,1.5129000000000003e-08,1.9009600000000004e-09,9.1809e-08,0.000176,0.000123,4.36e-05,0.000303,0.0345,0.000624,2.15e-05,0.0001,2e-10,0.00947,0.0364
8030,0.0003883,3.883e-05,3.677e-08,3.0976e-08,1.5129000000000003e-08,1.9009600000000004e-09,9.1809e-08,0.000176,0.000123,4.36e-05,0.000303,0.0344,0.000623,2.15e-05,0.0001,1.64e-10,0.00946,0.0364
8040,0.0003884,3.884e-05,3.674e-08,3.0976e-08,1.5129000000000003e-08,1.9009600000000004e-09,9.1809e-08,0.000176,0.000123,4.36e-05,0.000303,0.0344,0.000623,2.14e-05,0.0001,1.73e-10,0.00946,0.0364
8050,0.0003885,3.885e-05,3.671e-08,3.0625e-08,1.5129000000000003e-08,1.9009600000000004e-09,9.1809e-08,0.000175,0.000123,4.36e-05,0.000303,0.0344,0.000622,2.14e-05,0.0001,1.67e-10,0.00945,0.0364
8060,0.0003885,3.886e-05,3.669e-08,3.0625e-08,1.5129000000000003e-08,1.89225e-09,9.120400000000001e-08,0.000175,0.000123,4.35e-05,0.000302,0.0344,0.000622,2.14e-05,0.0001,1.79e-10,0.00944,0.0364
8070,0.0003886,3.886e-05,3.666e-08,3.0625e-08,1.5129000000000003e-08,1.89225e-09,9.120400000000001e-08,0.000175,0.000123,4.35e-05,0.000302,0.0344,0.000621,2.14e-05,0.0001,1.41e-10,0.00944,0.0364
8080,0.0003887,3.887e-05,3.663e-08,3.0625e-08,1.5129000000000003e-08,1.89225e-09,9.120400000000001e-08,0.000175,0.000123,4.35e-05,0.000302,0.0344,0.000621,2.13e-05,0.0001,1.57e-10,0.00943,0.0364
8090,0.0003888,3.888e-05,3.66e-08,3.0625e-08,1.5129000000000003e-08,1.89225e-09,9.120400000000001e-08,0.000175,0.000123,4.35e-05,0.000302,0.0344,0.000621,2.13e-05,0.0001,1.74e-10,0.00943,0.0364
8100,0.0003888,3.888e-05,3.658e-08,3.0625e-08,1.5129000000000003e-08,1.8835599999999996e-09,9.120400000000001e-08,0.000175,0.000123,4.34e-05,0.000302,0.0343,0.00062,2.13e-05,0.0001,1.5e-10,0.00942,0.0364
8110,0.0003889,3.889e-05,3.655e-08,3.0625e-08,1.4884e-08,1.8835599999999996e-09,9.120400000000001e-08,0.000175,0.000122,4.34e-05,0.000302,0.0343,0.00062,2.13e-05,0.0001,1.76e-10,0.00941,0.0364
8120,0.000389,3.89e-05,3.652e-08,3.0625e-08,1.4884e-08,1.8835599999999996e-09,9.120400000000001e-08,0.000175,0.000122,4.34e-05,0.000302,0.0343,0.000619,2.12e-05,0.0001,1.8e-10,0.00941,0.0364
8130,0.0003891,3.891e-05,3.649e-08,3.0625e-08,1.4884e-08,1.8835599999999996e-09,9.0601e-08,0.000175,0.000122,4.34e-05,0.000301,0.0343,0.000619,2.12e-05,0.0001,1.68e-10,0.0094,0.0364
8140,0.0003891,3.891e-05,3.647e-08,3.0625e-08,1.4884e-08,1.8835599999999996e-09,9.0601e-08,0.000175,0.000122,4.34e-05,0.000301,0.0343,0.000618,2.12e-05,0.0001,1.65e-10,0.0094,0.0364
8150,0.0003892,3.892e-05,3.644e-08,3.0625e-08,1.4884e-08,1.8748900000000003e-09,9.0601e-08,0.000175,0.000122,4.33e-05,0.000301,0.0343,0.000618,2.12e-05,0.0001,2.09e-10,0.00939,0.0364
8160,0.0003893,3.893e-05,3.641e-08,3.0625e-08,1.4884e-08,1.8748900000000003e-09,9.0601e-08,0.000175,0.000122,4.33e-05,0.000301,0.0342,0.000617,2.11e-05,0.0001,1.75e-10,0.00938,0.0364
8170,0.0003893,3.894e-05,3.639e-08,3.0625e-08,1.4884e-08,1.8748900000000003e-09,9.0601e-08,0.000175,0.000122,4.33e-05,0.000301,0.0342,0.000617,2.11e-05,0.0001,1.63e-10,0.00938,0.0364
8180,0.0003894,3.894e-05,3.636e-08,3.0625e-08,1.4884e-08,1.8748900000000003e-09,9.0601e-08,0.000175,0.000122,4.33e-05,0.000301,0.0342,0.000617,2.11e-05,0.0001,1.88e-10,0.00937,0.0364
8190,0.0003895,3.895e-05,3.633e-08,3.0625e-08,1.4884e-08,1.86624e-09,9.0601e-08,0.000175,0.000122,4.32e-05,0.000301,0.0342,0.000616,2.11e-05,0.0001,1.44e-10,0.00937,0.0364
8200,0.0003896,3.896e-05,3.631e-08,3.0625e-08,1.4884e-08,1.86624e-09,8.999999999999999e-08,0.000175,0.000122,4.32e-05,0.0003,0.0342,0.000616,2.1e-05,0.0001,1.82e-10,0.00936,0.0364
8210,0.0003896,3.896e-05,3.628e-08,3.0625e-08,1.4884e-08,1.86624e-09,8.999999999999999e-08,0.000175,0.000122,4.32e-05,0.0003,0.0342,0.000615,2.1e-05,0.0001,2.07e-10,0.00936,0.0364
8220,0.0003897,3.897e-05,3.625e-08,3.0625e-08,1.4884e-08,1.86624e-09,8.999999999999999e-08,0.000175,0.000122,4.32e-05,0.0003,0.0342,0.000615,2.1e-05,0.0001,1.83e-10,0.00935,0.0364
8230,0.0003898,3.898e-05,3.623e-08,3.0625e-08,1.4641e-08,1.86624e-09,8.999999999999999e-08,0.000175,0.000121,4.32e-05,0.0003,0.0341,0.000614,2.1e-05,0.0001,2.13e-10,0.00934,0.0364
8240,0.0003899,3.899e-05,3.62e-08,3.0625e-08,1.4641e-08,1.8576099999999998e-09,8.999999999999999e-08,0.000175,0.000121,4.31e-05,0.0003,0.0341,0.000614,2.1e-05,0.0001,1.74e-10,0.00934,0.0364
8250,0.0003899,3.899e-05,3.617e-08,3.0625e-08,1.4641e-08,1.8576099999999998e-09,8.999999999999999e-08,0.000175,0.000121,4.31e-05,0.0003,0.0341,0.000613,2.09e-05,0.0001,1.69e-10,0.00933,0.0364
8260,0.00039,3.9e-05,3.615e-08,3.0276e-08,1.4641e-08,1.8576099999999998e-09,8.940100000000001e-08,0.000174,0.000121,4.31e-05,0.000299,0.0341,0.000613,2.09e-05,0.0001,2.01e-10,0.00933,0.0364
8270,0.0003901,3.901e-05,3.612e-08,3.0276e-08,1.4641e-08,1.8576099999999998e-09,8.940100000000001e-08,0.000174,0.000121,4.31e-05,0.000299,0.0341,0.000613,2.09e-05,0.0001,1.76e-10,0.00932,0.0364
8280,0.0003902,3.902e-05,3.609e-08,3.0276e-08,1.4641e-08,1.8490000000000001e-09,8.940100000000001e-08,0.000174,0.000121,4.3e-05,0.000299,0.0341,0.000612,2.09e-05,0.0001,2.07e-10,0.00931,0.0364
8290,0.0003902,3.902e-05,3.607e-08,3.0276e-08,1.4641e-08,1.8490000000000001e-09,8.940100000000001e-08,0.000174,0.000121,4.3e-05,0.000299,0.0341,0.000612,2.08e-05,0.0001,2.02e-10,0.00931,0.0364
8300,0.0003903,3.903e-05,3.604e-08,3.0276e-08,1.4641e-08,1.8490000000000001e-09,8.940100000000001e-08,0.000174,0.000121,4.3e-05,0.000299,0.034,0.000611,2.08e-05,0.0001,1.91e-10,0.0093,0.0364
8310,0.0003904,3.904e-05,3.602e-08,3.0276e-08,1.4641e-08,1.8490000000000001e-09,8.940100000000001e-08,0.000174,0.000121,4.3e-05,0.000299,0.034,0.000611,2.08e-05,0.0001,1.55e-10,0.0093,0.0364
8320,0.0003904,3.905e-05,3.599e-08,3.0276e-08,1.4641e-08,1.8490000000000001e-09,8.940100000000001e-08,0.000174,0.000121,4.3e-05,0.000299,0.034,0.00061,2.08e-05,0.0001,1.74e-10,0.00929,0.0364
8330,0.0003905,3.905e-05,3.596e-08,3.0276e-08,1.4641e-08,1.8404099999999999e-09,8.880399999999999e-08,0.000174,0.000121,4.29e-05,0.000298,0.034,0.00061,2.07e-05,0.0001,1.82e-10,0.00929,0.0364
8340,0.0003906,3.906e-05,3.594e-08,3.0276e-08,1.4641e-08,1.8404099999999999e-09,8.880399999999999e-08,0.000174,0.000121,4.29e-05,0.000298,0.034,0.00061,2.07e-05,0.0001,2.01e-10,0.00928,0.0364
8350,0.0003907,3.907e-05,3.591e-08,3.0276e-08,1.4641e-08,1.8404099999999999e-09,8.880399999999999e-08,0.000174,0.000121,4.29e-05,0.000298,0.034,0.000609,2.07e-05,0.0001,1.62e-10,0.00928,0.0364
8360,0.0003907,3.908e-05,3.589e-08,3.0276e-08,1.4400000000000002e-08,1.8404099999999999e-09,8.880399999999999e-08,0.000174,0.00012,4.29e-05,0.000298,0.034,0.000609,2.07e-05,0.0001,1.74e-10,0.00927,0.0364
8370,0.0003908,3.908e-05,3.586e-08,3.0276e-08,1.4400000000000002e-08,1.8318399999999997e-09,8.880399999999999e-08,0.000174,0.00012,4.28e-05,0.000298,0.0339,0.000608,2.06e-05,0.0001,1.72e-10,0.00926,0.0364
8380,0.0003909,3.909e-05,3.583e-08,3.0276e-08,1.4400000000000002e-08,1.8318399999999997e-09,8.880399999999999e-08,0.000174,0.00012,4.28e-05,0.000298,0.0339,0.000608,2.06e-05,0.0001,1.88e-10,0.00926,0.0364
8390,0.000391,3.91e-05,3.581e-08,3.0276e-08,1.4400000000000002e-08,1.8318399999999997e-09,8.880399999999999e-08,0.000174,0.00012,4.28e-05,0.000298,0.0339,0.000607,2.06e-05,0.0001,1.81e-10,0.00925,0.0364
8400,0.000391,3.91e-05,3.578e-08,3.0276e-08,1.4400000000000002e-08,1.8318399999999997e-09,8.8209e-08,0.000174,0.00012,4.28e-05,0.000297,0.0339,0.000607,2.06e-05,0.0001,1.99e-10,0.00925,0.0364
8410,0.0003911,3.911e-05,3.576e-08,3.0276e-08,1.4400000000000002e-08,1.8318399999999997e-09,8.8209e-08,0.000174,0.00012,4.28e-05,0.000297,0.0339,0.000607,2.06e-05,0.0001,1.51e-10,0.00924,0.0364
8420,0.0003912,3.912e-05,3.573e-08,3.0276e-08,1.4400000000000002e-08,1.82329e-09,8.8209e-08,0.000174,0.00012,4.27e-05,0.000297,0.0339,0.000606,2.05e-05,0.0001,1.82e-10,0.00924,0.0364
8430,0.0003913,3.913e-05,3.571e-08,3.0276e-08,1.4400000000000002e-08,1.82329e-09,8.8209e-08,0.000174,0.00012,4.27e-05,0.000297,0.0338,0.000606,2.05e-05,0.0001,1.58e-10,0.00923,0.0364
8440,0.0003913,3.913e-05,3.568e-08,3.0276e-08,1.4400000000000002e-08,1.82329e-09,8.8209e-08,0.000174,0.00012,4.27e-05,0.000297,0.0338,0.000605,2.05e-05,0.0001,1.83e-10,0.00922,0.0364
8450,0.0003914,3.914e-05,3.565e-08,3.0276e-08,1.4400000000000002e-08,1.82329e-09,8.8209e-08,0.000174,0.00012,4.27e-05,0.000297,0.0338,0.000605,2.05e-05,0.0001,2.01e-10,0.00922,0.0364
8460,0.0003915,3.915e-05,3.563e-08,3.0276e-08,1.4400000000000002e-08,1.82329e-09,8.8209e-08,0.000174,0.00012,4.27e-05,0.000297,0.0338,0.000605,2.04e-05,0.0001,2.02e-10,0.00921,0.0364
8470,0.0003916,3.916e-05,3.56e-08,3.0276e-08,1.4400000000000002e-08,1.8147599999999998e-09,8.7616e-08,0.000174,0.00012,4.26e-05,0.000296,0.0338,0.000604,2.04e-05,0.0001,2.07e-10,0.00921,0.0364
8480,0.0003916,3.916e-05,3.558e-08,2.9929e-08,1.4400000000000002e-08,1.8147599999999998e-09,8.7616e-08,0.000173,0.00012,4.26e-05,0.000296,0.0338,0.000604,2.04e-05,0.0001,1.66e-10,0.0092,0.0364
8490,0.0003917,3.917e-05,3.555e-08,2.9929e-08,1.4161000000000002e-08,1.8147599999999998e-09,8.7616e-08,0.000173,0.000119,4.26e-05,0.000296,0.0338,0.000603,2.04e-05,0.0001,1.97e-10,0.0092,0.0364
8500,0.0003918,3.918e-05,3.553e-08,2.9929e-08,1.4161000000000002e-08,1.8147599999999998e-09,8.7616e-08,0.000173,0.000119,4.26e-05,0.000296,0.0337,0.000603,2.03e-05,0.0001,1.89e-10,0.00919,0.0364
8510,0.0003919,3.919e-05,3.55e-08,2.9929e-08,1.4161000000000002e-08,1.8062500000000003e-09,8.7616e-08,0.000173,0.000119,4.25e-05,0.000296,0.0337,0.000602,2.03e-05,0.0001,2.15e-10,0.00919,0.0364
8520,0.0003919,3.919e-05,3.548e-08,2.9929e-08,1.4161000000000002e-08,1.8062500000000003e-09,8.7616e-08,0.000173,0.000119,4.25e-05,0.000296,0.0337,0.000602,2.03e-05,0.0001,1.82e-10,0.00918,0.0364
8530,0.000392,3.92e-05,3.545e-08,2.9929e-08,1.4161000000000002e-08,1.8062500000000003e-09,8.7616e-08,0.000173,0.000119,4.25e-05,0.000296,0.0337,0.000602,2.03e-05,0.0001,2.31e-10,0.00918,0.0364
8540,0.0003921,3.921e-05,3.543e-08,2.9929e-08,1.4161000000000002e-08,1.8062500000000003e-09,8.702500000000001e-08,0.000173,0.000119,4.25e-05,0.000295,0.0337,0.000601,2.03e-05,0.0001,2.21e-10,0.00917,0.0364
8550,0.0003922,3.922e-05,3.54e-08,2.9929e-08,1.4161000000000002e-08,1.8062500000000003e-09,8.702500000000001e-08,0.000173,0.000119,4.25e-05,0.000295,0.0337,0.000601,2.02e-05,0.0001,2.12e-10,0.00916,0.0364
8560,0.0003922,3.922e-05,3.538e-08,2.9929e-08,1.4161000000000002e-08,1.79776e-09,8.702500000000001e-08,0.000173,0.000119,4.24e-05,0.000295,0.0337,0.0006,2.02e-05,0.0001,1.76e-10,0.00916,0.0364
8570,0.0003923,3.923e-05,3.535e-08,2.9929e-08,1.4161000000000002e-08,1.79776e-09,8.702500000000001e-08,0.000173,0.000119,4.24e-05,0.000295,0.0336,0.0006,2.02e-05,0.0001,1.77e-10,0.00915,0.0364
8580,0.0003924,3.924e-05,3.533e-08,2.9929e-08,1.4161000000000002e-08,1.79776e-09,8.702500000000001e-08,0.000173,0.000119,4.24e-05,0.000295,0.0336,0.0006,2.02e-05,0.0001,2.09e-10,0.00915,0.0364
8590,0.0003925,3.925e-05,3.53e-08,2.9929e-08,1.4161000000000002e-08,1.79776e-09,8.702500000000001e-08,0.000173,0.000119,4.24e-05,0.000295,0.0336,0.000599,2.01e-05,0.0001,2.12e-10,0.00914,0.0364
8600,0.0003925,3.926e-05,3.528e-08,2.9929e-08,1.4161000000000002e-08,1.79776e-09,8.702500000000001e-08,0.000173,0.000119,4.24e-05,0.000295,0.0336,0.000599,2.01e-05,0.0001,1.69e-10,0.00914,0.0364
8610,0.0003926,3.926e-05,3.525e-08,2.9929e-08,1.4161000000000002e-08,1.78929e-09,8.6436e-08,0.000173,0.000119,4.23e-05,0.000294,0.0336,0.000598,2.01e-05,0.0001,1.69e-10,0.00913,0.0364
8620,0.0003927,3.927e-05,3.523e-08,2.9929e-08,1.4161000000000002e-08,1.78929e-09,8.6436e-08,0.000173,0.000119,4.23e-05,0.000294,0.0336,0.000598,2.01e-05,0.0001,1.91e-10,0.00913,0.0364
8630,0.0003928,3.928e-05,3.52e-08,2.9929e-08,1.3924e-08,1.78929e-09,8.6436e-08,0.000173,0.000118,4.23e-05,0.000294,0.0336,0.000597,2.01e-05,0.0001,1.94e-10,0.00912,0.0364
8640,0.0003928,3.929e-05,3.518e-08,2.9929e-08,1.3924e-08,1.78929e-09,8.6436e-08,0.000173,0.000118,4.23e-05,0.000294,0.0335,0.000597,2e-05,0.0001,1.84e-10,0.00912,0.0364
8650,0.0003929,3.929e-05,3.515e-08,2.9929e-08,1.3924e-08,1.78929e-09,8.6436e-08,0.000173,0.000118,4.23e-05,0.000294,0.0335,0.000597,2e-05,0.0001,1.76e-10,0.00911,0.0364
8660,0.000393,3.93e-05,3.513e-08,2.9929e-08,1.3924e-08,1.7808400000000002e-09,8.6436e-08,0.000173,0.000118,4.22e-05,0.000294,0.0335,0.000596,2e-05,0.0001,1.56e-10,0.0091,0.0364
8670,0.0003931,3.931e-05,3.511e-08,2.9929e-08,1.3924e-08,1.7808400000000002e-09,8.6436e-08,0.000173,0.000118,4.22e-05,0.000294,0.0335,0.000596,2e-05,0.0001,1.62e-10,0.0091,0.0364
8680,0.0003932,3.932e-05,3.508e-08,2.9929e-08,1.3924e-08,1.7808400000000002e-09,8.6436e-08,0.000173,0.000118,4.22e-05,0.000294,0.0335,0.000595,1.99e-05,0.0001,1.61e-10,0.00909,0.0364
8690,0.0003932,3.932e-05,3.506e-08,2.9929e-08,1.3924e-08,1.7808400000000002e-09,8.584900000000002e-08,0.000173,0.000118,4.22e-05,0.000293,0.0335,0.000595,1.99e-05,0.0001,1.88e-10,0.00909,0.0364
8700,0.0003933,3.933e-05,3.503e-08,2.9584000000000002e-08,1.3924e-08,1.77241e-09,8.584900000000002e-08,0.000172,0.000118,4.21e-05,0.000293,0.0335,0.000595,1.99e-05,0.0001,1.49e-10,0.00908,0.0364
8710,0.0003934,3.934e-05,3.501e-08,2.9584000000000002e-08,1.3924e-08,1.77241e-09,8.584900000000002e-08,0.000172,0.000118,4.21e-05,0.000293,0.0334,0.000594,1.99e-05,0.0001,1.72e-10,0.00908,0.0364
8720,0.0003935,3.935e-05,3.498e-08,2.9584000000000002e-08,1.3924e-08,1.77241e-09,8.584900000000002e-08,0.000172,0.000118,4.21e-05,0.000293,0.0334,0.000594,1.99e-05,0.0001,2.29e-10,0.00907,0.0364
8730,0.0003935,3.935e-05,3.496e-08,2.9584000000000002e-08,1.3924e-08,1.77241e-09,8.584900000000002e-08,0.000172,0.000118,4.21e-05,0.000293,0.0334,0.000593,1.98e-05,0.0001,2.13e-10,0.00907,0.0364
8740,0.0003936,3.936e-05,3.494e-08,2.9584000000000002e-08,1.3924e-08,1.77241e-09,8.584900000000002e-08,0.000172,0.000118,4.21e-05,0.000293,0.0334,0.000593,1.98e-05,0.0001,1.63e-10,0.00906,0.0364
8750,0.0003937,3.937e-05,3.491e-08,2.9584000000000002e-08,1.3924e-08,1.764e-09,8.584900000000002e-08,0.000172,0.000118,4.2e-05,0.000293,0.0334,0.000593,1.98e-05,0.0001,1.71e-10,0.00906,0.0364
8760,0.0003938,3.938e-05,3.489e-08,2.9584000000000002e-08,1.3689e-08,1.764e-09,8.5264e-08,0.000172,0.000117,4.2e-05,0.000292,0.0334,0.000592,1.98e-05,0.0001,1.73e-10,0.00905,0.0364
8770,0.0003938,3.938e-05,3.486e-08,2.9584000000000002e-08,1.3689e-08,1.764e-09,8.5264e-08,0.000172,0.000117,4.2e-05,0.000292,0.0334,0.000592,1.97e-05,0.0001,1.76e-10,0.00905,0.0364
8780,0.0003939,3.939e-05,3.484e-08,2.9584000000000002e-08,1.3689e-08,1.764e-09,8.5264e-08,0.000172,0.000117,4.2e-05,0.000292,0.0333,0.000591,1.97e-05,0.0001,1.81e-10,0.00904,0.0364
