iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source
4360,nan,7.975e-05,nan,7.975e-05,PDE_obj_MSE
4370,nan,7.935e-05,nan,7.935e-05,PDE_obj_MSE
4380,nan,7.881e-05,nan,7.881e-05,PDE_obj_MSE
4390,nan,7.876e-05,nan,7.876e-05,PDE_obj_MSE
4400,nan,7.797e-05,nan,7.797e-05,PDE_obj_MSE
4410,nan,7.827e-05,nan,7.827e-05,PDE_obj_MSE
4420,nan,7.823e-05,nan,7.823e-05,PDE_obj_MSE
4430,nan,7.785e-05,nan,7.785e-05,PDE_obj_MSE
4440,nan,7.748e-05,nan,7.748e-05,PDE_obj_MSE
4450,nan,7.745e-05,nan,7.745e-05,PDE_obj_MSE
4460,nan,7.674e-05,nan,7.674e-05,PDE_obj_MSE
4470,nan,7.702e-05,nan,7.702e-05,PDE_obj_MSE
4480,nan,7.697e-05,nan,7.697e-05,PDE_obj_MSE
4490,nan,7.692e-05,nan,7.692e-05,PDE_obj_MSE
4500,nan,7.651e-05,nan,7.651e-05,PDE_obj_MSE
4510,nan,7.618e-05,nan,7.618e-05,PDE_obj_MSE
4520,nan,7.633e-05,nan,7.633e-05,PDE_obj_MSE
4530,nan,7.609e-05,nan,7.609e-05,PDE_obj_MSE
4540,nan,7.587e-05,nan,7.587e-05,PDE_obj_MSE
4550,nan,7.654e-05,nan,7.654e-05,PDE_obj_MSE
4560,nan,7.588e-05,nan,7.588e-05,PDE_obj_MSE
4570,nan,7.585e-05,nan,7.585e-05,PDE_obj_MSE
4580,nan,7.49e-05,nan,7.49e-05,PDE_obj_MSE
4590,nan,7.522e-05,nan,7.522e-05,PDE_obj_MSE
4600,nan,7.452e-05,nan,7.452e-05,PDE_obj_MSE
4610,nan,7.45e-05,nan,7.45e-05,PDE_obj_MSE
4620,nan,7.47e-05,nan,7.47e-05,PDE_obj_MSE
4630,nan,7.442e-05,nan,7.442e-05,PDE_obj_MSE
4640,nan,7.418e-05,nan,7.418e-05,PDE_obj_MSE
4650,nan,7.464e-05,nan,7.464e-05,PDE_obj_MSE
4660,nan,7.439e-05,nan,7.439e-05,PDE_obj_MSE
4670,nan,7.361e-05,nan,7.361e-05,PDE_obj_MSE
4680,nan,7.444e-05,nan,7.444e-05,PDE_obj_MSE
4690,nan,7.291e-05,nan,7.291e-05,PDE_obj_MSE
4700,nan,7.322e-05,nan,7.322e-05,PDE_obj_MSE
4710,nan,7.296e-05,nan,7.296e-05,PDE_obj_MSE
4720,nan,7.33e-05,nan,7.33e-05,PDE_obj_MSE
4730,nan,7.26e-05,nan,7.26e-05,PDE_obj_MSE
4740,nan,7.234e-05,nan,7.234e-05,PDE_obj_MSE
4750,nan,7.241e-05,nan,7.241e-05,PDE_obj_MSE
4760,nan,7.18e-05,nan,7.18e-05,PDE_obj_MSE
4770,nan,7.217e-05,nan,7.217e-05,PDE_obj_MSE
4780,nan,7.199e-05,nan,7.199e-05,PDE_obj_MSE
4790,nan,7.171e-05,nan,7.171e-05,PDE_obj_MSE
4800,nan,7.15e-05,nan,7.15e-05,PDE_obj_MSE
4810,nan,7.199e-05,nan,7.199e-05,PDE_obj_MSE
4820,nan,7.183e-05,nan,7.183e-05,PDE_obj_MSE
4830,nan,7.139e-05,nan,7.139e-05,PDE_obj_MSE
4840,nan,7.14e-05,nan,7.14e-05,PDE_obj_MSE
4850,nan,7.114e-05,nan,7.114e-05,PDE_obj_MSE
4860,nan,7.092e-05,nan,7.092e-05,PDE_obj_MSE
4870,nan,7.132e-05,nan,7.132e-05,PDE_obj_MSE
4880,nan,7.019e-05,nan,7.019e-05,PDE_obj_MSE
4890,nan,7.013e-05,nan,7.013e-05,PDE_obj_MSE
4900,nan,7.016e-05,nan,7.016e-05,PDE_obj_MSE
4910,nan,6.996e-05,nan,6.996e-05,PDE_obj_MSE
4920,nan,7.056e-05,nan,7.056e-05,PDE_obj_MSE
4930,nan,6.951e-05,nan,6.951e-05,PDE_obj_MSE
4940,nan,6.942e-05,nan,6.942e-05,PDE_obj_MSE
4950,nan,6.979e-05,nan,6.979e-05,PDE_obj_MSE
4960,nan,6.916e-05,nan,6.916e-05,PDE_obj_MSE
4970,nan,6.938e-05,nan,6.938e-05,PDE_obj_MSE
4980,nan,6.88e-05,nan,6.88e-05,PDE_obj_MSE
4990,nan,6.887e-05,nan,6.887e-05,PDE_obj_MSE
5000,nan,6.86e-05,nan,6.86e-05,PDE_obj_MSE
5010,nan,6.903e-05,nan,6.903e-05,PDE_obj_MSE
5020,nan,6.851e-05,nan,6.851e-05,PDE_obj_MSE
5030,nan,6.808e-05,nan,6.808e-05,PDE_obj_MSE
5040,nan,6.871e-05,nan,6.871e-05,PDE_obj_MSE
5050,nan,6.852e-05,nan,6.852e-05,PDE_obj_MSE
5060,nan,6.776e-05,nan,6.776e-05,PDE_obj_MSE
5070,nan,6.77e-05,nan,6.77e-05,PDE_obj_MSE
5080,nan,6.752e-05,nan,6.752e-05,PDE_obj_MSE
5090,nan,6.765e-05,nan,6.765e-05,PDE_obj_MSE
5100,nan,6.725e-05,nan,6.725e-05,PDE_obj_MSE
5110,nan,6.731e-05,nan,6.731e-05,PDE_obj_MSE
5120,nan,6.758e-05,nan,6.758e-05,PDE_obj_MSE
5130,nan,6.691e-05,nan,6.691e-05,PDE_obj_MSE
5140,nan,6.703e-05,nan,6.703e-05,PDE_obj_MSE
5150,nan,6.673e-05,nan,6.673e-05,PDE_obj_MSE
5160,nan,6.643e-05,nan,6.643e-05,PDE_obj_MSE
5170,nan,6.69e-05,nan,6.69e-05,PDE_obj_MSE
5180,nan,6.617e-05,nan,6.617e-05,PDE_obj_MSE
5190,nan,6.637e-05,nan,6.637e-05,PDE_obj_MSE
5200,nan,6.642e-05,nan,6.642e-05,PDE_obj_MSE
5210,nan,6.585e-05,nan,6.585e-05,PDE_obj_MSE
5220,nan,6.58e-05,nan,6.58e-05,PDE_obj_MSE
5230,nan,6.594e-05,nan,6.594e-05,PDE_obj_MSE
5240,nan,6.536e-05,nan,6.536e-05,PDE_obj_MSE
5250,nan,6.644e-05,nan,6.644e-05,PDE_obj_MSE
5260,nan,6.518e-05,nan,6.518e-05,PDE_obj_MSE
5270,nan,6.526e-05,nan,6.526e-05,PDE_obj_MSE
5280,nan,6.627e-05,nan,6.627e-05,PDE_obj_MSE
5290,nan,6.493e-05,nan,6.493e-05,PDE_obj_MSE
5300,nan,6.511e-05,nan,6.511e-05,PDE_obj_MSE
5310,nan,6.478e-05,nan,6.478e-05,PDE_obj_MSE
5320,nan,6.496e-05,nan,6.496e-05,PDE_obj_MSE
5330,nan,6.459e-05,nan,6.459e-05,PDE_obj_MSE
5340,nan,6.447e-05,nan,6.447e-05,PDE_obj_MSE
5350,nan,6.414e-05,nan,6.414e-05,PDE_obj_MSE
5360,nan,6.455e-05,nan,6.455e-05,PDE_obj_MSE
5370,nan,6.407e-05,nan,6.407e-05,PDE_obj_MSE
5380,nan,6.393e-05,nan,6.393e-05,PDE_obj_MSE
5390,nan,6.372e-05,nan,6.372e-05,PDE_obj_MSE
5400,nan,6.414e-05,nan,6.414e-05,PDE_obj_MSE
5410,nan,6.448e-05,nan,6.448e-05,PDE_obj_MSE
5420,nan,6.353e-05,nan,6.353e-05,PDE_obj_MSE
5430,nan,6.352e-05,nan,6.352e-05,PDE_obj_MSE
5440,nan,6.388e-05,nan,6.388e-05,PDE_obj_MSE
5450,nan,6.33e-05,nan,6.33e-05,PDE_obj_MSE
5460,nan,6.314e-05,nan,6.314e-05,PDE_obj_MSE
5470,nan,6.292e-05,nan,6.292e-05,PDE_obj_MSE
5480,nan,6.284e-05,nan,6.284e-05,PDE_obj_MSE
5490,nan,6.395e-05,nan,6.395e-05,PDE_obj_MSE
5500,nan,6.259e-05,nan,6.259e-05,PDE_obj_MSE
5510,nan,6.266e-05,nan,6.266e-05,PDE_obj_MSE
5520,nan,6.242e-05,nan,6.242e-05,PDE_obj_MSE
5530,nan,6.222e-05,nan,6.222e-05,PDE_obj_MSE
5540,nan,6.294e-05,nan,6.294e-05,PDE_obj_MSE
5550,nan,6.241e-05,nan,6.241e-05,PDE_obj_MSE
5560,nan,6.196e-05,nan,6.196e-05,PDE_obj_MSE
5570,nan,6.21e-05,nan,6.21e-05,PDE_obj_MSE
5580,nan,6.167e-05,nan,6.167e-05,PDE_obj_MSE
5590,nan,6.165e-05,nan,6.165e-05,PDE_obj_MSE
5600,nan,6.154e-05,nan,6.154e-05,PDE_obj_MSE
5610,nan,6.193e-05,nan,6.193e-05,PDE_obj_MSE
5620,nan,6.144e-05,nan,6.144e-05,PDE_obj_MSE
5630,nan,6.149e-05,nan,6.149e-05,PDE_obj_MSE
5640,nan,6.127e-05,nan,6.127e-05,PDE_obj_MSE
5650,nan,6.128e-05,nan,6.128e-05,PDE_obj_MSE
5660,nan,6.128e-05,nan,6.128e-05,PDE_obj_MSE
5670,nan,6.106e-05,nan,6.106e-05,PDE_obj_MSE
5680,nan,6.088e-05,nan,6.088e-05,PDE_obj_MSE
5690,nan,6.085e-05,nan,6.085e-05,PDE_obj_MSE
5700,nan,6.049e-05,nan,6.049e-05,PDE_obj_MSE
5710,nan,6.1e-05,nan,6.1e-05,PDE_obj_MSE
5720,nan,6.041e-05,nan,6.041e-05,PDE_obj_MSE
5730,nan,6.065e-05,nan,6.065e-05,PDE_obj_MSE
5740,nan,6.054e-05,nan,6.054e-05,PDE_obj_MSE
5750,nan,6.022e-05,nan,6.022e-05,PDE_obj_MSE
5760,nan,6.022e-05,nan,6.022e-05,PDE_obj_MSE
5770,nan,5.994e-05,nan,5.994e-05,PDE_obj_MSE
5780,nan,6.032e-05,nan,6.032e-05,PDE_obj_MSE
5790,nan,5.974e-05,nan,5.974e-05,PDE_obj_MSE
5800,nan,5.964e-05,nan,5.964e-05,PDE_obj_MSE
5810,nan,5.979e-05,nan,5.979e-05,PDE_obj_MSE
5820,nan,5.974e-05,nan,5.974e-05,PDE_obj_MSE
5830,nan,5.986e-05,nan,5.986e-05,PDE_obj_MSE
5840,nan,5.936e-05,nan,5.936e-05,PDE_obj_MSE
5850,nan,5.929e-05,nan,5.929e-05,PDE_obj_MSE
5860,nan,5.925e-05,nan,5.925e-05,PDE_obj_MSE
5870,nan,6.023e-05,nan,6.023e-05,PDE_obj_MSE
5880,nan,5.954e-05,nan,5.954e-05,PDE_obj_MSE
5890,nan,5.926e-05,nan,5.926e-05,PDE_obj_MSE
5900,nan,5.927e-05,nan,5.927e-05,PDE_obj_MSE
5910,nan,5.882e-05,nan,5.882e-05,PDE_obj_MSE
5920,nan,5.876e-05,nan,5.876e-05,PDE_obj_MSE
5930,nan,5.851e-05,nan,5.851e-05,PDE_obj_MSE
5940,nan,5.909e-05,nan,5.909e-05,PDE_obj_MSE
5950,nan,5.844e-05,nan,5.844e-05,PDE_obj_MSE
5960,nan,5.843e-05,nan,5.843e-05,PDE_obj_MSE
5970,nan,5.868e-05,nan,5.868e-05,PDE_obj_MSE
5980,nan,5.83e-05,nan,5.83e-05,PDE_obj_MSE
5990,nan,5.871e-05,nan,5.871e-05,PDE_obj_MSE
6000,nan,5.914e-05,nan,5.914e-05,PDE_obj_MSE
6010,nan,5.799e-05,nan,5.799e-05,PDE_obj_MSE
6020,nan,5.78e-05,nan,5.78e-05,PDE_obj_MSE
6030,nan,5.827e-05,nan,5.827e-05,PDE_obj_MSE
6040,nan,5.779e-05,nan,5.779e-05,PDE_obj_MSE
6050,nan,5.76e-05,nan,5.76e-05,PDE_obj_MSE
6060,nan,5.763e-05,nan,5.763e-05,PDE_obj_MSE
6070,nan,5.735e-05,nan,5.735e-05,PDE_obj_MSE
6080,nan,5.724e-05,nan,5.724e-05,PDE_obj_MSE
6090,nan,5.731e-05,nan,5.731e-05,PDE_obj_MSE
6100,nan,5.714e-05,nan,5.714e-05,PDE_obj_MSE
6110,nan,5.719e-05,nan,5.719e-05,PDE_obj_MSE
6120,nan,5.737e-05,nan,5.737e-05,PDE_obj_MSE
6130,nan,5.688e-05,nan,5.688e-05,PDE_obj_MSE
6140,nan,5.684e-05,nan,5.684e-05,PDE_obj_MSE
6150,nan,5.685e-05,nan,5.685e-05,PDE_obj_MSE
6160,nan,5.749e-05,nan,5.749e-05,PDE_obj_MSE
6170,nan,5.68e-05,nan,5.68e-05,PDE_obj_MSE
6180,nan,5.655e-05,nan,5.655e-05,PDE_obj_MSE
6190,nan,5.658e-05,nan,5.658e-05,PDE_obj_MSE
6200,nan,5.623e-05,nan,5.623e-05,PDE_obj_MSE
6210,nan,5.716e-05,nan,5.716e-05,PDE_obj_MSE
6220,nan,5.625e-05,nan,5.625e-05,PDE_obj_MSE
6230,nan,5.619e-05,nan,5.619e-05,PDE_obj_MSE
6240,nan,5.597e-05,nan,5.597e-05,PDE_obj_MSE
6250,nan,5.646e-05,nan,5.646e-05,PDE_obj_MSE
6260,nan,5.615e-05,nan,5.615e-05,PDE_obj_MSE
6270,nan,5.589e-05,nan,5.589e-05,PDE_obj_MSE
6280,nan,5.592e-05,nan,5.592e-05,PDE_obj_MSE
6290,nan,5.569e-05,nan,5.569e-05,PDE_obj_MSE
6300,nan,5.606e-05,nan,5.606e-05,PDE_obj_MSE
6310,nan,5.589e-05,nan,5.589e-05,PDE_obj_MSE
6320,nan,5.549e-05,nan,5.549e-05,PDE_obj_MSE
6330,nan,5.685e-05,nan,5.685e-05,PDE_obj_MSE
6340,nan,5.554e-05,nan,5.554e-05,PDE_obj_MSE
6350,nan,5.52e-05,nan,5.52e-05,PDE_obj_MSE
6360,nan,5.516e-05,nan,5.516e-05,PDE_obj_MSE
6370,nan,5.517e-05,nan,5.517e-05,PDE_obj_MSE
6380,nan,5.53e-05,nan,5.53e-05,PDE_obj_MSE
6390,nan,5.484e-05,nan,5.484e-05,PDE_obj_MSE
6400,nan,5.51e-05,nan,5.51e-05,PDE_obj_MSE
6410,nan,5.486e-05,nan,5.486e-05,PDE_obj_MSE
6420,nan,5.469e-05,nan,5.469e-05,PDE_obj_MSE
6430,nan,5.479e-05,nan,5.479e-05,PDE_obj_MSE
6440,nan,5.48e-05,nan,5.48e-05,PDE_obj_MSE
6450,nan,5.453e-05,nan,5.453e-05,PDE_obj_MSE
6460,nan,5.542e-05,nan,5.542e-05,PDE_obj_MSE
6470,nan,5.5e-05,nan,5.5e-05,PDE_obj_MSE
6480,nan,5.468e-05,nan,5.468e-05,PDE_obj_MSE
6490,nan,5.434e-05,nan,5.434e-05,PDE_obj_MSE
6500,nan,5.419e-05,nan,5.419e-05,PDE_obj_MSE
6510,nan,5.425e-05,nan,5.425e-05,PDE_obj_MSE
6520,nan,5.4e-05,nan,5.4e-05,PDE_obj_MSE
6530,nan,5.417e-05,nan,5.417e-05,PDE_obj_MSE
6540,nan,5.431e-05,nan,5.431e-05,PDE_obj_MSE
6550,nan,5.44e-05,nan,5.44e-05,PDE_obj_MSE
6560,nan,5.375e-05,nan,5.375e-05,PDE_obj_MSE
6570,nan,5.389e-05,nan,5.389e-05,PDE_obj_MSE
6580,nan,5.396e-05,nan,5.396e-05,PDE_obj_MSE
6590,nan,5.373e-05,nan,5.373e-05,PDE_obj_MSE
6600,nan,5.381e-05,nan,5.381e-05,PDE_obj_MSE
6610,nan,5.403e-05,nan,5.403e-05,PDE_obj_MSE
6620,nan,5.357e-05,nan,5.357e-05,PDE_obj_MSE
6630,nan,5.352e-05,nan,5.352e-05,PDE_obj_MSE
6640,nan,5.382e-05,nan,5.382e-05,PDE_obj_MSE
6650,nan,5.333e-05,nan,5.333e-05,PDE_obj_MSE
6660,nan,5.422e-05,nan,5.422e-05,PDE_obj_MSE
6670,nan,5.3e-05,nan,5.3e-05,PDE_obj_MSE
6680,nan,5.299e-05,nan,5.299e-05,PDE_obj_MSE
6690,nan,5.29e-05,nan,5.29e-05,PDE_obj_MSE
6700,nan,5.367e-05,nan,5.367e-05,PDE_obj_MSE
6710,nan,5.285e-05,nan,5.285e-05,PDE_obj_MSE
6720,nan,5.313e-05,nan,5.313e-05,PDE_obj_MSE
6730,nan,5.263e-05,nan,5.263e-05,PDE_obj_MSE
6740,nan,5.293e-05,nan,5.293e-05,PDE_obj_MSE
6750,nan,5.247e-05,nan,5.247e-05,PDE_obj_MSE
6760,nan,5.253e-05,nan,5.253e-05,PDE_obj_MSE
6770,nan,5.259e-05,nan,5.259e-05,PDE_obj_MSE
6780,nan,5.246e-05,nan,5.246e-05,PDE_obj_MSE
6790,nan,5.243e-05,nan,5.243e-05,PDE_obj_MSE
6800,nan,5.228e-05,nan,5.228e-05,PDE_obj_MSE
6810,nan,5.218e-05,nan,5.218e-05,PDE_obj_MSE
6820,nan,5.236e-05,nan,5.236e-05,PDE_obj_MSE
6830,nan,5.242e-05,nan,5.242e-05,PDE_obj_MSE
6840,nan,5.288e-05,nan,5.288e-05,PDE_obj_MSE
6850,nan,5.249e-05,nan,5.249e-05,PDE_obj_MSE
6860,nan,5.192e-05,nan,5.192e-05,PDE_obj_MSE
6870,nan,5.188e-05,nan,5.188e-05,PDE_obj_MSE
6880,nan,5.206e-05,nan,5.206e-05,PDE_obj_MSE
6890,nan,5.18e-05,nan,5.18e-05,PDE_obj_MSE
6900,nan,5.153e-05,nan,5.153e-05,PDE_obj_MSE
6910,nan,5.175e-05,nan,5.175e-05,PDE_obj_MSE
6920,nan,5.167e-05,nan,5.167e-05,PDE_obj_MSE
6930,nan,5.141e-05,nan,5.141e-05,PDE_obj_MSE
6940,nan,5.152e-05,nan,5.152e-05,PDE_obj_MSE
6950,nan,5.143e-05,nan,5.143e-05,PDE_obj_MSE
6960,nan,5.131e-05,nan,5.131e-05,PDE_obj_MSE
6970,nan,5.152e-05,nan,5.152e-05,PDE_obj_MSE
6980,nan,5.108e-05,nan,5.108e-05,PDE_obj_MSE
6990,nan,5.113e-05,nan,5.113e-05,PDE_obj_MSE
7000,nan,5.164e-05,nan,5.164e-05,PDE_obj_MSE
7010,nan,5.133e-05,nan,5.133e-05,PDE_obj_MSE
7020,nan,5.073e-05,nan,5.073e-05,PDE_obj_MSE
7030,nan,5.127e-05,nan,5.127e-05,PDE_obj_MSE
7040,nan,5.071e-05,nan,5.071e-05,PDE_obj_MSE
7050,nan,5.086e-05,nan,5.086e-05,PDE_obj_MSE
7060,nan,5.072e-05,nan,5.072e-05,PDE_obj_MSE
7070,nan,5.055e-05,nan,5.055e-05,PDE_obj_MSE
7080,nan,5.084e-05,nan,5.084e-05,PDE_obj_MSE
7090,nan,5.042e-05,nan,5.042e-05,PDE_obj_MSE
7100,nan,5.073e-05,nan,5.073e-05,PDE_obj_MSE
7110,nan,5.031e-05,nan,5.031e-05,PDE_obj_MSE
7120,nan,5.028e-05,nan,5.028e-05,PDE_obj_MSE
7130,nan,5.019e-05,nan,5.019e-05,PDE_obj_MSE
7140,nan,5.093e-05,nan,5.093e-05,PDE_obj_MSE
7150,nan,5.019e-05,nan,5.019e-05,PDE_obj_MSE
7160,nan,5.018e-05,nan,5.018e-05,PDE_obj_MSE
7170,nan,5.056e-05,nan,5.056e-05,PDE_obj_MSE
7180,nan,4.996e-05,nan,4.996e-05,PDE_obj_MSE
7190,nan,5.039e-05,nan,5.039e-05,PDE_obj_MSE
7200,nan,5.037e-05,nan,5.037e-05,PDE_obj_MSE
7210,nan,4.976e-05,nan,4.976e-05,PDE_obj_MSE
7220,nan,5.007e-05,nan,5.007e-05,PDE_obj_MSE
7230,nan,5.056e-05,nan,5.056e-05,PDE_obj_MSE
7240,nan,4.96e-05,nan,4.96e-05,PDE_obj_MSE
7250,nan,4.964e-05,nan,4.964e-05,PDE_obj_MSE
7260,nan,4.981e-05,nan,4.981e-05,PDE_obj_MSE
7270,nan,4.968e-05,nan,4.968e-05,PDE_obj_MSE
7280,nan,4.945e-05,nan,4.945e-05,PDE_obj_MSE
7290,nan,4.958e-05,nan,4.958e-05,PDE_obj_MSE
7300,nan,5.055e-05,nan,5.055e-05,PDE_obj_MSE
7310,nan,5.02e-05,nan,5.02e-05,PDE_obj_MSE
7320,nan,4.947e-05,nan,4.947e-05,PDE_obj_MSE
7330,nan,4.92e-05,nan,4.92e-05,PDE_obj_MSE
7340,nan,4.913e-05,nan,4.913e-05,PDE_obj_MSE
7350,nan,4.947e-05,nan,4.947e-05,PDE_obj_MSE
7360,nan,4.961e-05,nan,4.961e-05,PDE_obj_MSE
7370,nan,4.924e-05,nan,4.924e-05,PDE_obj_MSE
7380,nan,4.909e-05,nan,4.909e-05,PDE_obj_MSE
7390,nan,4.876e-05,nan,4.876e-05,PDE_obj_MSE
7400,nan,4.887e-05,nan,4.887e-05,PDE_obj_MSE
7410,nan,4.884e-05,nan,4.884e-05,PDE_obj_MSE
7420,nan,4.876e-05,nan,4.876e-05,PDE_obj_MSE
7430,nan,4.86e-05,nan,4.86e-05,PDE_obj_MSE
7440,nan,4.87e-05,nan,4.87e-05,PDE_obj_MSE
7450,nan,4.842e-05,nan,4.842e-05,PDE_obj_MSE
7460,nan,4.86e-05,nan,4.86e-05,PDE_obj_MSE
7470,nan,4.852e-05,nan,4.852e-05,PDE_obj_MSE
7480,nan,4.84e-05,nan,4.84e-05,PDE_obj_MSE
7490,nan,4.842e-05,nan,4.842e-05,PDE_obj_MSE
7500,nan,4.868e-05,nan,4.868e-05,PDE_obj_MSE
7510,nan,4.877e-05,nan,4.877e-05,PDE_obj_MSE
7520,nan,4.837e-05,nan,4.837e-05,PDE_obj_MSE
7530,nan,4.816e-05,nan,4.816e-05,PDE_obj_MSE
7540,nan,4.827e-05,nan,4.827e-05,PDE_obj_MSE
7550,nan,4.834e-05,nan,4.834e-05,PDE_obj_MSE
7560,nan,4.832e-05,nan,4.832e-05,PDE_obj_MSE
7570,nan,4.815e-05,nan,4.815e-05,PDE_obj_MSE
7580,nan,4.819e-05,nan,4.819e-05,PDE_obj_MSE
7590,nan,4.777e-05,nan,4.777e-05,PDE_obj_MSE
7600,nan,4.808e-05,nan,4.808e-05,PDE_obj_MSE
7610,nan,4.776e-05,nan,4.776e-05,PDE_obj_MSE
7620,nan,4.77e-05,nan,4.77e-05,PDE_obj_MSE
7630,nan,4.754e-05,nan,4.754e-05,PDE_obj_MSE
7640,nan,4.816e-05,nan,4.816e-05,PDE_obj_MSE
7650,nan,4.779e-05,nan,4.779e-05,PDE_obj_MSE
7660,nan,4.804e-05,nan,4.804e-05,PDE_obj_MSE
7670,nan,4.732e-05,nan,4.732e-05,PDE_obj_MSE
7680,nan,4.733e-05,nan,4.733e-05,PDE_obj_MSE
7690,nan,4.763e-05,nan,4.763e-05,PDE_obj_MSE
7700,nan,4.736e-05,nan,4.736e-05,PDE_obj_MSE
7710,nan,4.733e-05,nan,4.733e-05,PDE_obj_MSE
7720,nan,4.74e-05,nan,4.74e-05,PDE_obj_MSE
7730,nan,4.708e-05,nan,4.708e-05,PDE_obj_MSE
7740,nan,4.69e-05,nan,4.69e-05,PDE_obj_MSE
7750,nan,4.715e-05,nan,4.715e-05,PDE_obj_MSE
7760,nan,4.692e-05,nan,4.692e-05,PDE_obj_MSE
7770,nan,4.7e-05,nan,4.7e-05,PDE_obj_MSE
7780,nan,4.712e-05,nan,4.712e-05,PDE_obj_MSE
7790,nan,4.663e-05,nan,4.663e-05,PDE_obj_MSE
7800,nan,4.67e-05,nan,4.67e-05,PDE_obj_MSE
7810,nan,4.684e-05,nan,4.684e-05,PDE_obj_MSE
7820,nan,4.672e-05,nan,4.672e-05,PDE_obj_MSE
7830,nan,4.659e-05,nan,4.659e-05,PDE_obj_MSE
7840,nan,4.713e-05,nan,4.713e-05,PDE_obj_MSE
7850,nan,4.649e-05,nan,4.649e-05,PDE_obj_MSE
7860,nan,4.648e-05,nan,4.648e-05,PDE_obj_MSE
7870,nan,4.649e-05,nan,4.649e-05,PDE_obj_MSE
7880,nan,4.711e-05,nan,4.711e-05,PDE_obj_MSE
7890,nan,4.641e-05,nan,4.641e-05,PDE_obj_MSE
7900,nan,4.656e-05,nan,4.656e-05,PDE_obj_MSE
7910,nan,4.616e-05,nan,4.616e-05,PDE_obj_MSE
7920,nan,4.673e-05,nan,4.673e-05,PDE_obj_MSE
7930,nan,4.622e-05,nan,4.622e-05,PDE_obj_MSE
7940,nan,4.639e-05,nan,4.639e-05,PDE_obj_MSE
7950,nan,4.587e-05,nan,4.587e-05,PDE_obj_MSE
7960,nan,4.615e-05,nan,4.615e-05,PDE_obj_MSE
7970,nan,4.605e-05,nan,4.605e-05,PDE_obj_MSE
7980,nan,4.572e-05,nan,4.572e-05,PDE_obj_MSE
7990,nan,4.583e-05,nan,4.583e-05,PDE_obj_MSE
8000,nan,4.571e-05,nan,4.571e-05,PDE_obj_MSE
8010,nan,4.606e-05,nan,4.606e-05,PDE_obj_MSE
8020,nan,4.6e-05,nan,4.6e-05,PDE_obj_MSE
8030,nan,4.606e-05,nan,4.606e-05,PDE_obj_MSE
8040,nan,4.557e-05,nan,4.557e-05,PDE_obj_MSE
8050,nan,4.566e-05,nan,4.566e-05,PDE_obj_MSE
8060,nan,4.551e-05,nan,4.551e-05,PDE_obj_MSE
8070,nan,4.55e-05,nan,4.55e-05,PDE_obj_MSE
8080,nan,4.534e-05,nan,4.534e-05,PDE_obj_MSE
8090,nan,4.539e-05,nan,4.539e-05,PDE_obj_MSE
8100,nan,4.541e-05,nan,4.541e-05,PDE_obj_MSE
8110,nan,4.535e-05,nan,4.535e-05,PDE_obj_MSE
8120,nan,4.557e-05,nan,4.557e-05,PDE_obj_MSE
8130,nan,4.565e-05,nan,4.565e-05,PDE_obj_MSE
8140,nan,4.549e-05,nan,4.549e-05,PDE_obj_MSE
8150,nan,4.514e-05,nan,4.514e-05,PDE_obj_MSE
8160,nan,4.548e-05,nan,4.548e-05,PDE_obj_MSE
8170,nan,4.53e-05,nan,4.53e-05,PDE_obj_MSE
8180,nan,4.491e-05,nan,4.491e-05,PDE_obj_MSE
8190,nan,4.498e-05,nan,4.498e-05,PDE_obj_MSE
8200,nan,4.49e-05,nan,4.49e-05,PDE_obj_MSE
8210,nan,4.495e-05,nan,4.495e-05,PDE_obj_MSE
8220,nan,4.471e-05,nan,4.471e-05,PDE_obj_MSE
8230,nan,4.477e-05,nan,4.477e-05,PDE_obj_MSE
8240,nan,4.476e-05,nan,4.476e-05,PDE_obj_MSE
8250,nan,4.462e-05,nan,4.462e-05,PDE_obj_MSE
8260,nan,4.47e-05,nan,4.47e-05,PDE_obj_MSE
8270,nan,4.483e-05,nan,4.483e-05,PDE_obj_MSE
8280,nan,4.494e-05,nan,4.494e-05,PDE_obj_MSE
8290,nan,4.46e-05,nan,4.46e-05,PDE_obj_MSE
8300,nan,4.484e-05,nan,4.484e-05,PDE_obj_MSE
8310,nan,4.438e-05,nan,4.438e-05,PDE_obj_MSE
8320,nan,4.469e-05,nan,4.469e-05,PDE_obj_MSE
8330,nan,4.439e-05,nan,4.439e-05,PDE_obj_MSE
8340,nan,4.429e-05,nan,4.429e-05,PDE_obj_MSE
8350,nan,4.446e-05,nan,4.446e-05,PDE_obj_MSE
8360,nan,4.456e-05,nan,4.456e-05,PDE_obj_MSE
8370,nan,4.413e-05,nan,4.413e-05,PDE_obj_MSE
8380,nan,4.428e-05,nan,4.428e-05,PDE_obj_MSE
8390,nan,4.425e-05,nan,4.425e-05,PDE_obj_MSE
8400,nan,4.404e-05,nan,4.404e-05,PDE_obj_MSE
8410,nan,4.402e-05,nan,4.402e-05,PDE_obj_MSE
8420,nan,4.401e-05,nan,4.401e-05,PDE_obj_MSE
8430,nan,4.441e-05,nan,4.441e-05,PDE_obj_MSE
8440,nan,4.384e-05,nan,4.384e-05,PDE_obj_MSE
8450,nan,4.396e-05,nan,4.396e-05,PDE_obj_MSE
