iter,pde_obj_weighted,pde_mse,constraint_mse,constraint_rms,station,tau,alpha,kkt
7430,4.86e-05,4.86e-06,2.293e-10,1.5142654985173505e-05,0.001226,0.4576036,0.198,0.00011
7440,4.87e-05,4.87e-06,6.977e-10,2.6414011433328336e-05,0.0003936,0.4576036,1.0,0.00011
7450,4.842e-05,4.842e-06,2.309e-10,1.5195394038984312e-05,0.001133,0.4576036,0.264,0.00011
7460,4.86e-05,4.86e-06,1.483e-10,1.2177848742696716e-05,0.001903,0.4576036,0.0923,0.00011
7470,4.852e-05,4.852e-06,8.746e-11,9.352005132590551e-06,0.0007635,0.4576036,0.424,0.00011
7480,4.84e-05,4.839999999999999e-06,3.252e-10,1.803330252615976e-05,0.001928,0.4576036,0.101,0.00011
7490,4.842e-05,4.842e-06,3.05e-10,1.746424919657298e-05,0.002063,0.4576036,0.0921,0.00011
7500,4.868e-05,4.868e-06,2.706e-10,1.6449924011982547e-05,0.000839,0.4576036,0.563,0.00011
7510,4.877e-05,4.877e-06,1.143e-09,3.3808283008753936e-05,0.0003716,0.4576036,0.996,0.00011
7520,4.837e-05,4.837e-06,4.805e-10,2.1920310216782973e-05,0.0004091,0.4576036,0.995,0.00011
7530,4.816e-05,4.816e-06,2.52e-10,1.5874507866387543e-05,0.000954,0.4576036,0.349,0.00011
7540,4.827e-05,4.827e-06,5.745e-10,2.396872962841377e-05,0.0002625,0.4576036,0.994,0.00011
7550,4.834e-05,4.834e-06,2.432e-10,1.559487095169434e-05,0.0003315,0.4576036,0.993,0.00011
7560,4.832e-05,4.832e-06,1.102e-09,3.319638534539566e-05,0.0003392,0.4576036,0.992,0.00011
7570,4.815e-05,4.815e-06,2.459e-10,1.5681198933755033e-05,0.0007273,0.4576036,0.56,0.00011
7580,4.819e-05,4.819e-06,3.238e-10,1.7994443586840912e-05,0.0006681,0.4576036,0.677,0.00011
7590,4.777e-05,4.777e-06,7.657e-10,2.7671284755139217e-05,0.0001464,0.4576036,0.99,0.00011
7600,4.808e-05,4.808e-06,8.274e-10,2.8764561529771315e-05,0.0004181,0.4576036,0.989,0.00011
7610,4.776e-05,4.776e-06,4.27e-10,2.0663978319771825e-05,0.0007547,0.4576036,0.558,0.00011
7620,4.77e-05,4.77e-06,1.049e-10,1.0242070103255494e-05,0.0008751,0.4576036,0.419,0.00011
7630,4.754e-05,4.7540000000000006e-06,3.151e-10,1.7751056306597643e-05,0.0002248,0.4576036,0.987,0.00011
7640,4.816e-05,4.816e-06,1.288e-10,1.1349008767288886e-05,0.0007235,0.4576036,0.674,0.00011
7650,4.779e-05,4.779e-06,3.494e-10,1.8692244381026053e-05,0.000949,0.4576036,0.46,0.00011
7660,4.804e-05,4.804e-06,4.382e-10,2.0933227175951632e-05,0.0005888,0.4576036,0.74,0.00011
7670,4.732e-05,4.732e-06,1.687e-10,1.2988456413292536e-05,0.001447,0.4576036,0.161,0.00011
7680,4.733e-05,4.733e-06,3.038e-10,1.7429859437184226e-05,0.002004,0.4576036,0.0998,0.00011
7690,4.763e-05,4.763e-06,1.213e-10,1.1013627921806693e-05,0.0006082,0.4576036,0.61,0.00011
7700,4.736e-05,4.736e-06,5.124e-10,2.2636254107073458e-05,0.0002721,0.4576036,0.982,0.00011
7710,4.733e-05,4.733e-06,4.232e-10,2.0571825392998066e-05,0.00211,0.4576036,0.0996,0.00011
7720,4.74e-05,4.74e-06,8.177e-10,2.859545418418809e-05,0.002429,0.4576036,0.0618,0.00011
7730,4.708e-05,4.7080000000000005e-06,6.356e-11,7.9724525711979e-06,0.001603,0.4576036,0.109,0.00011
7740,4.69e-05,4.69e-06,7.262e-10,2.69480982631428e-05,0.0003124,0.4576036,0.979,0.00011
7750,4.715e-05,4.715e-06,4.578e-10,2.139626135566679e-05,0.0008205,0.4576036,0.552,0.00011
7760,4.692e-05,4.692e-06,5.871e-10,2.4230146512144742e-05,0.001089,0.4576036,0.257,0.00011
7770,4.7e-05,4.7e-06,2.717e-10,1.648332490731163e-05,0.001102,0.4576036,0.311,0.00011
7780,4.712e-05,4.712e-06,2.993e-10,1.730028901492689e-05,0.002211,0.4576036,0.0677,0.00011
7790,4.663e-05,4.663e-06,5.855e-10,2.4197107265125722e-05,0.001367,0.4576036,0.212,0.00011
7800,4.67e-05,4.669999999999999e-06,3.943e-10,1.9856988694160048e-05,0.001165,0.4576036,0.233,0.00011
7810,4.684e-05,4.6839999999999995e-06,8.903e-10,2.983789536813882e-05,0.002081,0.4576036,0.0817,0.00011
7820,4.672e-05,4.672e-06,1.635e-10,1.2786711852544422e-05,0.001033,0.4576036,0.375,0.00011
7830,4.659e-05,4.659e-06,2.092e-10,1.4463747785411636e-05,0.0005107,0.4576036,0.803,0.00011
7840,4.713e-05,4.713e-06,1.96e-10,1.4e-05,0.0007068,0.4576036,0.73,0.00011
7850,4.649e-05,4.649e-06,1.72e-10,1.3114877048604002e-05,0.001412,0.4576036,0.131,0.00011
7860,4.648e-05,4.648e-06,2.758e-10,1.6607227342335023e-05,0.001581,0.4576036,0.119,0.00011
7870,4.649e-05,4.649e-06,3.816e-10,1.9534584715319646e-05,0.001813,0.4576036,0.0894,0.00011
7880,4.711e-05,4.711e-06,4.341e-10,2.0835066594566e-05,0.0006534,0.4576036,0.728,0.00011
7890,4.641e-05,4.641e-06,2.76e-10,1.661324772583615e-05,0.002126,0.4576036,0.0893,0.00011
7900,4.656e-05,4.656e-06,5.402e-10,2.3242202993692312e-05,0.0009719,0.4576036,0.41,0.00011
7910,4.616e-05,4.6159999999999995e-06,3.624e-10,1.903680645486527e-05,0.0009138,0.4576036,0.28,0.00011
7920,4.673e-05,4.673e-06,2.252e-10,1.5006665185843256e-05,0.0006016,0.4576036,0.725,0.00011
7930,4.622e-05,4.622e-06,6.411e-10,2.5319952606590716e-05,0.0002631,0.4576036,0.965,0.00011
7940,4.639e-05,4.639e-06,5.626e-10,2.3719190542680837e-05,0.0003967,0.4576036,0.964,0.00011
7950,4.587e-05,4.587e-06,4.835e-10,2.198863342729602e-05,0.0002902,0.4576036,0.963,0.00011
7960,4.615e-05,4.615e-06,6.67e-10,2.5826343140289915e-05,0.002026,0.4576036,0.0889,0.00011
7970,4.605e-05,4.605e-06,6.677e-10,2.5839891640639673e-05,0.001934,0.4576036,0.0977,0.00011
7980,4.572e-05,4.5720000000000004e-06,3.17e-10,1.7804493814764854e-05,0.001298,0.4576036,0.19,0.00011
7990,4.583e-05,4.583e-06,6.102e-10,2.4702226620286683e-05,9.473e-05,0.4576036,0.961,0.00011
8000,4.571e-05,4.571e-06,4.665e-10,2.1598611066455176e-05,0.0009919,0.4576036,0.278,0.00011
8010,4.606e-05,4.6060000000000005e-06,5.641e-10,2.37507894605632e-05,0.002579,0.4576036,0.0732,0.00011
8020,4.6e-05,4.6e-06,6.957e-10,2.637612556839992e-05,0.0004639,0.4576036,0.959,0.00011
8030,4.606e-05,4.6060000000000005e-06,2.714e-10,1.647422228816887e-05,0.0007615,0.4576036,0.541,0.00011
8040,4.557e-05,4.557e-06,6.624e-10,2.573713270743266e-05,0.0002825,0.4576036,0.957,0.00011
8050,4.566e-05,4.566e-06,2.658e-10,1.6303373883954205e-05,0.0002111,0.4576036,0.956,0.00011
8060,4.551e-05,4.551e-06,2.442e-10,1.5626899884494045e-05,0.001106,0.4576036,0.305,0.00011
8070,4.55e-05,4.5500000000000005e-06,6.622e-10,2.57332469774026e-05,0.001056,0.4576036,0.335,0.00011
8080,4.534e-05,4.534e-06,1.851e-10,1.3605146085213492e-05,0.001585,0.4576036,0.172,0.00011
8090,4.539e-05,4.539e-06,2.512e-10,1.584929020492716e-05,0.0001154,0.4576036,0.954,0.00011
8100,4.541e-05,4.541e-06,3.316e-10,1.8209887424144062e-05,0.000915,0.4576036,0.334,0.00011
8110,4.535e-05,4.535e-06,5.195e-10,2.279254264008296e-05,0.001273,0.4576036,0.251,0.00011
8120,4.557e-05,4.557e-06,1.608e-10,1.2680693987317886e-05,0.002178,0.4576036,0.0726,0.00011
8130,4.565e-05,4.5649999999999995e-06,7.787e-10,2.7905196648653095e-05,0.002446,0.4576036,0.0599,0.00011
8140,4.549e-05,4.549e-06,3.151e-10,1.7751056306597643e-05,0.0007485,0.4576036,0.536,0.00011
8150,4.514e-05,4.5139999999999995e-06,1.278e-10,1.1304866208850062e-05,0.0009911,0.4576036,0.275,0.00011
8160,4.548e-05,4.5479999999999995e-06,4.652e-10,2.156849554326866e-05,0.0006997,0.4576036,0.589,0.00011
8170,4.53e-05,4.530000000000001e-06,1.628e-10,1.2759310326189265e-05,0.0008281,0.4576036,0.442,0.00011
8180,4.491e-05,4.491e-06,5.027e-10,2.242097232503533e-05,0.001079,0.4576036,0.187,0.00011
8190,4.498e-05,4.498e-06,1.675e-10,1.2942179105544785e-05,0.0008754,0.4576036,0.274,0.00011
8200,4.49e-05,4.49e-06,1.419e-10,1.1912178642045291e-05,0.001095,0.4576036,0.274,0.00011
8210,4.495e-05,4.495e-06,1.994e-10,1.4120906486483082e-05,0.0007483,0.4576036,0.401,0.00011
8220,4.471e-05,4.471e-06,9.52e-10,3.0854497241083025e-05,0.0002338,0.4576036,0.945,0.00011
8230,4.477e-05,4.477e-06,1.873e-10,1.3685759021698431e-05,0.001094,0.4576036,0.249,0.00011
8240,4.476e-05,4.476e-06,1.935e-10,1.3910427743243556e-05,0.001329,0.4576036,0.17,0.00011
8250,4.462e-05,4.462000000000001e-06,2.694e-10,1.6413409152275466e-05,0.001577,0.4576036,0.127,0.00011
8260,4.47e-05,4.47e-06,2.798e-10,1.6727223320085136e-05,0.0009626,0.4576036,0.3,0.00011
8270,4.483e-05,4.483e-06,2.491e-10,1.5782902141241324e-05,0.0004798,0.4576036,0.941,0.00011
8280,4.494e-05,4.494e-06,6.457e-10,2.541062769787476e-05,0.0004142,0.4576036,0.941,0.00011
8290,4.46e-05,4.46e-06,6.253e-10,2.5005999280172747e-05,0.00199,0.4576036,0.0868,0.00011
8300,4.484e-05,4.484e-06,6.927e-10,2.6319194516550084e-05,0.002163,0.4576036,0.0538,0.00011
8310,4.438e-05,4.438e-06,3.157e-10,1.7767948671695336e-05,0.001157,0.4576036,0.204,0.00011
8320,4.469e-05,4.469e-06,1e-09,3.1622776601683795e-05,0.002305,0.4576036,0.0716,0.00011
8330,4.439e-05,4.439e-06,1.921e-10,1.3860014430006917e-05,0.001276,0.4576036,0.169,0.00011
8340,4.429e-05,4.4289999999999994e-06,3.455e-10,1.8587630295441104e-05,0.0003259,0.4576036,0.937,0.00011
8350,4.446e-05,4.4459999999999994e-06,8.093e-11,8.996110270555824e-06,0.0007868,0.4576036,0.437,0.00011
8360,4.456e-05,4.456e-06,6.039e-10,2.4574376899526873e-05,0.0004956,0.4576036,0.935,0.00011
8370,4.413e-05,4.413e-06,3.668e-10,1.915202339179858e-05,0.001101,0.4576036,0.224,0.00011
8380,4.428e-05,4.428000000000001e-06,3.811e-10,1.9521782705480563e-05,0.0002487,0.4576036,0.934,0.0001
8390,4.425e-05,4.425e-06,3.915e-10,1.978635893740938e-05,0.001961,0.4576036,0.0948,0.00011
8400,4.404e-05,4.404e-06,4.09e-10,2.0223748416156684e-05,0.001422,0.4576036,0.126,0.00011
8410,4.402e-05,4.402e-06,2.087e-10,1.4446452851824907e-05,0.001094,0.4576036,0.223,0.00011
8420,4.401e-05,4.401e-06,5.016e-10,2.239642828667107e-05,0.0001743,0.4576036,0.932,0.0001
8430,4.441e-05,4.4409999999999995e-06,9.451e-10,3.074247875497355e-05,0.0004068,0.4576036,0.931,0.0001
8440,4.384e-05,4.384e-06,3.873e-10,1.9679939024295783e-05,0.001088,0.4576036,0.245,0.00011
8450,4.396e-05,4.396e-06,1.952e-10,1.3971399357258386e-05,0.000862,0.4576036,0.434,0.0001
8460,4.437e-05,4.437e-06,5.868e-10,2.422395508582362e-05,0.0004422,0.4576036,0.929,0.0001
8470,4.403e-05,4.403e-06,5.045e-10,2.2461077445216202e-05,0.0004744,0.4576036,0.697,0.0001
8480,4.369e-05,4.369e-06,2.516e-10,1.586190404711868e-05,0.0009812,0.4576036,0.269,0.0001
8490,4.404e-05,4.404e-06,6.323e-10,2.5145576151681232e-05,0.0004419,0.4576036,0.927,0.0001
8500,4.369e-05,4.369e-06,2.96e-10,1.7204650534085252e-05,0.0002587,0.4576036,0.926,0.0001
8510,4.354e-05,4.354e-06,3.343e-10,1.8283872675120007e-05,0.0002603,0.4576036,0.926,0.0001
8520,4.38e-05,4.38e-06,1.891e-10,1.375136356875201e-05,0.0005672,0.4576036,0.574,0.0001
8530,4.351e-05,4.351e-06,3.107e-10,1.7626684316683045e-05,0.001073,0.4576036,0.268,0.0001
8540,4.353e-05,4.353e-06,2.205e-10,1.4849242404917497e-05,0.001599,0.4576036,0.0938,0.00011
8550,4.344e-05,4.343999999999999e-06,2.305e-10,1.5182226450688977e-05,0.0007585,0.4576036,0.324,0.0001
8560,4.368e-05,4.368e-06,2.46e-10,1.568438714135812e-05,0.0005852,0.4576036,0.693,0.0001
8570,4.326e-05,4.326000000000001e-06,5.346e-10,2.3121418641597233e-05,0.0001494,0.4576036,1.01,0.0001
8580,4.375e-05,4.375e-06,1.591e-10,1.2613484847574837e-05,0.0004439,0.4576036,0.921,0.0001
8590,4.338e-05,4.338e-06,3.396e-10,1.842823919966311e-05,0.0004043,0.4576036,0.921,0.0001
8600,4.371e-05,4.371e-06,2.795e-10,1.6718253497300487e-05,0.0006405,0.4576036,0.628,0.0001
8610,4.31e-05,4.309999999999999e-06,1.33e-10,1.1532562594670797e-05,0.0009704,0.4576036,0.242,0.0001
8620,4.322e-05,4.322e-06,2.777e-10,1.666433316997713e-05,0.0008371,0.4576036,0.354,0.0001
8630,4.342e-05,4.342e-06,1.597e-10,1.2637246535539299e-05,0.0004555,0.4576036,0.759,0.0001
8640,4.312e-05,4.312e-06,1.929e-10,1.3888844444373334e-05,0.001494,0.4576036,0.0847,0.0001
8650,4.298e-05,4.298e-06,3.907e-10,1.9766132651583616e-05,0.001324,0.4576036,0.136,0.0001
8660,4.305e-05,4.305e-06,4.137e-10,2.0339616515558988e-05,0.002048,0.4576036,0.0846,0.00011
8670,4.297e-05,4.297e-06,1.726e-10,1.3137731919931994e-05,0.0009947,0.4576036,0.321,0.0001
8680,4.311e-05,4.311e-06,6.361e-10,2.5221022976873877e-05,0.0003961,0.4576036,0.915,0.0001
8690,4.279e-05,4.279e-06,2.339e-10,1.5293789589241772e-05,0.001174,0.4576036,0.15,0.0001
8700,4.317e-05,4.317e-06,2.543e-10,1.594678651014053e-05,0.000403,0.4576036,1.01,0.0001
8710,4.318e-05,4.318e-06,3.807e-10,1.9511535049810918e-05,0.0006065,0.4576036,0.624,0.0001
8720,4.322e-05,4.322e-06,3.636e-10,1.9068298298484845e-05,0.0006787,0.4576036,0.686,0.0001
8730,4.279e-05,4.279e-06,2.226e-10,1.4919785521246611e-05,0.001252,0.4576036,0.164,0.0001
8740,4.27e-05,4.27e-06,4.588e-10,2.1419617176784464e-05,0.001132,0.4576036,0.218,0.0001
8750,4.258e-05,4.2580000000000006e-06,1.81e-10,1.345362404707371e-05,0.001196,0.4576036,0.218,0.0001
8760,4.259e-05,4.258999999999999e-06,1.271e-10,1.1273863579093017e-05,0.0009452,0.4576036,0.24,0.0001
8770,4.258e-05,4.2580000000000006e-06,3.465e-10,1.8614510468986283e-05,0.000897,0.4576036,0.386,0.0001
8780,4.252e-05,4.252e-06,4.231e-10,2.0569394740730706e-05,0.001171,0.4576036,0.198,0.0001
8790,4.253e-05,4.253e-06,4.113e-10,2.0280532537386685e-05,0.0005412,0.4576036,0.513,0.0001
8800,4.302e-05,4.302e-06,7.64e-10,2.7640549922170507e-05,0.0005195,0.4576036,0.999,0.0001
8810,4.286e-05,4.286e-06,6.286e-10,2.507189661752776e-05,0.0004068,0.4576036,0.998,0.0001
8820,4.26e-05,4.26e-06,8.753e-11,9.355746896961247e-06,0.0006752,0.4576036,0.563,0.0001
8830,4.228e-05,4.228e-06,4.266e-10,2.0654297373670206e-05,0.0002493,0.4576036,0.997,0.0001
8840,4.224e-05,4.2240000000000006e-06,3.364e-10,1.83412104289766e-05,0.0001378,0.4576036,0.996,0.0001
8850,4.225e-05,4.224999999999999e-06,2.441e-10,1.56236999459155e-05,0.001244,0.4576036,0.122,0.0001
8860,4.219e-05,4.219e-06,1.811e-10,1.3457340004622013e-05,0.001024,0.4576036,0.216,0.0001
8870,4.223e-05,4.223e-06,4.705e-10,2.169101196348386e-05,0.001521,0.4576036,0.122,0.0001
8880,4.21e-05,4.21e-06,1.908e-10,1.3813037319865607e-05,0.001588,0.4576036,0.122,0.0001
8890,4.194e-05,4.194e-06,8.451e-10,2.907060370890154e-05,0.0001925,0.4576036,0.993,0.0001
8900,4.194e-05,4.194e-06,2.481e-10,1.5751190431202334e-05,0.001092,0.4576036,0.178,0.0001
8910,4.191e-05,4.190999999999999e-06,3.123e-10,1.767201177002777e-05,0.001508,0.4576036,0.122,0.0001
8920,4.218e-05,4.218e-06,5.816e-10,2.4116384471972577e-05,0.000478,0.4576036,0.677,0.0001
8930,4.178e-05,4.1780000000000005e-06,4.79e-10,2.1886068628239288e-05,0.001435,0.4576036,0.162,0.0001
8940,4.223e-05,4.223e-06,2.475e-10,1.5732132722552273e-05,0.0006221,0.4576036,0.676,0.0001
8950,4.181e-05,4.181e-06,1.652e-10,1.2853015210447702e-05,0.001049,0.4576036,0.196,0.0001
8960,4.171e-05,4.1709999999999995e-06,3.409e-10,1.846347746227671e-05,0.001219,0.4576036,0.162,0.0001
8970,4.186e-05,4.186e-06,1.828e-10,1.3520355024924457e-05,0.00176,0.4576036,0.1,0.0001
8980,4.174e-05,4.173999999999999e-06,6.507e-10,2.5508822003377577e-05,0.0003831,0.4576036,0.987,0.0001
8990,4.162e-05,4.162e-06,3.684e-10,1.9193748982416124e-05,0.0006311,0.4576036,0.46,0.0001
9000,4.159e-05,4.159e-06,2.128e-10,1.4587666023048376e-05,0.0009071,0.4576036,0.26,0.0001
9010,4.152e-05,4.152e-06,2.508e-10,1.5836666315863323e-05,0.001116,0.4576036,0.259,0.0001
9020,4.176e-05,4.176e-06,4.656e-10,2.1577766334817883e-05,0.002241,0.4576036,0.0826,0.0001
9030,4.16e-05,4.16e-06,3.416e-10,1.8482424083436676e-05,0.001058,0.4576036,0.379,0.0001
9040,4.164e-05,4.164e-06,7.178e-10,2.6791789787171743e-05,0.0005152,0.4576036,0.894,0.0001
9050,4.189e-05,4.189e-06,3.979e-10,1.9947430912275396e-05,0.0005833,0.4576036,0.671,0.0001
9060,4.155e-05,4.155e-06,1.242e-10,1.1144505372604025e-05,0.0005868,0.4576036,0.61,0.0001
9070,4.194e-05,4.194e-06,7.896e-10,2.809982206349357e-05,0.0005389,0.4576036,0.981,0.0001
9080,4.13e-05,4.13e-06,2.559e-10,1.59968746947646e-05,0.0003066,0.4576036,0.98,0.0001
9090,4.152e-05,4.152e-06,4.04e-10,2.009975124224178e-05,0.0009288,0.4576036,0.415,0.0001
9100,4.12e-05,4.1199999999999995e-06,3.646e-10,1.9094501826442082e-05,0.001338,0.4576036,0.16,0.0001
9110,4.128e-05,4.128e-06,3.697e-10,1.9227584351654786e-05,0.0006752,0.4576036,0.502,0.0001
9120,4.112e-05,4.112e-06,5.762e-10,2.400416630503963e-05,0.001342,0.4576036,0.16,0.0001
9130,4.15e-05,4.15e-06,9.126e-10,3.0209270100417853e-05,0.0003493,0.4576036,0.977,0.0001
9140,4.095e-05,4.095e-06,7.644e-10,2.76477847213841e-05,0.0001974,0.4576036,0.977,0.0001
9150,4.099e-05,4.099e-06,1.595e-10,1.2629330940315088e-05,0.001142,0.4576036,0.193,0.0001
9160,4.096e-05,4.096e-06,3.656e-10,1.9120669444347392e-05,0.0001905,0.4576036,0.975,0.0001
9170,4.095e-05,4.095e-06,5.311e-10,2.304560695664143e-05,0.001389,0.4576036,0.159,0.0001
9180,4.119e-05,4.119e-06,3.918e-10,1.9793938466106233e-05,0.0003844,0.4576036,0.974,0.0001
9190,4.115e-05,4.1149999999999996e-06,2.977e-10,1.7253985046939158e-05,0.0003607,0.4576036,0.973,0.0001
9200,4.091e-05,4.091e-06,1.502e-10,1.2255610959882824e-05,0.0008473,0.4576036,0.341,0.0001
9210,4.084e-05,4.084e-06,9.872e-11,9.935793878699375e-06,0.0008853,0.4576036,0.31,0.0001
9220,4.114e-05,4.114e-06,3.258e-10,1.8049930747789587e-05,0.0005368,0.4576036,0.73,0.0001
9230,4.096e-05,4.096e-06,7.497e-10,2.7380650101851125e-05,0.000421,0.4576036,0.971,0.0001
9240,4.102e-05,4.102e-06,7.064e-10,2.6578186544608342e-05,0.0004228,0.4576036,0.97,0.0001
9250,4.06e-05,4.06e-06,3.683e-10,1.919114379082185e-05,0.001147,0.4576036,0.232,0.0001
9260,4.102e-05,4.102e-06,2.226e-10,1.4919785521246611e-05,0.0003267,0.4576036,0.969,0.0001
9270,4.084e-05,4.084e-06,3.356e-10,1.8319388636087178e-05,0.00036,0.4576036,0.969,0.0001
9280,4.064e-05,4.0639999999999995e-06,6.594e-10,2.5678785017987125e-05,0.001778,0.4576036,0.108,0.0001
9290,4.038e-05,4.038e-06,6.109e-10,2.471639132235934e-05,0.001039,0.4576036,0.191,0.0001
9300,4.085e-05,4.085e-06,4.015e-10,2.003746490951388e-05,0.0004612,0.4576036,0.879,0.0001
9310,4.085e-05,4.085e-06,5.616e-10,2.3698101189757798e-05,0.0005615,0.4576036,0.966,0.0001
9320,4.091e-05,4.091e-06,8.536e-10,2.9216433731720237e-05,0.00244,0.4576036,0.0503,0.0001
9330,4.045e-05,4.045e-06,5.065e-10,2.2505554869853798e-05,0.0005369,0.4576036,0.599,0.0001
9340,4.07e-05,4.07e-06,3.254e-10,1.8038846969803807e-05,0.0006923,0.4576036,0.599,0.0001
9350,4.025e-05,4.0250000000000004e-06,1.347e-10,1.1606032913963324e-05,0.001194,0.4576036,0.21,0.0001
9360,4.069e-05,4.0689999999999995e-06,3.437e-10,1.853914776897795e-05,0.0006514,0.4576036,0.598,0.0001
9370,4.091e-05,4.091e-06,2.731e-10,1.652573750245356e-05,0.0005343,0.4576036,0.962,0.0001
9380,4.015e-05,4.015e-06,1.193e-10,1.0922453936730518e-05,0.001264,0.4576036,0.19,0.0001
9390,4.02e-05,4.0200000000000005e-06,1.449e-10,1.2037441588643329e-05,0.001443,0.4576036,0.13,0.0001
9400,4.024e-05,4.024e-06,6.163e-10,2.4825390228554315e-05,0.000147,0.4576036,0.961,0.0001
9410,4.02e-05,4.0200000000000005e-06,6.741e-10,2.5963435828102566e-05,0.000295,0.4576036,0.96,0.0001
9420,4.007e-05,4.007e-06,1.945e-10,1.3946325680981353e-05,0.001226,0.4576036,0.13,0.0001
9430,4.033e-05,4.033e-06,1.03e-09,3.209361307176242e-05,0.0003537,0.4576036,0.959,0.0001
9440,3.994e-05,3.994e-06,2.264e-10,1.5046594299043221e-05,0.0007257,0.4576036,0.305,0.0001
9450,3.998e-05,3.998e-06,2.052e-10,1.4324803663575986e-05,0.0008559,0.4576036,0.336,0.0001
9460,3.987e-05,3.987e-06,7.342e-10,2.7096125184239906e-05,0.0004804,0.4576036,0.957,0.0001
9470,4.051e-05,4.051e-06,1.124e-09,3.3526109228480424e-05,0.0005606,0.4576036,0.869,0.0001
9480,3.996e-05,3.9959999999999995e-06,3.499e-10,1.8705614130522418e-05,0.0008727,0.4576036,0.335,0.0001
9490,3.992e-05,3.992e-06,3.425e-10,1.8506755523321746e-05,0.001848,0.4576036,0.097,0.0001
9500,3.986e-05,3.9860000000000005e-06,1.205e-10,1.0977249200050074e-05,0.0006401,0.4576036,0.405,0.0001
9510,3.982e-05,3.982e-06,5.716e-10,2.390815760362977e-05,0.001473,0.4576036,0.117,0.0001
9520,4.029e-05,4.029e-06,5.335e-10,2.3097618924902194e-05,0.0004457,0.4576036,0.953,0.0001
9530,4.008e-05,4.008e-06,2.78e-10,1.6673332000533068e-05,0.0006338,0.4576036,0.716,0.0001
9540,3.979e-05,3.9789999999999995e-06,2.623e-10,1.619567843592852e-05,0.0007233,0.4576036,0.489,0.0001
9550,3.965e-05,3.965e-06,5.075e-10,2.252776065213762e-05,0.0004382,0.4576036,0.952,0.0001
9560,3.952e-05,3.9520000000000004e-06,5.306e-10,2.3034756347745465e-05,0.00119,0.4576036,0.188,0.0001
9570,3.951e-05,3.951e-06,1.445e-10,1.2020815280171307e-05,0.0007494,0.4576036,0.333,0.0001
9580,3.949e-05,3.949000000000001e-06,1.485e-10,1.2186057606953941e-05,0.001582,0.4576036,0.128,0.0001
9590,3.994e-05,3.994e-06,3.299e-10,1.816314950662467e-05,0.0005135,0.4576036,0.785,0.0001
9600,3.997e-05,3.997e-06,3.062e-10,1.749857137025763e-05,0.0003995,0.4576036,0.949,9.9e-05
9610,3.939e-05,3.939e-06,2.185e-10,1.4781745499094483e-05,0.0009749,0.4576036,0.206,0.0001
9620,3.935e-05,3.9350000000000004e-06,2.101e-10,1.449482666333061e-05,0.0009511,0.4576036,0.274,0.0001
9630,4.002e-05,4.002e-06,3.519e-10,1.8758997841036177e-05,0.0005415,0.4576036,0.947,9.9e-05
9640,3.926e-05,3.926e-06,3.327e-10,1.8240065789355038e-05,8.735e-05,0.4576036,0.946,9.9e-05
9650,3.923e-05,3.923e-06,5.314e-11,7.289718787443038e-06,0.0009165,0.4576036,0.206,0.0001
9660,3.916e-05,3.9159999999999994e-06,3.252e-10,1.803330252615976e-05,0.0002051,0.4576036,0.945,9.9e-05
9670,3.953e-05,3.953e-06,4.889e-10,2.2111083193728886e-05,0.0003775,0.4576036,0.945,9.9e-05
9680,3.926e-05,3.926e-06,9.163e-11,9.57235603182414e-06,0.00146,0.4576036,0.0792,0.0001
9690,3.908e-05,3.908e-06,2.398e-10,1.5485477067239484e-05,0.001034,0.4576036,0.226,0.0001
9700,3.927e-05,3.927e-06,7.786e-10,2.7903404810166088e-05,0.0003717,0.4576036,0.943,9.9e-05
9710,3.932e-05,3.932000000000001e-06,6.07e-10,2.4637369989509836e-05,0.0003798,0.4576036,0.942,9.9e-05
9720,3.893e-05,3.893e-06,2.752e-10,1.6589153082662178e-05,0.001144,0.4576036,0.169,0.0001
9730,3.894e-05,3.894e-06,2.581e-10,1.6065490966665163e-05,0.0007773,0.4576036,0.363,9.9e-05
9740,3.889e-05,3.889e-06,1.903e-10,1.3794926603646719e-05,0.0009778,0.4576036,0.248,0.0001
9750,3.955e-05,3.955e-06,5.201e-10,2.2805701041625534e-05,0.0004542,0.4576036,0.94,9.9e-05
9760,3.886e-05,3.886e-06,2.117e-10,1.4549914089093447e-05,0.00157,0.4576036,0.127,0.0001
9770,3.921e-05,3.921e-06,3.243e-10,1.800833140521353e-05,0.0004984,0.4576036,0.939,9.9e-05
9780,3.903e-05,3.903e-06,1.079e-10,1.0387492478938312e-05,0.0005384,0.4576036,0.705,9.9e-05
9790,3.881e-05,3.881000000000001e-06,2.229e-10,1.4929835899968894e-05,0.00139,0.4576036,0.115,9.9e-05
9800,3.868e-05,3.868e-06,1.522e-10,1.2336936410632908e-05,0.0009833,0.4576036,0.247,9.9e-05
9810,3.888e-05,3.888e-06,2.774e-10,1.6655329477377505e-05,0.0007,0.4576036,0.437,9.9e-05
9820,3.861e-05,3.861e-06,6.647e-11,8.152913589631624e-06,0.0008339,0.4576036,0.224,9.9e-05
9830,3.857e-05,3.857e-06,4.942e-10,2.2230609528305787e-05,0.0001351,0.4576036,0.936,9.9e-05
9840,3.877e-05,3.877e-06,6.297e-10,2.5093823941360552e-05,0.0007575,0.4576036,0.436,9.9e-05
9850,3.875e-05,3.875e-06,3.488e-10,1.8676188047886e-05,0.001929,0.4576036,0.0648,0.0001
