Loaded Allen-Cahn reference from allen_cahn_python.mat
Allen-Cahn data: t (201,), x (513,), usol (201, 513)
Domain: x in [-1.0, 1.0], t in [0.0, 1.0]
PDE: u_t - 0.001 u_xx + 5 u^3 - 5 u = 0
Constraint dimension M_CON = 1300
Fixed damping lambda = 1.0e-04
Jitter: kind=gaussian, sigma_x=0.0e+00, sigma_t=0.0e+00
Constraint blocks: PDE=900, BCv=100, BCd=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |       BCv |       BCd |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2 |       tau
  6570 |  3.792e-04 |  3.792e-05 |  4.131e-08 |  1.83e-04 |  1.36e-04 |  4.72e-05 |  3.27e-04 |  3.67e-02 |  6.37e-04 |  2.34e-05 |  1.0e-04 |  2.02e-10 |  1.04e-02 |  3.64e-02
  6580 |  3.792e-04 |  3.793e-05 |  4.128e-08 |  1.83e-04 |  1.36e-04 |  4.72e-05 |  3.27e-04 |  3.66e-02 |  6.36e-04 |  2.33e-05 |  1.0e-04 |  1.63e-10 |  1.04e-02 |  3.64e-02
  6590 |  3.793e-04 |  3.793e-05 |  4.125e-08 |  1.83e-04 |  1.36e-04 |  4.71e-05 |  3.26e-04 |  3.66e-02 |  6.36e-04 |  2.33e-05 |  1.0e-04 |  2.16e-10 |  1.04e-02 |  3.64e-02
  6600 |  3.793e-04 |  3.794e-05 |  4.121e-08 |  1.83e-04 |  1.36e-04 |  4.71e-05 |  3.26e-04 |  3.66e-02 |  6.35e-04 |  2.33e-05 |  1.0e-04 |  2.02e-10 |  1.04e-02 |  3.64e-02
  6610 |  3.794e-04 |  3.794e-05 |  4.118e-08 |  1.83e-04 |  1.36e-04 |  4.71e-05 |  3.26e-04 |  3.66e-02 |  6.35e-04 |  2.32e-05 |  1.0e-04 |  1.89e-10 |  1.04e-02 |  3.64e-02
  6620 |  3.794e-04 |  3.795e-05 |  4.114e-08 |  1.83e-04 |  1.36e-04 |  4.71e-05 |  3.26e-04 |  3.66e-02 |  6.34e-04 |  2.32e-05 |  1.0e-04 |  1.93e-10 |  1.04e-02 |  3.64e-02
  6630 |  3.795e-04 |  3.795e-05 |  4.111e-08 |  1.83e-04 |  1.36e-04 |  4.70e-05 |  3.26e-04 |  3.66e-02 |  6.34e-04 |  2.32e-05 |  1.0e-04 |  1.79e-10 |  1.04e-02 |  3.64e-02
  6640 |  3.796e-04 |  3.796e-05 |  4.108e-08 |  1.83e-04 |  1.35e-04 |  4.70e-05 |  3.26e-04 |  3.66e-02 |  6.33e-04 |  2.31e-05 |  1.0e-04 |  1.93e-10 |  1.04e-02 |  3.64e-02
  6650 |  3.796e-04 |  3.796e-05 |  4.104e-08 |  1.83e-04 |  1.35e-04 |  4.70e-05 |  3.25e-04 |  3.65e-02 |  6.33e-04 |  2.31e-05 |  1.0e-04 |  1.87e-10 |  1.04e-02 |  3.64e-02
  6660 |  3.797e-04 |  3.797e-05 |  4.101e-08 |  1.83e-04 |  1.35e-04 |  4.69e-05 |  3.25e-04 |  3.65e-02 |  6.32e-04 |  2.31e-05 |  1.0e-04 |  2.25e-10 |  1.04e-02 |  3.64e-02
  6670 |  3.797e-04 |  3.797e-05 |  4.098e-08 |  1.83e-04 |  1.35e-04 |  4.69e-05 |  3.25e-04 |  3.65e-02 |  6.31e-04 |  2.31e-05 |  1.0e-04 |  1.74e-10 |  1.04e-02 |  3.64e-02
  6680 |  3.798e-04 |  3.798e-05 |  4.094e-08 |  1.83e-04 |  1.35e-04 |  4.69e-05 |  3.25e-04 |  3.65e-02 |  6.31e-04 |  2.30e-05 |  1.0e-04 |  1.90e-10 |  1.04e-02 |  3.64e-02
  6690 |  3.798e-04 |  3.798e-05 |  4.091e-08 |  1.83e-04 |  1.35e-04 |  4.69e-05 |  3.25e-04 |  3.65e-02 |  6.30e-04 |  2.30e-05 |  1.0e-04 |  1.74e-10 |  1.04e-02 |  3.64e-02
  6700 |  3.799e-04 |  3.799e-05 |  4.088e-08 |  1.83e-04 |  1.35e-04 |  4.68e-05 |  3.25e-04 |  3.65e-02 |  6.30e-04 |  2.30e-05 |  1.0e-04 |  1.92e-10 |  1.03e-02 |  3.64e-02
  6710 |  3.799e-04 |  3.799e-05 |  4.084e-08 |  1.83e-04 |  1.35e-04 |  4.68e-05 |  3.24e-04 |  3.65e-02 |  6.29e-04 |  2.29e-05 |  1.0e-04 |  1.76e-10 |  1.03e-02 |  3.64e-02
  6720 |  3.800e-04 |  3.800e-05 |  4.081e-08 |  1.83e-04 |  1.35e-04 |  4.68e-05 |  3.24e-04 |  3.64e-02 |  6.29e-04 |  2.29e-05 |  1.0e-04 |  1.88e-10 |  1.03e-02 |  3.64e-02
  6730 |  3.800e-04 |  3.800e-05 |  4.078e-08 |  1.83e-04 |  1.35e-04 |  4.68e-05 |  3.24e-04 |  3.64e-02 |  6.28e-04 |  2.29e-05 |  1.0e-04 |  1.79e-10 |  1.03e-02 |  3.64e-02
  6740 |  3.801e-04 |  3.801e-05 |  4.074e-08 |  1.82e-04 |  1.35e-04 |  4.67e-05 |  3.24e-04 |  3.64e-02 |  6.28e-04 |  2.29e-05 |  1.0e-04 |  1.75e-10 |  1.03e-02 |  3.64e-02
  6750 |  3.801e-04 |  3.801e-05 |  4.071e-08 |  1.82e-04 |  1.34e-04 |  4.67e-05 |  3.24e-04 |  3.64e-02 |  6.27e-04 |  2.28e-05 |  1.0e-04 |  2.22e-10 |  1.03e-02 |  3.64e-02
  6760 |  3.802e-04 |  3.802e-05 |  4.068e-08 |  1.82e-04 |  1.34e-04 |  4.67e-05 |  3.24e-04 |  3.64e-02 |  6.27e-04 |  2.28e-05 |  1.0e-04 |  1.58e-10 |  1.03e-02 |  3.64e-02
  6770 |  3.802e-04 |  3.802e-05 |  4.065e-08 |  1.82e-04 |  1.34e-04 |  4.67e-05 |  3.23e-04 |  3.64e-02 |  6.26e-04 |  2.28e-05 |  1.0e-04 |  1.77e-10 |  1.03e-02 |  3.64e-02
  6780 |  3.803e-04 |  3.803e-05 |  4.061e-08 |  1.82e-04 |  1.34e-04 |  4.66e-05 |  3.23e-04 |  3.63e-02 |  6.25e-04 |  2.27e-05 |  1.0e-04 |  1.68e-10 |  1.03e-02 |  3.64e-02
  6790 |  3.803e-04 |  3.803e-05 |  4.058e-08 |  1.82e-04 |  1.34e-04 |  4.66e-05 |  3.23e-04 |  3.63e-02 |  6.25e-04 |  2.27e-05 |  1.0e-04 |  1.69e-10 |  1.03e-02 |  3.64e-02
  6800 |  3.804e-04 |  3.804e-05 |  4.055e-08 |  1.82e-04 |  1.34e-04 |  4.66e-05 |  3.23e-04 |  3.63e-02 |  6.24e-04 |  2.27e-05 |  1.0e-04 |  1.88e-10 |  1.03e-02 |  3.64e-02
  6810 |  3.804e-04 |  3.804e-05 |  4.051e-08 |  1.82e-04 |  1.34e-04 |  4.66e-05 |  3.23e-04 |  3.63e-02 |  6.24e-04 |  2.26e-05 |  1.0e-04 |  2.47e-10 |  1.03e-02 |  3.64e-02
  6820 |  3.805e-04 |  3.805e-05 |  4.048e-08 |  1.82e-04 |  1.34e-04 |  4.65e-05 |  3.23e-04 |  3.63e-02 |  6.23e-04 |  2.26e-05 |  1.0e-04 |  1.81e-10 |  1.03e-02 |  3.64e-02
  6830 |  3.805e-04 |  3.805e-05 |  4.045e-08 |  1.82e-04 |  1.34e-04 |  4.65e-05 |  3.22e-04 |  3.63e-02 |  6.23e-04 |  2.26e-05 |  1.0e-04 |  1.46e-10 |  1.03e-02 |  3.64e-02
  6840 |  3.806e-04 |  3.806e-05 |  4.042e-08 |  1.82e-04 |  1.34e-04 |  4.65e-05 |  3.22e-04 |  3.63e-02 |  6.22e-04 |  2.26e-05 |  1.0e-04 |  2.12e-10 |  1.02e-02 |  3.64e-02
  6850 |  3.807e-04 |  3.807e-05 |  4.039e-08 |  1.82e-04 |  1.34e-04 |  4.65e-05 |  3.22e-04 |  3.62e-02 |  6.22e-04 |  2.25e-05 |  1.0e-04 |  2.90e-10 |  1.02e-02 |  3.64e-02
  6860 |  3.807e-04 |  3.807e-05 |  4.035e-08 |  1.82e-04 |  1.33e-04 |  4.64e-05 |  3.22e-04 |  3.62e-02 |  6.21e-04 |  2.25e-05 |  1.0e-04 |  2.06e-10 |  1.02e-02 |  3.64e-02
  6870 |  3.808e-04 |  3.808e-05 |  4.032e-08 |  1.82e-04 |  1.33e-04 |  4.64e-05 |  3.22e-04 |  3.62e-02 |  6.21e-04 |  2.25e-05 |  1.0e-04 |  2.05e-10 |  1.02e-02 |  3.64e-02
  6880 |  3.808e-04 |  3.808e-05 |  4.029e-08 |  1.82e-04 |  1.33e-04 |  4.64e-05 |  3.22e-04 |  3.62e-02 |  6.20e-04 |  2.25e-05 |  1.0e-04 |  1.91e-10 |  1.02e-02 |  3.64e-02
  6890 |  3.809e-04 |  3.809e-05 |  4.026e-08 |  1.82e-04 |  1.33e-04 |  4.64e-05 |  3.21e-04 |  3.62e-02 |  6.20e-04 |  2.24e-05 |  1.0e-04 |  1.80e-10 |  1.02e-02 |  3.64e-02
  6900 |  3.809e-04 |  3.809e-05 |  4.023e-08 |  1.82e-04 |  1.33e-04 |  4.63e-05 |  3.21e-04 |  3.62e-02 |  6.19e-04 |  2.24e-05 |  1.0e-04 |  1.82e-10 |  1.02e-02 |  3.64e-02
  6910 |  3.810e-04 |  3.810e-05 |  4.019e-08 |  1.82e-04 |  1.33e-04 |  4.63e-05 |  3.21e-04 |  3.62e-02 |  6.19e-04 |  2.24e-05 |  1.0e-04 |  2.07e-10 |  1.02e-02 |  3.64e-02
  6920 |  3.810e-04 |  3.810e-05 |  4.016e-08 |  1.81e-04 |  1.33e-04 |  4.63e-05 |  3.21e-04 |  3.61e-02 |  6.18e-04 |  2.23e-05 |  1.0e-04 |  2.15e-10 |  1.02e-02 |  3.64e-02
  6930 |  3.811e-04 |  3.811e-05 |  4.013e-08 |  1.81e-04 |  1.33e-04 |  4.63e-05 |  3.21e-04 |  3.61e-02 |  6.18e-04 |  2.23e-05 |  1.0e-04 |  1.95e-10 |  1.02e-02 |  3.64e-02
  6940 |  3.811e-04 |  3.811e-05 |  4.010e-08 |  1.81e-04 |  1.33e-04 |  4.62e-05 |  3.21e-04 |  3.61e-02 |  6.17e-04 |  2.23e-05 |  1.0e-04 |  2.06e-10 |  1.02e-02 |  3.64e-02
  6950 |  3.812e-04 |  3.812e-05 |  4.007e-08 |  1.81e-04 |  1.33e-04 |  4.62e-05 |  3.20e-04 |  3.61e-02 |  6.16e-04 |  2.23e-05 |  1.0e-04 |  1.79e-10 |  1.02e-02 |  3.64e-02
  6960 |  3.812e-04 |  3.813e-05 |  4.004e-08 |  1.81e-04 |  1.33e-04 |  4.62e-05 |  3.20e-04 |  3.61e-02 |  6.16e-04 |  2.22e-05 |  1.0e-04 |  1.95e-10 |  1.02e-02 |  3.64e-02
  6970 |  3.813e-04 |  3.813e-05 |  4.000e-08 |  1.81e-04 |  1.32e-04 |  4.62e-05 |  3.20e-04 |  3.61e-02 |  6.15e-04 |  2.22e-05 |  1.0e-04 |  2.47e-10 |  1.02e-02 |  3.64e-02
  6980 |  3.814e-04 |  3.814e-05 |  3.997e-08 |  1.81e-04 |  1.32e-04 |  4.61e-05 |  3.20e-04 |  3.61e-02 |  6.15e-04 |  2.22e-05 |  1.0e-04 |  1.70e-10 |  1.02e-02 |  3.64e-02
  6990 |  3.814e-04 |  3.814e-05 |  3.994e-08 |  1.81e-04 |  1.32e-04 |  4.61e-05 |  3.20e-04 |  3.60e-02 |  6.14e-04 |  2.21e-05 |  1.0e-04 |  1.98e-10 |  1.01e-02 |  3.64e-02
  7000 |  3.815e-04 |  3.815e-05 |  3.991e-08 |  1.81e-04 |  1.32e-04 |  4.61e-05 |  3.20e-04 |  3.60e-02 |  6.14e-04 |  2.21e-05 |  1.0e-04 |  2.33e-10 |  1.01e-02 |  3.64e-02
  7010 |  3.815e-04 |  3.815e-05 |  3.988e-08 |  1.81e-04 |  1.32e-04 |  4.61e-05 |  3.19e-04 |  3.60e-02 |  6.13e-04 |  2.21e-05 |  1.0e-04 |  1.76e-10 |  1.01e-02 |  3.64e-02
  7020 |  3.816e-04 |  3.816e-05 |  3.985e-08 |  1.81e-04 |  1.32e-04 |  4.60e-05 |  3.19e-04 |  3.60e-02 |  6.13e-04 |  2.21e-05 |  1.0e-04 |  2.68e-10 |  1.01e-02 |  3.64e-02
  7030 |  3.816e-04 |  3.816e-05 |  3.982e-08 |  1.81e-04 |  1.32e-04 |  4.60e-05 |  3.19e-04 |  3.60e-02 |  6.12e-04 |  2.20e-05 |  1.0e-04 |  2.38e-10 |  1.01e-02 |  3.64e-02
  7040 |  3.817e-04 |  3.817e-05 |  3.979e-08 |  1.81e-04 |  1.32e-04 |  4.60e-05 |  3.19e-04 |  3.60e-02 |  6.12e-04 |  2.20e-05 |  1.0e-04 |  2.20e-10 |  1.01e-02 |  3.64e-02
  7050 |  3.817e-04 |  3.818e-05 |  3.976e-08 |  1.81e-04 |  1.32e-04 |  4.60e-05 |  3.19e-04 |  3.60e-02 |  6.11e-04 |  2.20e-05 |  1.0e-04 |  2.28e-10 |  1.01e-02 |  3.64e-02
  7060 |  3.818e-04 |  3.818e-05 |  3.973e-08 |  1.81e-04 |  1.32e-04 |  4.60e-05 |  3.19e-04 |  3.59e-02 |  6.11e-04 |  2.20e-05 |  1.0e-04 |  1.86e-10 |  1.01e-02 |  3.64e-02
  7070 |  3.819e-04 |  3.819e-05 |  3.969e-08 |  1.81e-04 |  1.32e-04 |  4.59e-05 |  3.18e-04 |  3.59e-02 |  6.10e-04 |  2.19e-05 |  1.0e-04 |  1.87e-10 |  1.01e-02 |  3.64e-02
  7080 |  3.819e-04 |  3.819e-05 |  3.966e-08 |  1.81e-04 |  1.31e-04 |  4.59e-05 |  3.18e-04 |  3.59e-02 |  6.71e-04 |  2.41e-05 |  1.0e-04 |  2.16e-10 |  1.01e-02 |  3.64e-02
  7090 |  3.820e-04 |  3.820e-05 |  3.963e-08 |  1.81e-04 |  1.31e-04 |  4.59e-05 |  3.18e-04 |  3.59e-02 |  6.70e-04 |  2.41e-05 |  1.0e-04 |  2.41e-10 |  1.01e-02 |  3.64e-02
  7100 |  3.820e-04 |  3.821e-05 |  3.959e-08 |  1.80e-04 |  1.31e-04 |  4.59e-05 |  3.18e-04 |  3.59e-02 |  6.70e-04 |  2.40e-05 |  1.0e-04 |  2.11e-10 |  1.01e-02 |  3.64e-02
  7110 |  3.821e-04 |  3.821e-05 |  3.956e-08 |  1.80e-04 |  1.31e-04 |  4.58e-05 |  3.18e-04 |  3.59e-02 |  6.69e-04 |  2.40e-05 |  1.0e-04 |  2.18e-10 |  1.01e-02 |  3.64e-02
  7120 |  3.822e-04 |  3.822e-05 |  3.953e-08 |  1.80e-04 |  1.31e-04 |  4.58e-05 |  3.18e-04 |  3.58e-02 |  6.69e-04 |  2.40e-05 |  1.0e-04 |  2.41e-10 |  1.01e-02 |  3.64e-02
  7130 |  3.822e-04 |  3.822e-05 |  3.949e-08 |  1.80e-04 |  1.31e-04 |  4.58e-05 |  3.17e-04 |  3.58e-02 |  6.68e-04 |  2.39e-05 |  1.0e-04 |  2.10e-10 |  1.01e-02 |  3.64e-02
  7140 |  3.823e-04 |  3.823e-05 |  3.946e-08 |  1.80e-04 |  1.31e-04 |  4.57e-05 |  3.17e-04 |  3.58e-02 |  6.68e-04 |  2.39e-05 |  1.0e-04 |  2.07e-10 |  1.00e-02 |  3.64e-02
  7150 |  3.824e-04 |  3.824e-05 |  3.943e-08 |  1.80e-04 |  1.31e-04 |  4.57e-05 |  3.17e-04 |  3.58e-02 |  6.67e-04 |  2.39e-05 |  1.0e-04 |  2.03e-10 |  1.00e-02 |  3.64e-02
  7160 |  3.824e-04 |  3.824e-05 |  3.939e-08 |  1.80e-04 |  1.31e-04 |  4.57e-05 |  3.17e-04 |  3.58e-02 |  6.66e-04 |  2.38e-05 |  1.0e-04 |  2.28e-10 |  1.00e-02 |  3.64e-02
  7170 |  3.825e-04 |  3.825e-05 |  3.936e-08 |  1.80e-04 |  1.31e-04 |  4.57e-05 |  3.17e-04 |  3.58e-02 |  6.66e-04 |  2.38e-05 |  1.0e-04 |  2.02e-10 |  1.00e-02 |  3.64e-02
  7180 |  3.825e-04 |  3.826e-05 |  3.933e-08 |  1.80e-04 |  1.31e-04 |  4.56e-05 |  3.17e-04 |  3.58e-02 |  6.65e-04 |  2.38e-05 |  1.0e-04 |  1.94e-10 |  1.00e-02 |  3.64e-02
  7190 |  3.826e-04 |  3.826e-05 |  3.930e-08 |  1.80e-04 |  1.30e-04 |  4.56e-05 |  3.16e-04 |  3.57e-02 |  6.65e-04 |  2.38e-05 |  1.0e-04 |  2.40e-10 |  1.00e-02 |  3.64e-02
  7200 |  3.827e-04 |  3.827e-05 |  3.926e-08 |  1.80e-04 |  1.30e-04 |  4.56e-05 |  3.16e-04 |  3.57e-02 |  6.64e-04 |  2.37e-05 |  1.0e-04 |  1.78e-10 |  1.00e-02 |  3.64e-02
  7210 |  3.827e-04 |  3.827e-05 |  3.923e-08 |  1.80e-04 |  1.30e-04 |  4.56e-05 |  3.16e-04 |  3.57e-02 |  6.64e-04 |  2.37e-05 |  1.0e-04 |  1.87e-10 |  9.99e-03 |  3.64e-02
  7220 |  3.828e-04 |  3.828e-05 |  3.920e-08 |  1.80e-04 |  1.30e-04 |  4.55e-05 |  3.16e-04 |  3.57e-02 |  6.63e-04 |  2.37e-05 |  1.0e-04 |  2.12e-10 |  9.99e-03 |  3.64e-02
  7230 |  3.829e-04 |  3.829e-05 |  3.917e-08 |  1.80e-04 |  1.30e-04 |  4.55e-05 |  3.16e-04 |  3.57e-02 |  6.63e-04 |  2.36e-05 |  1.0e-04 |  2.27e-10 |  9.98e-03 |  3.64e-02
  7240 |  3.829e-04 |  3.829e-05 |  3.913e-08 |  1.80e-04 |  1.30e-04 |  4.55e-05 |  3.16e-04 |  3.57e-02 |  6.62e-04 |  2.36e-05 |  1.0e-04 |  1.85e-10 |  9.97e-03 |  3.64e-02
  7250 |  3.830e-04 |  3.830e-05 |  3.910e-08 |  1.80e-04 |  1.30e-04 |  4.55e-05 |  3.15e-04 |  3.56e-02 |  6.62e-04 |  2.36e-05 |  1.0e-04 |  1.97e-10 |  9.97e-03 |  3.64e-02
  7260 |  3.831e-04 |  3.831e-05 |  3.907e-08 |  1.80e-04 |  1.30e-04 |  4.54e-05 |  3.15e-04 |  3.56e-02 |  6.61e-04 |  2.36e-05 |  1.0e-04 |  1.62e-10 |  9.96e-03 |  3.64e-02
  7270 |  3.831e-04 |  3.831e-05 |  3.904e-08 |  1.80e-04 |  1.30e-04 |  4.54e-05 |  3.15e-04 |  3.56e-02 |  6.61e-04 |  2.35e-05 |  1.0e-04 |  1.94e-10 |  9.95e-03 |  3.64e-02
  7280 |  3.832e-04 |  3.832e-05 |  3.900e-08 |  1.79e-04 |  1.30e-04 |  4.54e-05 |  3.15e-04 |  3.56e-02 |  6.60e-04 |  2.35e-05 |  1.0e-04 |  2.12e-10 |  9.95e-03 |  3.64e-02
  7290 |  3.833e-04 |  3.833e-05 |  3.897e-08 |  1.79e-04 |  1.29e-04 |  4.54e-05 |  3.15e-04 |  3.56e-02 |  6.60e-04 |  2.35e-05 |  1.0e-04 |  1.98e-10 |  9.94e-03 |  3.64e-02
  7300 |  3.833e-04 |  3.833e-05 |  3.894e-08 |  1.79e-04 |  1.29e-04 |  4.53e-05 |  3.15e-04 |  3.56e-02 |  6.59e-04 |  2.34e-05 |  1.0e-04 |  2.01e-10 |  9.93e-03 |  3.64e-02
  7310 |  3.834e-04 |  3.834e-05 |  3.891e-08 |  1.79e-04 |  1.29e-04 |  4.53e-05 |  3.14e-04 |  3.55e-02 |  6.58e-04 |  2.34e-05 |  1.0e-04 |  1.62e-10 |  9.92e-03 |  3.64e-02
  7320 |  3.834e-04 |  3.835e-05 |  3.887e-08 |  1.79e-04 |  1.29e-04 |  4.53e-05 |  3.14e-04 |  3.55e-02 |  6.58e-04 |  2.34e-05 |  1.0e-04 |  1.54e-10 |  9.92e-03 |  3.64e-02
  7330 |  3.835e-04 |  3.835e-05 |  3.884e-08 |  1.79e-04 |  1.29e-04 |  4.53e-05 |  3.14e-04 |  3.55e-02 |  6.57e-04 |  2.33e-05 |  1.0e-04 |  1.76e-10 |  9.91e-03 |  3.64e-02
  7340 |  3.836e-04 |  3.836e-05 |  3.881e-08 |  1.79e-04 |  1.29e-04 |  4.52e-05 |  3.14e-04 |  3.55e-02 |  6.57e-04 |  2.33e-05 |  1.0e-04 |  1.86e-10 |  9.90e-03 |  3.64e-02
  7350 |  3.836e-04 |  3.836e-05 |  3.878e-08 |  1.79e-04 |  1.29e-04 |  4.52e-05 |  3.14e-04 |  3.55e-02 |  6.56e-04 |  2.33e-05 |  1.0e-04 |  1.79e-10 |  9.90e-03 |  3.64e-02
  7360 |  3.837e-04 |  3.837e-05 |  3.875e-08 |  1.79e-04 |  1.29e-04 |  4.52e-05 |  3.14e-04 |  3.55e-02 |  6.56e-04 |  2.33e-05 |  1.0e-04 |  2.06e-10 |  9.89e-03 |  3.64e-02
  7370 |  3.838e-04 |  3.838e-05 |  3.872e-08 |  1.79e-04 |  1.29e-04 |  4.52e-05 |  3.13e-04 |  3.55e-02 |  6.55e-04 |  2.32e-05 |  1.0e-04 |  1.68e-10 |  9.88e-03 |  3.64e-02
  7380 |  3.838e-04 |  3.838e-05 |  3.868e-08 |  1.79e-04 |  1.29e-04 |  4.51e-05 |  3.13e-04 |  3.54e-02 |  6.55e-04 |  2.32e-05 |  1.0e-04 |  2.06e-10 |  9.88e-03 |  3.64e-02
  7390 |  3.839e-04 |  3.839e-05 |  3.865e-08 |  1.79e-04 |  1.29e-04 |  4.51e-05 |  3.13e-04 |  3.54e-02 |  6.54e-04 |  2.32e-05 |  1.0e-04 |  1.67e-10 |  9.87e-03 |  3.64e-02
  7400 |  3.840e-04 |  3.840e-05 |  3.862e-08 |  1.79e-04 |  1.28e-04 |  4.51e-05 |  3.13e-04 |  3.54e-02 |  6.54e-04 |  2.31e-05 |  1.0e-04 |  1.62e-10 |  9.86e-03 |  3.64e-02
  7410 |  3.840e-04 |  3.840e-05 |  3.859e-08 |  1.79e-04 |  1.28e-04 |  4.51e-05 |  3.13e-04 |  3.54e-02 |  6.53e-04 |  2.31e-05 |  1.0e-04 |  1.84e-10 |  9.86e-03 |  3.64e-02
  7420 |  3.841e-04 |  3.841e-05 |  3.856e-08 |  1.79e-04 |  1.28e-04 |  4.50e-05 |  3.13e-04 |  3.54e-02 |  6.53e-04 |  2.31e-05 |  1.0e-04 |  1.71e-10 |  9.85e-03 |  3.64e-02
  7430 |  3.842e-04 |  3.842e-05 |  3.853e-08 |  1.79e-04 |  1.28e-04 |  4.50e-05 |  3.12e-04 |  3.54e-02 |  6.52e-04 |  2.31e-05 |  1.0e-04 |  1.72e-10 |  9.84e-03 |  3.64e-02
  7440 |  3.842e-04 |  3.842e-05 |  3.850e-08 |  1.79e-04 |  1.28e-04 |  4.50e-05 |  3.12e-04 |  3.53e-02 |  6.52e-04 |  2.30e-05 |  1.0e-04 |  2.29e-10 |  9.84e-03 |  3.64e-02
  7450 |  3.843e-04 |  3.843e-05 |  3.847e-08 |  1.79e-04 |  1.28e-04 |  4.50e-05 |  3.12e-04 |  3.53e-02 |  6.51e-04 |  2.30e-05 |  1.0e-04 |  2.30e-10 |  9.83e-03 |  3.64e-02
  7460 |  3.844e-04 |  3.844e-05 |  3.843e-08 |  1.78e-04 |  1.28e-04 |  4.49e-05 |  3.12e-04 |  3.53e-02 |  6.51e-04 |  2.30e-05 |  1.0e-04 |  2.11e-10 |  9.82e-03 |  3.64e-02
  7470 |  3.844e-04 |  3.844e-05 |  3.840e-08 |  1.78e-04 |  1.28e-04 |  4.49e-05 |  3.12e-04 |  3.53e-02 |  6.50e-04 |  2.30e-05 |  1.0e-04 |  1.93e-10 |  9.82e-03 |  3.64e-02
  7480 |  3.845e-04 |  3.845e-05 |  3.837e-08 |  1.78e-04 |  1.28e-04 |  4.49e-05 |  3.12e-04 |  3.53e-02 |  6.50e-04 |  2.29e-05 |  1.0e-04 |  1.92e-10 |  9.81e-03 |  3.64e-02
  7490 |  3.846e-04 |  3.846e-05 |  3.834e-08 |  1.78e-04 |  1.28e-04 |  4.49e-05 |  3.11e-04 |  3.53e-02 |  6.49e-04 |  2.29e-05 |  1.0e-04 |  1.69e-10 |  9.80e-03 |  3.64e-02
  7500 |  3.846e-04 |  3.846e-05 |  3.831e-08 |  1.78e-04 |  1.28e-04 |  4.48e-05 |  3.11e-04 |  3.53e-02 |  6.49e-04 |  2.29e-05 |  1.0e-04 |  1.58e-10 |  9.80e-03 |  3.64e-02
  7510 |  3.847e-04 |  3.847e-05 |  3.828e-08 |  1.78e-04 |  1.28e-04 |  4.48e-05 |  3.11e-04 |  3.52e-02 |  6.48e-04 |  2.28e-05 |  1.0e-04 |  1.64e-10 |  9.79e-03 |  3.64e-02
  7520 |  3.848e-04 |  3.848e-05 |  3.825e-08 |  1.78e-04 |  1.27e-04 |  4.48e-05 |  3.11e-04 |  3.52e-02 |  6.48e-04 |  2.28e-05 |  1.0e-04 |  2.40e-10 |  9.78e-03 |  3.64e-02
  7530 |  3.848e-04 |  3.848e-05 |  3.822e-08 |  1.78e-04 |  1.27e-04 |  4.48e-05 |  3.11e-04 |  3.52e-02 |  6.47e-04 |  2.28e-05 |  1.0e-04 |  1.73e-10 |  9.78e-03 |  3.64e-02
  7540 |  3.849e-04 |  3.849e-05 |  3.819e-08 |  1.78e-04 |  1.27e-04 |  4.47e-05 |  3.11e-04 |  3.52e-02 |  6.47e-04 |  2.28e-05 |  1.0e-04 |  2.17e-10 |  9.77e-03 |  3.64e-02
  7550 |  3.850e-04 |  3.850e-05 |  3.816e-08 |  1.78e-04 |  1.27e-04 |  4.47e-05 |  3.10e-04 |  3.52e-02 |  6.46e-04 |  2.27e-05 |  1.0e-04 |  1.98e-10 |  9.76e-03 |  3.64e-02
  7560 |  3.850e-04 |  3.850e-05 |  3.813e-08 |  1.78e-04 |  1.27e-04 |  4.47e-05 |  3.10e-04 |  3.52e-02 |  6.46e-04 |  2.27e-05 |  1.0e-04 |  2.11e-10 |  9.76e-03 |  3.64e-02
  7570 |  3.851e-04 |  3.851e-05 |  3.810e-08 |  1.78e-04 |  1.27e-04 |  4.47e-05 |  3.10e-04 |  3.51e-02 |  6.45e-04 |  2.27e-05 |  1.0e-04 |  1.96e-10 |  9.75e-03 |  3.64e-02
  7580 |  3.852e-04 |  3.852e-05 |  3.807e-08 |  1.78e-04 |  1.27e-04 |  4.47e-05 |  3.10e-04 |  3.51e-02 |  6.45e-04 |  2.26e-05 |  1.0e-04 |  2.06e-10 |  9.74e-03 |  3.64e-02
  7590 |  3.852e-04 |  3.853e-05 |  3.804e-08 |  1.78e-04 |  1.27e-04 |  4.46e-05 |  3.10e-04 |  3.51e-02 |  6.44e-04 |  2.26e-05 |  1.0e-04 |  2.01e-10 |  9.74e-03 |  3.64e-02
  7600 |  3.853e-04 |  3.853e-05 |  3.801e-08 |  1.78e-04 |  1.27e-04 |  4.46e-05 |  3.10e-04 |  3.51e-02 |  6.44e-04 |  2.26e-05 |  1.0e-04 |  1.94e-10 |  9.73e-03 |  3.64e-02
  7610 |  3.854e-04 |  3.854e-05 |  3.798e-08 |  1.78e-04 |  1.27e-04 |  4.46e-05 |  3.09e-04 |  3.51e-02 |  6.43e-04 |  2.26e-05 |  1.0e-04 |  1.69e-10 |  9.72e-03 |  3.64e-02
