iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source,alpha,tau,lam,mu,kkt_res,d_inf,d_l2
10,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.14e-12,4.197956e-11,0.0,0.0,26.0,240000.0,1700000.0
20,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.66e-12,1.877283e-11,0.0,0.0,9.1,256000.0,1820000.0
30,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.66e-15,2.774027e-13,0.0,0.0,550.0,7350000.0,58600000.0
40,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.62e-17,1.739572e-15,0.0,0.0,11.0,292000.0,1980000.0
50,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.58e-17,1.739572e-15,0.0,0.0,82.0,2750000.0,21200000.0
60,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.55e-17,1.739572e-15,0.0,0.0,14.0,192000.0,1570000.0
70,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.51e-17,1.739572e-15,0.0,0.0,8.0,136000.0,1270000.0
80,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.48e-17,1.739572e-15,0.0,0.0,26.0,615000.0,4580000.0
90,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.45e-17,1.739572e-15,0.0,0.0,5.4,136000.0,1160000.0
100,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.42e-17,1.739572e-15,0.0,0.0,7.7,171000.0,1180000.0
110,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.39e-17,1.739572e-15,0.0,0.0,24.0,241000.0,1790000.0
120,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.37e-17,1.739572e-15,0.0,0.0,31.0,682000.0,5420000.0
130,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.34e-17,1.739572e-15,0.0,0.0,15.0,661000.0,4570000.0
140,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.32e-17,1.739572e-15,0.0,0.0,10.0,193000.0,1680000.0
150,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.3e-17,1.739572e-15,0.0,0.0,32.0,293000.0,2660000.0
160,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.27e-17,1.739572e-15,0.0,0.0,33.0,424000.0,3620000.0
170,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.25e-17,1.739572e-15,0.0,0.0,8.2,158000.0,1450000.0
180,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.23e-17,1.739572e-15,0.0,0.0,190.0,3360000.0,23200000.0
190,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.21e-17,1.739572e-15,0.0,0.0,23.0,327000.0,1970000.0
200,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.2e-17,1.739572e-15,0.0,0.0,17.0,380000.0,2560000.0
210,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.18e-17,1.739572e-15,0.0,0.0,15.0,308000.0,2700000.0
220,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.16e-17,1.739572e-15,0.0,0.0,200.0,1880000.0,15000000.0
230,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.14e-17,1.739572e-15,0.0,0.0,42.0,773000.0,5600000.0
240,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.13e-17,1.739572e-15,0.0,0.0,17.0,379000.0,3340000.0
250,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.11e-17,1.739572e-15,0.0,0.0,34.0,1310000.0,7490000.0
260,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.1e-17,1.739572e-15,0.0,0.0,7.4,147000.0,1190000.0
270,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.09e-17,1.739572e-15,0.0,0.0,5.9,99000.0,828000.0
280,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.07e-17,1.739572e-15,0.0,0.0,4.5,87800.0,632000.0
290,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.06e-17,1.739572e-15,0.0,0.0,23.0,700000.0,5520000.0
300,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.05e-17,1.739572e-15,0.0,0.0,13.0,378000.0,3550000.0
310,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.03e-17,1.739572e-15,0.0,0.0,8.4,207000.0,1800000.0
320,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.02e-17,1.739572e-15,0.0,0.0,41.0,1200000.0,7550000.0
330,nan,0.2999,nan,0.2999,PDE_obj_MSE,1.01e-17,1.739572e-15,0.0,0.0,19.0,629000.0,4900000.0
340,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.99e-18,1.739572e-15,0.0,0.0,3.6,71600.0,709000.0
350,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.88e-18,1.739572e-15,0.0,0.0,9.6,263000.0,2090000.0
360,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.77e-18,1.739572e-15,0.0,0.0,33.0,795000.0,5820000.0
370,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.67e-18,1.739572e-15,0.0,0.0,23.0,247000.0,2440000.0
380,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.57e-18,1.739572e-15,0.0,0.0,22.0,887000.0,8170000.0
390,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.47e-18,1.739572e-15,0.0,0.0,31.0,1230000.0,9530000.0
400,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.37e-18,1.739572e-15,0.0,0.0,7.6,215000.0,1730000.0
410,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.28e-18,1.739572e-15,0.0,0.0,200.0,3130000.0,22900000.0
420,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.19e-18,1.739572e-15,0.0,0.0,3.0,114000.0,877000.0
430,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.1e-18,1.739572e-15,0.0,0.0,8.4,183000.0,1190000.0
440,nan,0.2999,nan,0.2999,PDE_obj_MSE,9.02e-18,1.739572e-15,0.0,0.0,3.4,138000.0,996000.0
450,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.93e-18,1.739572e-15,0.0,0.0,88.0,1540000.0,12800000.0
460,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.85e-18,1.739572e-15,0.0,0.0,13.0,277000.0,2490000.0
470,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.77e-18,1.739572e-15,0.0,0.0,30.0,332000.0,2720000.0
480,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.7e-18,1.739572e-15,0.0,0.0,17.0,454000.0,3470000.0
490,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.62e-18,1.739572e-15,0.0,0.0,6.0,136000.0,982000.0
500,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.55e-18,1.739572e-15,0.0,0.0,9.1,170000.0,1710000.0
510,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.47e-18,1.739572e-15,0.0,0.0,950.0,20400000.0,148000000.0
520,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.4e-18,1.739572e-15,0.0,0.0,5.0,59200.0,506000.0
530,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.33e-18,1.739572e-15,0.0,0.0,20.0,473000.0,4310000.0
540,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.27e-18,1.739572e-15,0.0,0.0,130.0,1490000.0,11600000.0
550,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.2e-18,1.739572e-15,0.0,0.0,5.8,125000.0,963000.0
560,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.13e-18,1.739572e-15,0.0,0.0,22.0,265000.0,2090000.0
570,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.07e-18,1.739572e-15,0.0,0.0,5.0,88700.0,896000.0
580,nan,0.2999,nan,0.2999,PDE_obj_MSE,8.01e-18,1.739572e-15,0.0,0.0,13.0,278000.0,2130000.0
590,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.95e-18,1.739572e-15,0.0,0.0,37.0,604000.0,4600000.0
600,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.89e-18,1.739572e-15,0.0,0.0,68.0,1450000.0,12500000.0
610,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.83e-18,1.739572e-15,0.0,0.0,6.4,112000.0,937000.0
620,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.77e-18,1.739572e-15,0.0,0.0,41.0,518000.0,4330000.0
630,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.72e-18,1.739572e-15,0.0,0.0,5.1,207000.0,1610000.0
640,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.66e-18,1.739572e-15,0.0,0.0,3.6,113000.0,735000.0
650,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.61e-18,1.739572e-15,0.0,0.0,920.0,12900000.0,98100000.0
660,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.55e-18,1.739572e-15,0.0,0.0,4.9,65800.0,505000.0
670,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.5e-18,1.739572e-15,0.0,0.0,320.0,2300000.0,21200000.0
680,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.45e-18,1.739572e-15,0.0,0.0,18.0,225000.0,1710000.0
690,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.4e-18,1.739572e-15,0.0,0.0,63.0,2780000.0,19600000.0
700,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.35e-18,1.739572e-15,0.0,0.0,450.0,4540000.0,39200000.0
710,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.3e-18,1.739572e-15,0.0,0.0,6.8,108000.0,933000.0
720,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.25e-18,1.739572e-15,0.0,0.0,12.0,316000.0,2600000.0
730,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.21e-18,1.739572e-15,0.0,0.0,14.0,479000.0,3160000.0
740,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.16e-18,1.739572e-15,0.0,0.0,13.0,319000.0,2010000.0
750,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.11e-18,1.739572e-15,0.0,0.0,9.1,106000.0,912000.0
760,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.07e-18,1.739572e-15,0.0,0.0,13.0,188000.0,1470000.0
770,nan,0.2999,nan,0.2999,PDE_obj_MSE,7.03e-18,1.739572e-15,0.0,0.0,4.5,137000.0,1240000.0
780,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.98e-18,1.739572e-15,0.0,0.0,9.8,487000.0,3020000.0
790,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.94e-18,1.739572e-15,0.0,0.0,78.0,2180000.0,20300000.0
800,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.9e-18,1.739572e-15,0.0,0.0,15.0,582000.0,3660000.0
810,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.86e-18,1.739572e-15,0.0,0.0,15.0,218000.0,1670000.0
820,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.82e-18,1.739572e-15,0.0,0.0,87.0,1330000.0,9570000.0
830,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.78e-18,1.739572e-15,0.0,0.0,10.0,110000.0,1070000.0
840,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.74e-18,1.739572e-15,0.0,0.0,16.0,959000.0,5190000.0
850,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.71e-18,9.643672e-16,0.0,0.0,31.0,276000.0,2610000.0
860,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.69e-18,9.643672e-16,0.0,0.0,23.0,393000.0,3660000.0
870,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.67e-18,9.643672e-16,0.0,0.0,12.0,278000.0,2340000.0
880,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.65e-18,9.643672e-16,0.0,0.0,5.6,119000.0,1100000.0
890,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.63e-18,9.643672e-16,0.0,0.0,3.9,152000.0,1090000.0
900,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.61e-18,9.643672e-16,0.0,0.0,56.0,572000.0,5340000.0
910,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.59e-18,9.643672e-16,0.0,0.0,36.0,728000.0,5240000.0
920,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.57e-18,9.643672e-16,0.0,0.0,16.0,309000.0,2300000.0
930,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.55e-18,9.643672e-16,0.0,0.0,13.0,196000.0,1730000.0
940,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.54e-18,9.643672e-16,0.0,0.0,5.6,95800.0,905000.0
950,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.52e-18,9.643672e-16,0.0,0.0,4.6,157000.0,1270000.0
960,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.5e-18,9.643672e-16,0.0,0.0,4.2,108000.0,755000.0
970,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.48e-18,9.643672e-16,0.0,0.0,130.0,1370000.0,11500000.0
980,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.46e-18,9.643672e-16,0.0,0.0,3.4,94200.0,704000.0
990,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.45e-18,9.643672e-16,0.0,0.0,13.0,473000.0,3690000.0
1000,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.43e-18,9.643672e-16,0.0,0.0,6.8,269000.0,2200000.0
1010,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.41e-18,9.643672e-16,0.0,0.0,17.0,357000.0,3200000.0
1020,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.39e-18,9.643672e-16,0.0,0.0,9.4,362000.0,2710000.0
1030,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.38e-18,9.643672e-16,0.0,0.0,14.0,347000.0,3010000.0
1040,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.36e-18,9.643672e-16,0.0,0.0,6.1,137000.0,1140000.0
1050,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.35e-18,9.643672e-16,0.0,0.0,13.0,236000.0,1770000.0
1060,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.33e-18,9.643672e-16,0.0,0.0,82.0,1220000.0,8080000.0
1070,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.31e-18,9.643672e-16,0.0,0.0,10.0,175000.0,1220000.0
1080,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.3e-18,9.643672e-16,0.0,0.0,6.2,108000.0,947000.0
1090,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.28e-18,9.643672e-16,0.0,0.0,17.0,571000.0,3780000.0
1100,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.27e-18,9.643672e-16,0.0,0.0,5.9,102000.0,806000.0
1110,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.25e-18,9.643672e-16,0.0,0.0,15.0,175000.0,1750000.0
1120,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.24e-18,9.643672e-16,0.0,0.0,13.0,166000.0,1060000.0
1130,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.22e-18,9.643672e-16,0.0,0.0,4.4,126000.0,759000.0
1140,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.21e-18,9.643672e-16,0.0,0.0,5.8,209000.0,2120000.0
1150,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.19e-18,9.643672e-16,0.0,0.0,57.0,815000.0,7720000.0
1160,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.18e-18,9.643672e-16,0.0,0.0,9.4,143000.0,1040000.0
1170,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.17e-18,9.643672e-16,0.0,0.0,7.2,146000.0,1100000.0
1180,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.15e-18,9.643672e-16,0.0,0.0,110.0,2700000.0,20000000.0
1190,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.14e-18,9.643672e-16,0.0,0.0,7.5,116000.0,844000.0
1200,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.13e-18,9.643672e-16,0.0,0.0,11.0,477000.0,3180000.0
1210,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.11e-18,9.643672e-16,0.0,0.0,120.0,4070000.0,26100000.0
1220,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.1e-18,9.643672e-16,0.0,0.0,18.0,400000.0,3480000.0
1230,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.09e-18,9.643672e-16,0.0,0.0,280.0,8630000.0,68000000.0
1240,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.07e-18,9.643672e-16,0.0,0.0,150.0,2130000.0,17900000.0
1250,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.06e-18,9.643672e-16,0.0,0.0,9.9,271000.0,2380000.0
1260,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.05e-18,9.643672e-16,0.0,0.0,29.0,516000.0,4010000.0
1270,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.04e-18,9.643672e-16,0.0,0.0,19.0,412000.0,3330000.0
1280,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.02e-18,9.643672e-16,0.0,0.0,42.0,850000.0,5580000.0
1290,nan,0.2999,nan,0.2999,PDE_obj_MSE,3.01e-18,9.643672e-16,0.0,0.0,110.0,1450000.0,11800000.0
1300,nan,0.2999,nan,0.2999,PDE_obj_MSE,3e-18,9.643672e-16,0.0,0.0,15.0,484000.0,4120000.0
1310,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.99e-18,9.643672e-16,0.0,0.0,15.0,310000.0,2570000.0
1320,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.97e-18,9.643672e-16,0.0,0.0,84.0,972000.0,6920000.0
1330,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.96e-18,9.643672e-16,0.0,0.0,650.0,10800000.0,96200000.0
1340,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.95e-18,9.643672e-16,0.0,0.0,120.0,1940000.0,12000000.0
1350,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.94e-18,9.643672e-16,0.0,0.0,6.1,202000.0,1610000.0
1360,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.93e-18,9.643672e-16,0.0,0.0,4.5,112000.0,880000.0
1370,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.92e-18,9.643672e-16,0.0,0.0,23.0,453000.0,3400000.0
1380,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.91e-18,9.643672e-16,0.0,0.0,18.0,293000.0,2220000.0
1390,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.9e-18,9.643672e-16,0.0,0.0,18.0,183000.0,1500000.0
1400,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.88e-18,9.643672e-16,0.0,0.0,7.3,321000.0,2230000.0
1410,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.87e-18,9.643672e-16,0.0,0.0,2.6,98400.0,889000.0
1420,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.86e-18,9.643672e-16,0.0,0.0,18.0,614000.0,4770000.0
1430,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.85e-18,9.643672e-16,0.0,0.0,23.0,418000.0,3910000.0
1440,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.84e-18,9.643672e-16,0.0,0.0,190.0,2710000.0,27300000.0
1450,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.83e-18,9.643672e-16,0.0,0.0,60.0,1150000.0,9050000.0
1460,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.82e-18,9.643672e-16,0.0,0.0,12.0,273000.0,1870000.0
1470,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.81e-18,9.643672e-16,0.0,0.0,7.2,148000.0,1160000.0
1480,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.8e-18,9.643672e-16,0.0,0.0,8.8,157000.0,1460000.0
1490,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.79e-18,9.643672e-16,0.0,0.0,5.4,151000.0,929000.0
1500,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.78e-18,9.643672e-16,0.0,0.0,7.9,174000.0,1360000.0
1510,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.77e-18,9.643672e-16,0.0,0.0,5.2,110000.0,772000.0
1520,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.76e-18,9.643672e-16,0.0,0.0,73.0,1100000.0,10200000.0
1530,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.75e-18,9.643672e-16,0.0,0.0,54.0,631000.0,5540000.0
1540,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.74e-18,9.643672e-16,0.0,0.0,18.0,302000.0,2380000.0
1550,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.73e-18,9.643672e-16,0.0,0.0,17.0,478000.0,3210000.0
1560,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.72e-18,9.643672e-16,0.0,0.0,7.2,137000.0,925000.0
1570,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.72e-18,9.643672e-16,0.0,0.0,6.6,165000.0,1510000.0
1580,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.71e-18,9.643672e-16,0.0,0.0,64.0,985000.0,7240000.0
1590,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.7e-18,9.643672e-16,0.0,0.0,22.0,717000.0,3700000.0
1600,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.69e-18,9.643672e-16,0.0,0.0,3.6,179000.0,1220000.0
1610,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.68e-18,9.643672e-16,0.0,0.0,7.5,115000.0,938000.0
1620,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.67e-18,9.643672e-16,0.0,0.0,4.0,91500.0,754000.0
1630,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.66e-18,9.643672e-16,0.0,0.0,9.5,130000.0,1050000.0
1640,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.65e-18,9.643672e-16,0.0,0.0,8.1,166000.0,1320000.0
1650,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.64e-18,9.643672e-16,0.0,0.0,38.0,1500000.0,10100000.0
1660,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.64e-18,9.643672e-16,0.0,0.0,43.0,940000.0,8340000.0
1670,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.63e-18,9.643672e-16,0.0,0.0,12.0,331000.0,3010000.0
1680,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.62e-18,9.643672e-16,0.0,0.0,8.3,115000.0,1010000.0
1690,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.61e-18,9.643672e-16,0.0,0.0,7.8,244000.0,1910000.0
1700,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.6e-18,9.643672e-16,0.0,0.0,6.2,112000.0,938000.0
1710,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.59e-18,9.643672e-16,0.0,0.0,6.7,125000.0,986000.0
1720,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.59e-18,9.643672e-16,0.0,0.0,13.0,105000.0,910000.0
1730,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.58e-18,9.643672e-16,0.0,0.0,5.9,110000.0,880000.0
1740,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.57e-18,9.643672e-16,0.0,0.0,15.0,252000.0,2050000.0
1750,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.56e-18,9.643672e-16,0.0,0.0,68.0,2330000.0,13700000.0
1760,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.55e-18,9.643672e-16,0.0,0.0,12.0,460000.0,3480000.0
1770,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.55e-18,9.643672e-16,0.0,0.0,7.2,232000.0,1350000.0
1780,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.54e-18,9.643672e-16,0.0,0.0,10.0,226000.0,1740000.0
1790,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.53e-18,9.643672e-16,0.0,0.0,58.0,2010000.0,18000000.0
1800,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.52e-18,9.643672e-16,0.0,0.0,11.0,355000.0,2720000.0
1810,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.52e-18,9.643672e-16,0.0,0.0,61.0,617000.0,3770000.0
1820,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.51e-18,9.643672e-16,0.0,0.0,4.0,97000.0,901000.0
1830,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.5e-18,9.643672e-16,0.0,0.0,41.0,1180000.0,10900000.0
1840,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.49e-18,9.643672e-16,0.0,0.0,60.0,1310000.0,10600000.0
1850,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.49e-18,9.643672e-16,0.0,0.0,18.0,248000.0,2010000.0
1860,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.48e-18,9.643672e-16,0.0,0.0,16.0,233000.0,1960000.0
1870,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.47e-18,9.643672e-16,0.0,0.0,23.0,307000.0,2580000.0
1880,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.46e-18,9.643672e-16,0.0,0.0,16.0,269000.0,2220000.0
1890,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.46e-18,9.643672e-16,0.0,0.0,11.0,225000.0,1800000.0
1900,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.45e-18,9.643672e-16,0.0,0.0,9.7,271000.0,1830000.0
1910,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.44e-18,9.643672e-16,0.0,0.0,19.0,505000.0,4200000.0
1920,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.44e-18,9.643672e-16,0.0,0.0,17.0,279000.0,2440000.0
1930,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.43e-18,9.643672e-16,0.0,0.0,330.0,9130000.0,73500000.0
1940,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.42e-18,9.643672e-16,0.0,0.0,160.0,1710000.0,14500000.0
1950,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.42e-18,9.643672e-16,0.0,0.0,18.0,383000.0,2550000.0
1960,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.41e-18,9.643672e-16,0.0,0.0,7.3,81700.0,670000.0
1970,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.4e-18,9.643672e-16,0.0,0.0,13.0,237000.0,1850000.0
1980,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.4e-18,9.643672e-16,0.0,0.0,11.0,309000.0,1810000.0
1990,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.39e-18,9.643672e-16,0.0,0.0,13.0,285000.0,2150000.0
2000,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.38e-18,9.643672e-16,0.0,0.0,36.0,836000.0,7800000.0
2010,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.38e-18,9.643672e-16,0.0,0.0,4.8,194000.0,1510000.0
2020,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.37e-18,9.643672e-16,0.0,0.0,100.0,3010000.0,26000000.0
2030,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.36e-18,9.643672e-16,0.0,0.0,11.0,230000.0,1740000.0
2040,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.36e-18,9.643672e-16,0.0,0.0,21.0,984000.0,7540000.0
2050,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.35e-18,9.643672e-16,0.0,0.0,32.0,1100000.0,10200000.0
2060,nan,0.2999,nan,0.2999,PDE_obj_MSE,2.34e-18,9.643672e-16,0.0,0.0,30.0,559000.0,3630000.0
