iter,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse
7490,4.842e-05,3.05e-10,1.5760900000000003e-09,2.3716e-12,2.3716e-12,1.88356e-11
7500,4.868e-05,2.706e-10,2.7562500000000003e-09,2.3409e-12,2.3716e-12,1.8662400000000003e-11
7510,4.877e-05,1.143e-09,1.99809e-09,2.3409e-12,2.3104000000000003e-12,1.87489e-11
7520,4.837e-05,4.805e-10,1.09561e-09,2.3716e-12,2.3409e-12,1.8662400000000003e-11
7530,4.816e-05,2.52e-10,1.6892100000000002e-09,2.3409e-12,2.3104000000000003e-12,1.87489e-11
7540,4.827e-05,5.745e-10,5.382400000000001e-10,2.3716e-12,2.3409e-12,1.88356e-11
7550,4.834e-05,2.432e-10,8.526400000000001e-10,2.3409e-12,2.3716e-12,1.8662400000000003e-11
7560,4.832e-05,1.102e-09,2.27529e-09,2.3409e-12,2.3409e-12,1.8662400000000003e-11
7570,4.815e-05,2.459e-10,9.7344e-10,2.3409e-12,2.3409e-12,1.87489e-11
7580,4.819e-05,3.238e-10,1.0562499999999997e-09,2.3409e-12,2.3716e-12,1.87489e-11
7590,4.777e-05,7.657e-10,1.4440000000000002e-09,2.3409e-12,2.3409e-12,1.87489e-11
7600,4.808e-05,8.274e-10,2.2467600000000002e-09,2.3409e-12,2.3409e-12,1.87489e-11
7610,4.776e-05,4.27e-10,1.024e-09,2.3409e-12,2.3409e-12,1.8662400000000003e-11
7620,4.77e-05,1.049e-10,1.3249599999999997e-09,2.2801e-12,2.3409e-12,1.87489e-11
7630,4.754e-05,3.151e-10,9.61e-10,2.3716e-12,2.3716e-12,1.87489e-11
7640,4.816e-05,1.288e-10,1.97136e-09,2.3104000000000003e-12,2.3409e-12,1.87489e-11
7650,4.779e-05,3.494e-10,2.32324e-09,2.2801e-12,2.3104000000000003e-12,1.87489e-11
7660,4.804e-05,4.382e-10,1.0758399999999999e-09,2.2801e-12,2.3104000000000003e-12,1.87489e-11
7670,4.732e-05,1.687e-10,2.2467600000000002e-09,2.2500000000000003e-12,2.3716e-12,1.8662400000000003e-11
7680,4.733e-05,3.038e-10,1.97136e-09,2.3104000000000003e-12,2.3409e-12,1.88356e-11
7690,4.763e-05,1.213e-10,8.7025e-10,2.2500000000000003e-12,2.3104000000000003e-12,1.88356e-11
7700,4.736e-05,5.124e-10,1.5054400000000001e-09,2.2500000000000003e-12,2.3104000000000003e-12,1.87489e-11
7710,4.733e-05,4.232e-10,2.2944099999999997e-09,2.2500000000000003e-12,2.3409e-12,1.87489e-11
7720,4.74e-05,8.177e-10,1.2816400000000001e-09,2.2500000000000003e-12,2.3409e-12,1.88356e-11
7730,4.708e-05,6.356e-11,7.4529e-10,2.3104000000000003e-12,2.3409e-12,1.87489e-11
7740,4.69e-05,7.262e-10,2.1529600000000004e-09,2.2500000000000003e-12,2.3104000000000003e-12,1.87489e-11
7750,4.715e-05,4.578e-10,1.4062499999999998e-09,2.3409e-12,2.3716e-12,1.88356e-11
7760,4.692e-05,5.871e-10,2.0520900000000005e-09,2.2500000000000003e-12,2.3104000000000003e-12,1.88356e-11
7770,4.7e-05,2.717e-10,3.8068899999999995e-09,2.2500000000000003e-12,2.3716e-12,1.87489e-11
7780,4.712e-05,2.993e-10,9.363599999999999e-10,2.2500000000000003e-12,2.3409e-12,1.87489e-11
7790,4.663e-05,5.855e-10,2.31361e-09,2.3104000000000003e-12,2.3409e-12,1.88356e-11
7800,4.67e-05,3.943e-10,6.451600000000001e-10,2.2500000000000003e-12,2.3409e-12,1.8662400000000003e-11
7810,4.684e-05,8.903e-10,1.8062500000000003e-09,2.2801e-12,2.3716e-12,1.88356e-11
7820,4.672e-05,1.635e-10,1.681e-09,2.2500000000000003e-12,2.3716e-12,1.87489e-11
7830,4.659e-05,2.092e-10,1.2888099999999998e-09,2.2201e-12,2.3409e-12,1.88356e-11
7840,4.713e-05,1.96e-10,1.89225e-09,2.2500000000000003e-12,2.3409e-12,1.8662400000000003e-11
7850,4.649e-05,1.72e-10,1.8576099999999998e-09,2.2201e-12,2.3716e-12,1.88356e-11
7860,4.648e-05,2.758e-10,1.0112400000000001e-09,2.2500000000000003e-12,2.3409e-12,1.88356e-11
7870,4.649e-05,3.816e-10,9.5481e-10,2.2500000000000003e-12,2.3716e-12,1.88356e-11
7880,4.711e-05,4.341e-10,4.03225e-09,2.1904e-12,2.3104000000000003e-12,1.87489e-11
7890,4.641e-05,2.76e-10,1.08241e-09,2.2801e-12,2.3409e-12,1.88356e-11
7900,4.656e-05,5.402e-10,1.9009600000000004e-09,2.1904e-12,2.3104000000000003e-12,1.88356e-11
7910,4.616e-05,3.624e-10,1.0562499999999997e-09,2.2201e-12,2.3409e-12,1.8662400000000003e-11
7920,4.673e-05,2.252e-10,1.33956e-09,2.2201e-12,2.3409e-12,1.8662400000000003e-11
7930,4.622e-05,6.411e-10,1.98916e-09,2.1904e-12,2.3409e-12,1.88356e-11
7940,4.639e-05,5.626e-10,7.29e-10,2.2201e-12,2.3409e-12,1.88356e-11
7950,4.587e-05,4.835e-10,2.0250000000000003e-09,2.1609e-12,2.3409e-12,1.88356e-11
7960,4.615e-05,6.67e-10,1.89225e-09,2.1904e-12,2.3409e-12,1.88356e-11
7970,4.605e-05,6.677e-10,1.7139599999999997e-09,2.2201e-12,2.3409e-12,1.88356e-11
7980,4.572e-05,3.17e-10,1.4062499999999998e-09,2.1609e-12,2.3716e-12,1.88356e-11
7990,4.583e-05,6.102e-10,1.43641e-09,2.1904e-12,2.3409e-12,1.87489e-11
8000,4.571e-05,4.665e-10,9.0601e-10,2.1904e-12,2.3409e-12,1.88356e-11
8010,4.606e-05,5.641e-10,3.6723600000000003e-09,2.1904e-12,2.3409e-12,1.88356e-11
8020,4.6e-05,6.957e-10,1.2249999999999998e-09,2.1904e-12,2.3716e-12,1.88356e-11
8030,4.606e-05,2.714e-10,1.77241e-09,2.1609e-12,2.3409e-12,1.88356e-11
8040,4.557e-05,6.624e-10,8.352100000000001e-10,2.1609e-12,2.3409e-12,1.8576100000000003e-11
8050,4.566e-05,2.658e-10,1.23904e-09,2.1609e-12,2.3409e-12,1.88356e-11
8060,4.551e-05,2.442e-10,3.868839999999999e-09,2.1609e-12,2.3409e-12,1.87489e-11
8070,4.55e-05,6.622e-10,1.06276e-09,2.1609e-12,2.3409e-12,1.88356e-11
8080,4.534e-05,1.851e-10,2.7039999999999998e-09,2.1904e-12,2.3409e-12,1.87489e-11
8090,4.539e-05,2.512e-10,4.0000000000000007e-10,2.1316e-12,2.3409e-12,1.88356e-11
8100,4.541e-05,3.316e-10,1.37641e-09,2.1609e-12,2.3409e-12,1.88356e-11
8110,4.535e-05,5.195e-10,1.9272100000000004e-09,2.1609e-12,2.3409e-12,1.88356e-11
8120,4.557e-05,1.608e-10,1.82329e-09,2.1904e-12,2.3716e-12,1.88356e-11
8130,4.565e-05,7.787e-10,2.19961e-09,2.1316e-12,2.3716e-12,1.88356e-11
8140,4.549e-05,3.151e-10,1.67281e-09,2.1316e-12,2.3104000000000003e-12,1.88356e-11
8150,4.514e-05,1.278e-10,1.17649e-09,2.1316e-12,2.3409e-12,1.88356e-11
8160,4.548e-05,4.652e-10,2.45025e-09,2.1025000000000004e-12,2.3409e-12,1.87489e-11
8170,4.53e-05,1.628e-10,1.6974399999999999e-09,2.1609e-12,2.3409e-12,1.87489e-11
8180,4.491e-05,5.027e-10,7.0756e-10,2.1025000000000004e-12,2.3409e-12,1.88356e-11
8190,4.498e-05,1.675e-10,4.84e-10,2.1316e-12,2.3409e-12,1.87489e-11
8200,4.49e-05,1.419e-10,1.94481e-09,2.1609e-12,2.3716e-12,1.88356e-11
8210,4.495e-05,1.994e-10,1.296e-09,2.1316e-12,2.3716e-12,1.88356e-11
8220,4.471e-05,9.52e-10,9.7344e-10,2.1316e-12,2.3409e-12,1.88356e-11
8230,4.477e-05,1.873e-10,1.4137599999999999e-09,2.1025000000000004e-12,2.3409e-12,1.88356e-11
8240,4.476e-05,1.935e-10,1.156e-09,2.1316e-12,2.3716e-12,1.88356e-11
8250,4.462e-05,2.694e-10,1.2673599999999999e-09,2.1316e-12,2.3409e-12,1.88356e-11
8260,4.47e-05,2.798e-10,1.47456e-09,2.1609e-12,2.3716e-12,1.87489e-11
8270,4.483e-05,2.491e-10,1.4899600000000003e-09,2.1025000000000004e-12,2.3409e-12,1.88356e-11
8280,4.494e-05,6.457e-10,9.486400000000001e-10,2.1025000000000004e-12,2.3409e-12,1.8662400000000003e-11
8290,4.46e-05,6.253e-10,2.2467600000000002e-09,2.1609e-12,2.3716e-12,1.87489e-11
8300,4.484e-05,6.927e-10,1.45161e-09,2.1316e-12,2.3716e-12,1.88356e-11
8310,4.438e-05,3.157e-10,9.180900000000001e-10,2.1025000000000004e-12,2.3716e-12,1.87489e-11
8320,4.469e-05,1e-09,2.7039999999999998e-09,2.1609e-12,2.4025e-12,1.88356e-11
8330,4.439e-05,1.921e-10,1.31769e-09,2.1025000000000004e-12,2.3716e-12,1.88356e-11
8340,4.429e-05,3.455e-10,1.7056900000000001e-09,2.0736e-12,2.3409e-12,1.88356e-11
8350,4.446e-05,8.093e-11,1.1902499999999999e-09,2.0736e-12,2.3409e-12,1.88356e-11
8360,4.456e-05,6.039e-10,1.9272100000000004e-09,2.0736e-12,2.3409e-12,1.88356e-11
8370,4.413e-05,3.668e-10,7.896099999999999e-10,2.1025000000000004e-12,2.3409e-12,1.87489e-11
8380,4.428e-05,3.811e-10,1.1222500000000001e-09,2.0736e-12,2.3409e-12,1.87489e-11
8390,4.425e-05,3.915e-10,2.27529e-09,2.1025000000000004e-12,2.4025e-12,1.88356e-11
8400,4.404e-05,4.09e-10,8.0656e-10,2.0736e-12,2.3409e-12,1.88356e-11
8410,4.402e-05,2.087e-10,1.16964e-09,2.0736e-12,2.3716e-12,1.87489e-11
8420,4.401e-05,5.016e-10,1.06276e-09,2.0736e-12,2.3409e-12,1.88356e-11
8430,4.441e-05,9.451e-10,1.54449e-09,2.1316e-12,2.3716e-12,1.88356e-11
8440,4.384e-05,3.873e-10,1.14244e-09,2.1025000000000004e-12,2.3409e-12,1.88356e-11
8450,4.396e-05,1.952e-10,2.07025e-09,2.1025000000000004e-12,2.3716e-12,1.88356e-11
8460,4.437e-05,5.868e-10,8.352100000000001e-10,2.1025000000000004e-12,2.4025e-12,1.88356e-11
8470,4.403e-05,5.045e-10,7.728400000000001e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8480,4.369e-05,2.516e-10,9.5481e-10,2.1025000000000004e-12,2.3716e-12,1.88356e-11
8490,4.404e-05,6.323e-10,2.68324e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8500,4.369e-05,2.96e-10,5.198399999999999e-10,2.1025000000000004e-12,2.3716e-12,1.88356e-11
8510,4.354e-05,3.343e-10,4.0000000000000007e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8520,4.38e-05,1.891e-10,5.5696e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8530,4.351e-05,3.107e-10,1.7388899999999998e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8540,4.353e-05,2.205e-10,7.7841e-10,2.1025000000000004e-12,2.3716e-12,1.87489e-11
8550,4.344e-05,2.305e-10,6.051600000000001e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8560,4.368e-05,2.46e-10,1.0758399999999999e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8570,4.326e-05,5.346e-10,1.0562499999999997e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8580,4.375e-05,1.591e-10,6.8644e-10,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8590,4.338e-05,3.396e-10,2.6419600000000003e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8600,4.371e-05,2.795e-10,1.35424e-09,2.0736e-12,2.3716e-12,1.87489e-11
8610,4.31e-05,1.33e-10,6.916899999999999e-10,2.0449000000000003e-12,2.3716e-12,1.87489e-11
8620,4.322e-05,2.777e-10,5.29e-10,2.0449000000000003e-12,2.3716e-12,1.87489e-11
8630,4.342e-05,1.597e-10,9e-10,2.1025000000000004e-12,2.3716e-12,1.87489e-11
8640,4.312e-05,1.929e-10,5.428900000000001e-10,2.0449000000000003e-12,2.4025e-12,1.88356e-11
8650,4.298e-05,3.907e-10,9.9225e-10,2.0163999999999998e-12,2.3716e-12,1.88356e-11
8660,4.305e-05,4.137e-10,2.19024e-09,2.0736e-12,2.4025e-12,1.87489e-11
8670,4.297e-05,1.726e-10,2.86225e-09,2.0449000000000003e-12,2.4025e-12,1.87489e-11
8680,4.311e-05,6.361e-10,1.47456e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8690,4.279e-05,2.339e-10,9.5481e-10,2.0163999999999998e-12,2.3716e-12,1.88356e-11
8700,4.317e-05,2.543e-10,1.0112400000000001e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8710,4.318e-05,3.807e-10,1.4668900000000003e-09,2.0449000000000003e-12,2.3716e-12,1.88356e-11
8720,4.322e-05,3.636e-10,2.0793599999999997e-09,2.0449000000000003e-12,2.3716e-12,1.87489e-11
8730,4.279e-05,2.226e-10,1.13569e-09,2.0163999999999998e-12,2.3716e-12,1.87489e-11
8740,4.27e-05,4.588e-10,1.21801e-09,2.0163999999999998e-12,2.3716e-12,1.88356e-11
8750,4.258e-05,1.81e-10,1.9184400000000003e-09,2.0163999999999998e-12,2.3716e-12,1.87489e-11
8760,4.259e-05,1.271e-10,7.182400000000001e-10,2.0163999999999998e-12,2.4025e-12,1.88356e-11
8770,4.258e-05,3.465e-10,1.5602499999999999e-09,2.0449000000000003e-12,2.4025e-12,1.87489e-11
8780,4.252e-05,4.231e-10,1.17649e-09,2.0736e-12,2.4025e-12,1.87489e-11
8790,4.253e-05,4.113e-10,4.5368999999999996e-10,1.9881e-12,2.3716e-12,1.88356e-11
8800,4.302e-05,7.64e-10,2.1715600000000003e-09,2.0163999999999998e-12,2.3716e-12,1.88356e-11
8810,4.286e-05,6.286e-10,2.07025e-09,2.0449000000000003e-12,2.4336000000000005e-12,1.88356e-11
8820,4.26e-05,8.753e-11,6.1504e-10,2.0163999999999998e-12,2.3716e-12,1.87489e-11
8830,4.228e-05,4.266e-10,1.74724e-09,1.9881e-12,2.3716e-12,1.88356e-11
8840,4.224e-05,3.364e-10,1.0562499999999997e-09,1.9881e-12,2.3716e-12,1.88356e-11
8850,4.225e-05,2.441e-10,7.3984e-10,1.9881e-12,2.3716e-12,1.88356e-11
8860,4.219e-05,1.811e-10,7.2361e-10,2.0163999999999998e-12,2.4025e-12,1.88356e-11
8870,4.223e-05,4.705e-10,1.5840399999999998e-09,1.9881e-12,2.4025e-12,1.88356e-11
8880,4.21e-05,1.908e-10,1.0176100000000002e-09,2.0449000000000003e-12,2.4025e-12,1.87489e-11
8890,4.194e-05,8.451e-10,1.26025e-09,2.0163999999999998e-12,2.4025e-12,1.87489e-11
8900,4.194e-05,2.481e-10,1.2816400000000001e-09,1.9881e-12,2.4025e-12,1.88356e-11
8910,4.191e-05,3.123e-10,1.3032100000000003e-09,1.9881e-12,2.4025e-12,1.87489e-11
8920,4.218e-05,5.816e-10,8.0656e-10,2.0163999999999998e-12,2.3716e-12,1.88356e-11
8930,4.178e-05,4.79e-10,1.5132099999999998e-09,2.0163999999999998e-12,2.4025e-12,1.87489e-11
8940,4.223e-05,2.475e-10,2.0976400000000002e-09,1.9599999999999997e-12,2.3716e-12,1.88356e-11
8950,4.181e-05,1.652e-10,7.9524e-10,2.0163999999999998e-12,2.4025e-12,1.88356e-11
8960,4.171e-05,3.409e-10,1.3616100000000002e-09,1.9881e-12,2.4025e-12,1.87489e-11
8970,4.186e-05,1.828e-10,2.14369e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.88356e-11
8980,4.174e-05,6.507e-10,7.29e-10,1.9599999999999997e-12,2.4025e-12,1.87489e-11
8990,4.162e-05,3.684e-10,6.0025e-10,1.9599999999999997e-12,2.3716e-12,1.87489e-11
9000,4.159e-05,2.128e-10,1.3249599999999997e-09,1.9599999999999997e-12,2.4025e-12,1.89225e-11
9010,4.152e-05,2.508e-10,2.98116e-09,1.9881e-12,2.4336000000000005e-12,1.88356e-11
9020,4.176e-05,4.656e-10,1.9802499999999996e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11
9030,4.16e-05,3.416e-10,2.19961e-09,1.9599999999999997e-12,2.3716e-12,1.88356e-11
9040,4.164e-05,7.178e-10,9e-10,1.9599999999999997e-12,2.3716e-12,1.87489e-11
9050,4.189e-05,3.979e-10,9.0601e-10,1.9881e-12,2.4025e-12,1.88356e-11
9060,4.155e-05,1.242e-10,5.428900000000001e-10,1.9881e-12,2.4025e-12,1.89225e-11
9070,4.194e-05,7.896e-10,1.2673599999999999e-09,1.9881e-12,2.4336000000000005e-12,1.87489e-11
9080,4.13e-05,2.559e-10,1.0368399999999997e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11
9090,4.152e-05,4.04e-10,2.22784e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11
9100,4.12e-05,3.646e-10,1.96249e-09,1.9599999999999997e-12,2.4025e-12,1.87489e-11
9110,4.128e-05,3.697e-10,8.8804e-10,1.9599999999999997e-12,2.4025e-12,1.88356e-11
9120,4.112e-05,5.762e-10,1.4976899999999998e-09,1.9321000000000002e-12,2.4025e-12,1.87489e-11
9130,4.15e-05,9.126e-10,8.1796e-10,1.9321000000000002e-12,2.4025e-12,1.87489e-11
9140,4.095e-05,7.644e-10,8.8804e-10,1.9599999999999997e-12,2.4336000000000005e-12,1.88356e-11
9150,4.099e-05,1.595e-10,1.6402500000000002e-09,1.9599999999999997e-12,2.4025e-12,1.88356e-11
9160,4.096e-05,3.656e-10,1.3249599999999997e-09,1.9599999999999997e-12,2.4025e-12,1.8662400000000003e-11
9170,4.095e-05,5.311e-10,2.04304e-09,1.9881e-12,2.4336000000000005e-12,1.88356e-11
9180,4.119e-05,3.918e-10,5.6644e-10,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11
9190,4.115e-05,2.977e-10,1.1628100000000002e-09,1.9321000000000002e-12,2.4025e-12,1.88356e-11
9200,4.091e-05,1.502e-10,1.17649e-09,1.9321000000000002e-12,2.4025e-12,1.87489e-11
9210,4.084e-05,9.872e-11,1.8318399999999997e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.88356e-11
9220,4.114e-05,3.258e-10,8.0656e-10,1.9881e-12,2.4336000000000005e-12,1.87489e-11
9230,4.096e-05,7.497e-10,1.089e-09,1.9321000000000002e-12,2.4025e-12,1.87489e-11
9240,4.102e-05,7.064e-10,2.0976400000000002e-09,1.9599999999999997e-12,2.4649e-12,1.87489e-11
9250,4.06e-05,3.683e-10,1.5760900000000003e-09,1.9321000000000002e-12,2.4025e-12,1.88356e-11
9260,4.102e-05,2.226e-10,1.3616100000000002e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11
9270,4.084e-05,3.356e-10,6.553599999999999e-10,1.9321000000000002e-12,2.4025e-12,1.88356e-11
9280,4.064e-05,6.594e-10,2.26576e-09,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11
9290,4.038e-05,6.109e-10,7.0756e-10,1.9599999999999997e-12,2.4336000000000005e-12,1.87489e-11
9300,4.085e-05,4.015e-10,7.29e-10,1.9321000000000002e-12,2.4336000000000005e-12,1.8662400000000003e-11
9310,4.085e-05,5.616e-10,1.936e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11
9320,4.091e-05,8.536e-10,1.7808400000000002e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11
9330,4.045e-05,5.065e-10,8.0656e-10,1.9881e-12,2.4649e-12,1.8662400000000003e-11
9340,4.07e-05,3.254e-10,1.5054400000000001e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.8662400000000003e-11
9350,4.025e-05,1.347e-10,2.2089999999999997e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11
9360,4.069e-05,3.437e-10,9.424900000000001e-10,1.9044e-12,2.4025e-12,1.88356e-11
9370,4.091e-05,2.731e-10,2.0520900000000005e-09,1.9044e-12,2.4336000000000005e-12,1.87489e-11
9380,4.015e-05,1.193e-10,1.8490000000000001e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.8662400000000003e-11
9390,4.02e-05,1.449e-10,1.90969e-09,1.9599999999999997e-12,2.4649e-12,1.87489e-11
9400,4.024e-05,6.163e-10,6.200099999999999e-10,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11
9410,4.02e-05,6.741e-10,1.1628100000000002e-09,1.9321000000000002e-12,2.4336000000000005e-12,1.87489e-11
9420,4.007e-05,1.945e-10,9.120399999999999e-10,1.9321000000000002e-12,2.4649e-12,1.88356e-11
9430,4.033e-05,1.03e-09,1.4440000000000002e-09,1.9599999999999997e-12,2.4649e-12,1.8662400000000003e-11
9440,3.994e-05,2.264e-10,5.9536e-10,1.9599999999999997e-12,2.4649e-12,1.87489e-11
9450,3.998e-05,2.052e-10,1.8062500000000003e-09,1.9599999999999997e-12,2.4649e-12,1.88356e-11
9460,3.987e-05,7.342e-10,1.3032100000000003e-09,1.9044e-12,2.4336000000000005e-12,1.88356e-11
9470,4.051e-05,1.124e-09,1.43641e-09,1.9044e-12,2.4336000000000005e-12,1.87489e-11
9480,3.996e-05,3.499e-10,1.54449e-09,1.9044e-12,2.4336000000000005e-12,1.88356e-11
9490,3.992e-05,3.425e-10,2.78784e-09,1.9599999999999997e-12,2.4649e-12,1.87489e-11
9500,3.986e-05,1.205e-10,8.4681e-10,1.9044e-12,2.4649e-12,1.87489e-11
9510,3.982e-05,5.716e-10,6.553599999999999e-10,1.9044e-12,2.4336000000000005e-12,1.87489e-11
9520,4.029e-05,5.335e-10,1.0048899999999998e-09,1.9044e-12,2.4649e-12,1.87489e-11
9530,4.008e-05,2.78e-10,1.6321599999999999e-09,1.9044e-12,2.4336000000000005e-12,1.8662400000000003e-11
9540,3.979e-05,2.623e-10,2.46016e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11
9550,3.965e-05,5.075e-10,2.26576e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11
9560,3.952e-05,5.306e-10,1.33956e-09,1.9044e-12,2.4649e-12,1.87489e-11
9570,3.951e-05,1.445e-10,1.024e-09,1.9044e-12,2.4649e-12,1.88356e-11
9580,3.949e-05,1.485e-10,1.9802499999999996e-09,1.9044e-12,2.4336000000000005e-12,1.87489e-11
9590,3.994e-05,3.299e-10,1.25316e-09,1.9044e-12,2.4649e-12,1.8576100000000003e-11
9600,3.997e-05,3.062e-10,7.9524e-10,1.9599999999999997e-12,2.4649e-12,1.8662400000000003e-11
9610,3.939e-05,2.185e-10,6.812100000000001e-10,1.9321000000000002e-12,2.4649e-12,1.8662400000000003e-11
9620,3.935e-05,2.101e-10,1.54449e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11
9630,4.002e-05,3.519e-10,1.8062500000000003e-09,1.8769000000000002e-12,2.4336000000000005e-12,1.87489e-11
9640,3.926e-05,3.327e-10,9.180900000000001e-10,1.9321000000000002e-12,2.4649e-12,1.8662400000000003e-11
9650,3.923e-05,5.314e-11,6.3001e-10,1.9044e-12,2.4649e-12,1.87489e-11
9660,3.916e-05,3.252e-10,1.47456e-09,1.9044e-12,2.4649e-12,1.87489e-11
9670,3.953e-05,4.889e-10,5.4756e-10,1.9044e-12,2.4649e-12,1.87489e-11
9680,3.926e-05,9.163e-11,6.200099999999999e-10,1.9044e-12,2.4649e-12,1.87489e-11
9690,3.908e-05,2.398e-10,1.13569e-09,1.9599999999999997e-12,2.4649e-12,1.88356e-11
9700,3.927e-05,7.786e-10,2.32324e-09,1.9881e-12,2.4963999999999997e-12,1.8576100000000003e-11
9710,3.932e-05,6.07e-10,1.296e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9720,3.893e-05,2.752e-10,1.13569e-09,1.8769000000000002e-12,2.4649e-12,1.88356e-11
9730,3.894e-05,2.581e-10,1.2040900000000001e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11
9740,3.889e-05,1.903e-10,1.1022400000000001e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11
9750,3.955e-05,5.201e-10,3.68449e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9760,3.886e-05,2.117e-10,1.3616100000000002e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11
9770,3.921e-05,3.243e-10,1.04329e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9780,3.903e-05,1.079e-10,2.1068099999999997e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11
9790,3.881e-05,2.229e-10,6.451600000000001e-10,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9800,3.868e-05,1.522e-10,2.22784e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11
9810,3.888e-05,2.774e-10,1.5760900000000003e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.8662400000000003e-11
9820,3.861e-05,6.647e-11,5.6644e-10,1.9044e-12,2.4649e-12,1.88356e-11
9830,3.857e-05,4.942e-10,2.26576e-09,1.9044e-12,2.4649e-12,1.8662400000000003e-11
9840,3.877e-05,6.297e-10,1.3616100000000002e-09,1.8495999999999997e-12,2.4649e-12,1.87489e-11
9850,3.875e-05,3.488e-10,9e-10,1.9044e-12,2.4649e-12,1.8662400000000003e-11
9860,3.907e-05,5.279e-10,8.4681e-10,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9870,3.848e-05,2.209e-10,8.7025e-10,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9880,3.848e-05,2.562e-10,5.5696e-10,1.8769000000000002e-12,2.4649e-12,1.87489e-11
9890,3.845e-05,1.632e-10,1.0497600000000001e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.87489e-11
9900,3.838e-05,4.399e-10,1.31769e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.87489e-11
9910,3.862e-05,5.005e-10,1.4440000000000002e-09,1.8769000000000002e-12,2.4649e-12,1.8662400000000003e-11
9920,3.856e-05,6.852e-10,1.6402500000000002e-09,1.8769000000000002e-12,2.4649e-12,1.87489e-11
9930,3.833e-05,4.528e-10,1.89225e-09,1.9044e-12,2.4963999999999997e-12,1.8662400000000003e-11
9940,3.84e-05,6.336e-10,4.3264e-10,1.9599999999999997e-12,2.4963999999999997e-12,1.8576100000000003e-11
9950,3.842e-05,2.713e-10,2.06116e-09,1.9044e-12,2.4963999999999997e-12,1.8662400000000003e-11
9960,3.817e-05,2.912e-10,5.6644e-10,1.9044e-12,2.4963999999999997e-12,1.8662400000000003e-11
9970,3.838e-05,3.244e-10,8.8209e-10,1.8769000000000002e-12,2.4963999999999997e-12,1.8662400000000003e-11
9980,3.851e-05,2.363e-10,7.3984e-10,1.8495999999999997e-12,2.4963999999999997e-12,1.8662400000000003e-11
9990,3.814e-05,1.422e-10,1.4137599999999999e-09,1.8769000000000002e-12,2.4963999999999997e-12,1.8490000000000002e-11
10000,3.812e-05,1.89e-10,1.5602499999999999e-09,1.9044e-12,2.4963999999999997e-12,1.87489e-11
