x,y,t,phi_fuel_only,T_piecewise
0.0,0.7000000000000001,1.0,1.110090739482754,1.697081350855495
0.0,0.70625,1.0,1.1066833090997337,1.6978191680600074
0.0,0.7125,1.0,1.1032941839336052,1.6985230971618799
0.0,0.71875,1.0,1.0999286520877085,1.6991942906807986
0.0,0.7250000000000001,1.0,1.0965917340900675,1.699833891384006
0.0,0.7312500000000001,1.0,1.0932881808114319,1.700443029850486
0.0,0.7375,1.0,1.0900224728968442,1.7010228222067856
0.0,0.74375,1.0,1.086798821587619,1.7015743680335071
0.0,0.75,1.0,1.0836211708096062,1.7020987484406462
0.0,0.7562500000000001,1.0,1.0804932004041659,1.7025970243091733
0.0,0.7625000000000001,1.0,1.0774183303802496,1.703070234695581
0.0,0.76875,1.0,1.074399726069041,1.703519395395495
0.0,0.775,1.0,1.0714403040667904,1.70394549766189
0.0,0.78125,1.0,1.0685427388563433,1.7043495070729993
0.0,0.7875000000000001,1.0,1.0657094700034528,1.7047323625445894
0.0,0.7937500000000001,1.0,1.0629427098300082,1.7050949754809315
0.0,0.8,1.0,1.0602444514726823,1.7054382290585388
0.0,0.80625,1.0,1.0576164772421186,1.7057629776365126
0.0,0.8125,1.0,1.0550603672044476,1.706070046287199
0.0,0.8187500000000001,1.0,1.0525775079136168,1.7063602304407282
0.0,0.8250000000000001,1.0,1.050169101229637,1.7066342956369842
0.0,0.83125,1.0,1.0478361731642616,1.706892977378497
0.0,0.8375,1.0,1.0455795827018488,1.7071369810778245
0.0,0.84375,1.0,1.0434000305491435,1.7073669820930186
0.0,0.8500000000000001,1.0,1.0412980677733326,1.7075836258448833
0.0,0.8562500000000001,1.0,1.0392741042931035,1.7077875280098471
0.0,0.8625,1.0,1.0373284171924018,1.707979274782435
0.0,0.86875,1.0,1.0354611588312574,1.7081594232014872
0.0,0.875,1.0,1.033672364732285,1.7083285015344565
0.0,0.8812500000000001,1.0,1.0319619612254596,1.7084870097143232
0.0,0.8875000000000001,1.0,1.030329772837295,1.7086354198238949
0.0,0.89375,1.0,1.02877552941383,1.7087741766224613
0.0,0.9,1.0,1.027298872969744,1.7089036981100238
0.0,0.90625,1.0,1.0258993642585315,1.7090243761245458
0.0,0.9125000000000001,1.0,1.0245764890609843,1.7091365769679165
0.0,0.9187500000000001,1.0,1.0233296641912797,1.7092406420565498
0.0,0.925,1.0,1.0221582432217555,1.709336888592798
0.0,0.93125,1.0,1.0210615219290025,1.7094256102535688
0.0,0.9375,1.0,1.020038743465248,1.709507077892797
0.0,0.9437500000000001,1.0,1.019089103260116,1.709581540254626
0.0,0.9500000000000001,1.0,1.0182117536588071,1.7096492246943824
0.0,0.95625,1.0,1.0174058083035347,1.7097103379046632
0.0,0.9625,1.0,1.0166703462656583,1.7097650666440216
0.0,0.96875,1.0,1.0160044159364836,1.7098135784659898
0.0,0.9750000000000001,1.0,1.0154070386850684,1.7098560224463102
0.0,0.9812500000000001,1.0,1.0148772122916339,1.7098925299065024
0.0,0.9875,1.0,1.0144139141653896,1.7099232151319936
0.0,0.99375,1.0,1.0140161043556524,1.709948176083262
0.0,1.0,1.0,1.0136827283651924,1.709967495098577
0.00625,0.0,1.0,0.9773027240269321,1.458403748140165
0.00625,0.00625,1.0,0.9775407964170904,1.4586404501479533
0.00625,0.0125,1.0,0.9778647943313543,1.4589656096722952
0.00625,0.018750000000000003,1.0,0.9782757235027508,1.4593790840246699
0.00625,0.025,1.0,0.9787745415919629,1.4598806762545264
0.00625,0.03125,1.0,0.9793621537677741,1.460470133734554
0.00625,0.037500000000000006,1.0,0.9800394080725088,1.4611471467572452
0.00625,0.043750000000000004,1.0,0.9808070905695625,1.4619113471473335
0.00625,0.05,1.0,0.9816659202710047,1.4627623068951534
0.00625,0.05625,1.0,0.9826165438441379,1.463699536816207
0.00625,0.0625,1.0,0.983659530097021,1.4647224852426246
0.00625,0.06875,1.0,0.9847953642442051,1.4658305367525466
0.00625,0.07500000000000001,1.0,0.9860244419552726,1.4670230109437696
0.00625,0.08125,1.0,0.9873470631903662,1.4682991612583591
0.00625,0.08750000000000001,1.0,0.9887634258285596,1.4696581738652652
0.00625,0.09375,1.0,0.9902736190968617,1.4710991666082456
0.00625,0.1,1.0,0.9918776168096792,1.4726211880267677
0.00625,0.10625000000000001,1.0,0.9935752704308907,1.474223216457774
0.00625,0.1125,1.0,0.9953663019731116,1.4759041592264928
0.00625,0.11875000000000001,1.0,0.9972502967514536,1.477662851934698
0.00625,0.125,1.0,0.999226696011968,1.4794980578549863
0.00625,0.13125,1.0,1.001294789458031,1.481408467439849
0.00625,0.1375,1.0,1.0034537077013215,1.4833926979544052
0.00625,0.14375000000000002,1.0,1.005702414667482,1.4854492932417198
0.00625,0.15000000000000002,1.0,1.0080396999903303,1.487576723629708
0.00625,0.15625,1.0,1.0104641714323848,1.489773385988529
0.00625,0.1625,1.0,1.012974247373528,1.4920376039473375
0.00625,0.16875,1.0,1.0155681494138964,1.4943676282790634
0.00625,0.17500000000000002,1.0,1.0182438951414345,1.4967616374617014
0.00625,0.18125000000000002,1.0,1.0209992911189718,1.4992177384242613
0.00625,0.1875,1.0,1.0238319261502649,1.5017339674851886
0.00625,0.19375,1.0,1.026739164888874,1.5043082914905952
0.00625,0.2,1.0,1.0297181418583166,1.5069386091591106
0.00625,0.20625000000000002,1.0,1.032765755956224,1.5096227526395358
0.00625,0.21250000000000002,1.0,1.0358786655195225,1.5123584892868056
0.00625,0.21875,1.0,1.039053284031532,1.5151435236609316
0.00625,0.225,1.0,1.0422857765555817,1.517975499752763
0.00625,0.23125,1.0,1.04557205698286,1.520852003439388
0.00625,0.23750000000000002,1.0,1.048907786184956,1.5237705651710065
0.00625,0.24375000000000002,1.0,1.0522883711635331,1.526728662889924
0.00625,0.25,1.0,1.0557089652908949,1.5297237251811298
0.00625,0.25625000000000003,1.0,1.0591644697355895,1.5327531346526468
0.00625,0.2625,1.0,1.0626495361666533,1.5358142315424799
0.00625,0.26875,1.0,1.0661585708283694,1.5389043175475912
0.00625,0.275,1.0,1.069685740074503,1.5420206598688757
0.00625,0.28125,1.0,1.0732249774466693,1.545160495464614
0.00625,0.28750000000000003,1.0,1.0767699923757401,1.5483210355033532
0.00625,0.29375,1.0,1.0803142805778263,1.5514994700056173
0.00625,0.30000000000000004,1.0,1.0838511362073855,1.5546929726623389
0.00625,0.30625,1.0,1.087373665819262,1.5578987058163014
0.00625,0.3125,1.0,1.0908748041789162,1.5611138255914443
0.00625,0.31875000000000003,1.0,1.094347331945808,1.5643354871533788
0.00625,0.325,1.0,1.0977838952387504,1.5675608500830194
0.00625,0.33125000000000004,1.0,1.1011770270742014,1.5707870838439695
0.00625,0.3375,1.0,1.1045191706489266,1.5740113733229713
0.00625,0.34375,1.0,1.1078027044174465,1.5772309244216383
